,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica
0,-0.05,-0.0112,10.0,40.0,0.0
1,-0.049960000000000004,-0.008,,,
2,-0.049920000000000006,-0.009600000000000001,,,
3,-0.04988,-0.024,,,
4,-0.04984,-0.0216,,,
5,-0.049800000000000004,-0.016800000000000002,,,
6,-0.049760000000000006,-0.020800000000000003,,,
7,-0.04972,-0.024800000000000003,,,
8,-0.04968,-0.027200000000000002,,,
9,-0.049640000000000004,-0.0304,,,
10,-0.049600000000000005,-0.020800000000000003,,,
11,-0.04956,-0.028,,,
12,-0.04952,-0.0224,,,
13,-0.04948,-0.019200000000000002,,,
14,-0.049440000000000005,-0.0456,,,
15,-0.0494,-0.0704,,,
16,-0.04936,-0.0664,,,
17,-0.04932,-0.0536,,,
18,-0.049280000000000004,-0.062400000000000004,,,
19,-0.049240000000000006,-0.0632,,,
20,-0.0492,-0.054400000000000004,,,
21,-0.04916,-0.062400000000000004,,,
22,-0.049120000000000004,-0.0592,,,
23,-0.049080000000000006,-0.0472,,,
24,-0.04904,-0.0504,,,
25,-0.049,-0.0392,,,
26,-0.048960000000000004,-0.0344,,,
27,-0.048920000000000005,-0.0456,,,
28,-0.04888,-0.036000000000000004,,,
29,-0.04884,-0.032,,,
30,-0.0488,-0.0256,,,
31,-0.048760000000000005,-0.0256,,,
32,-0.04872,-0.0184,,,
33,-0.04868,-0.0224,,,
34,-0.04864,-0.0224,,,
35,-0.048600000000000004,-0.0216,,,
36,-0.048560000000000006,-0.020800000000000003,,,
37,-0.04852,-0.0216,,,
38,-0.04848,-0.02,,,
39,-0.048440000000000004,-0.0128,,,
40,-0.048400000000000006,-0.02,,,
41,-0.04836,-0.0216,,,
42,-0.04832,-0.016800000000000002,,,
43,-0.04828,-0.0256,,,
44,-0.048240000000000005,-0.031200000000000002,,,
45,-0.0482,-0.028,,,
46,-0.04816,-0.0368,,,
47,-0.04812,-0.0328,,,
48,-0.048080000000000005,-0.0352,,,
49,-0.04804,-0.036000000000000004,,,
50,-0.048,-0.0352,,,
51,-0.04796,-0.04,,,
52,-0.047920000000000004,-0.038400000000000004,,,
53,-0.047880000000000006,-0.032,,,
54,-0.04784,-0.032,,,
55,-0.0478,-0.0224,,,
56,-0.047760000000000004,-0.028800000000000003,,,
57,-0.047720000000000005,-0.0264,,,
58,-0.04768,-0.016,,,
59,-0.04764,-0.016,,,
60,-0.0476,-0.0264,,,
61,-0.047560000000000005,-0.0184,,,
62,-0.04752,-0.0448,,,
63,-0.04748,-0.038400000000000004,,,
64,-0.04744,-0.0368,,,
65,-0.047400000000000005,-0.024,,,
66,-0.04736,-0.019200000000000002,,,
67,-0.04732,-0.02,,,
68,-0.04728,-0.038400000000000004,,,
69,-0.047240000000000004,-0.036000000000000004,,,
70,-0.047200000000000006,-0.024800000000000003,,,
71,-0.04716,-0.0352,,,
72,-0.04712,-0.0424,,,
73,-0.047080000000000004,-0.049600000000000005,,,
74,-0.047040000000000005,-0.0424,,,
75,-0.047,-0.0512,,,
76,-0.04696,-0.0392,,,
77,-0.04692,-0.0376,,,
78,-0.046880000000000005,-0.033600000000000005,,,
79,-0.04684,-0.023200000000000002,,,
80,-0.0468,-0.02,,,
81,-0.04676,-0.016,,,
82,-0.046720000000000005,-0.02,,,
83,-0.04668,-0.0128,,,
84,-0.04664,-0.04,,,
85,-0.0466,-0.0304,,,
86,-0.046560000000000004,-0.0392,,,
87,-0.046520000000000006,-0.038400000000000004,,,
88,-0.04648,-0.038400000000000004,,,
89,-0.04644,-0.032,,,
90,-0.046400000000000004,-0.020800000000000003,,,
91,-0.046360000000000005,-0.033600000000000005,,,
92,-0.04632,-0.028,,,
93,-0.04628,-0.0352,,,
94,-0.04624,-0.0296,,,
95,-0.046200000000000005,-0.0224,,,
96,-0.04616,-0.024800000000000003,,,
97,-0.04612,-0.023200000000000002,,,
98,-0.04608,-0.0256,,,
99,-0.046040000000000005,-0.027200000000000002,,,
100,-0.046,-0.0328,,,
101,-0.04596,-0.0304,,,
102,-0.04592,-0.023200000000000002,,,
103,-0.045880000000000004,-0.02,,,
104,-0.045840000000000006,-0.013600000000000001,,,
105,-0.0458,-0.016800000000000002,,,
106,-0.04576,-0.012,,,
107,-0.045720000000000004,-0.020800000000000003,,,
108,-0.045680000000000005,-0.046400000000000004,,,
109,-0.04564,-0.041600000000000005,,,
110,-0.0456,-0.041600000000000005,,,
111,-0.04556,-0.0376,,,
112,-0.045520000000000005,-0.0368,,,
113,-0.04548,-0.0328,,,
114,-0.04544,-0.0352,,,
115,-0.0454,-0.028800000000000003,,,
116,-0.045360000000000004,-0.0224,,,
117,-0.04532,-0.0224,,,
118,-0.04528,-0.0256,,,
119,-0.04524,-0.024800000000000003,,,
120,-0.045200000000000004,-0.0256,,,
121,-0.045160000000000006,-0.024,,,
122,-0.04512,-0.019200000000000002,,,
123,-0.04508,-0.023200000000000002,,,
124,-0.045040000000000004,-0.0392,,,
125,-0.045000000000000005,-0.032,,,
126,-0.04496,-0.024800000000000003,,,
127,-0.04492,-0.0176,,,
128,-0.04488,-0.0128,,,
129,-0.044840000000000005,-0.0152,,,
130,-0.0448,-0.023200000000000002,,,
131,-0.04476,-0.02,,,
132,-0.04472,-0.028,,,
133,-0.044680000000000004,-0.028800000000000003,,,
134,-0.04464,-0.027200000000000002,,,
135,-0.0446,-0.024,,,
136,-0.04456,-0.016,,,
137,-0.044520000000000004,-0.009600000000000001,,,
138,-0.044480000000000006,-0.009600000000000001,,,
139,-0.04444,-0.0088,,,
140,-0.0444,-0.016800000000000002,,,
141,-0.044360000000000004,-0.010400000000000001,,,
142,-0.044320000000000005,-0.014400000000000001,,,
143,-0.04428,-0.009600000000000001,,,
144,-0.04424,-0.012,,,
145,-0.0442,-0.008,,,
146,-0.044160000000000005,-0.009600000000000001,,,
147,-0.04412,-0.012,,,
148,-0.04408,-0.010400000000000001,,,
149,-0.04404,-0.007200000000000001,,,
150,-0.044000000000000004,-0.031200000000000002,,,
151,-0.04396,-0.023200000000000002,,,
152,-0.04392,-0.0216,,,
153,-0.04388,-0.032,,,
154,-0.043840000000000004,-0.028,,,
155,-0.043800000000000006,-0.0264,,,
156,-0.04376,-0.024,,,
157,-0.04372,-0.024,,,
158,-0.043680000000000004,-0.020800000000000003,,,
159,-0.043640000000000005,-0.020800000000000003,,,
160,-0.0436,-0.033600000000000005,,,
161,-0.04356,-0.038400000000000004,,,
162,-0.04352,-0.033600000000000005,,,
163,-0.043480000000000005,-0.0296,,,
164,-0.04344,-0.031200000000000002,,,
165,-0.0434,-0.020800000000000003,,,
166,-0.04336,-0.0184,,,
167,-0.043320000000000004,-0.0184,,,
168,-0.04328,-0.027200000000000002,,,
169,-0.04324,-0.027200000000000002,,,
170,-0.0432,-0.0224,,,
171,-0.043160000000000004,-0.020800000000000003,,,
172,-0.043120000000000006,-0.0328,,,
173,-0.04308,-0.031200000000000002,,,
174,-0.04304,-0.0512,,,
175,-0.043000000000000003,-0.0536,,,
176,-0.042960000000000005,-0.07680000000000001,,,
177,-0.04292,-0.06720000000000001,,,
178,-0.04288,-0.0528,,,
179,-0.04284,-0.0568,,,
180,-0.042800000000000005,-0.041600000000000005,,,
181,-0.04276,-0.0352,,,
182,-0.04272,-0.0376,,,
183,-0.04268,-0.0304,,,
184,-0.042640000000000004,-0.0376,,,
185,-0.0426,-0.036000000000000004,,,
186,-0.04256,-0.04,,,
187,-0.04252,-0.04,,,
188,-0.042480000000000004,-0.033600000000000005,,,
189,-0.042440000000000005,-0.0424,,,
190,-0.0424,-0.0528,,,
191,-0.04236,-0.0504,,,
192,-0.04232,-0.0488,,,
193,-0.042280000000000005,-0.041600000000000005,,,
194,-0.04224,-0.032,,,
195,-0.0422,-0.0264,,,
196,-0.04216,-0.0296,,,
