,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia
0,-4.76e-08,-0.0008,10.0,40.0,0.0,50.0
1,-4.7560000000000004e-08,-0.0008,,,,
2,-4.7520000000000005e-08,-0.0008,,,,
3,-4.7480000000000006e-08,-0.0008,,,,
4,-4.744e-08,-0.0008,,,,
5,-4.74e-08,-0.0008,,,,
6,-4.736e-08,-0.0008,,,,
7,-4.732e-08,-0.0008,,,,
8,-4.7280000000000004e-08,-0.0008,,,,
9,-4.7240000000000005e-08,-0.0008,,,,
10,-4.7200000000000006e-08,-0.0008,,,,
11,-4.716e-08,-0.0008,,,,
12,-4.712e-08,-0.0008,,,,
13,-4.708e-08,-0.0008,,,,
14,-4.704e-08,-0.0008,,,,
15,-4.7000000000000004e-08,-0.0008,,,,
16,-4.6960000000000005e-08,-0.0008,,,,
17,-4.6920000000000006e-08,-0.0008,,,,
18,-4.688e-08,-0.0008,,,,
19,-4.684e-08,-0.0008,,,,
20,-4.68e-08,-0.0008,,,,
21,-4.676e-08,-0.0008,,,,
22,-4.6720000000000004e-08,-0.0008,,,,
23,-4.6680000000000005e-08,-0.0008,,,,
24,-4.664e-08,-0.0008,,,,
25,-4.66e-08,-0.0008,,,,
26,-4.656e-08,-0.0008,,,,
27,-4.652e-08,-0.0008,,,,
28,-4.648e-08,-0.0008,,,,
29,-4.6440000000000004e-08,-0.0008,,,,
30,-4.6400000000000005e-08,-0.0008,,,,
31,-4.636e-08,-0.0008,,,,
32,-4.632e-08,-0.0008,,,,
33,-4.628e-08,-0.0008,,,,
34,-4.624e-08,-0.0008,,,,
35,-4.6200000000000003e-08,-0.0008,,,,
36,-4.6160000000000004e-08,-0.0008,,,,
37,-4.6120000000000005e-08,-0.0008,,,,
38,-4.608e-08,-0.0008,,,,
39,-4.604e-08,-0.0008,,,,
40,-4.6e-08,-0.0008,,,,
41,-4.596e-08,-0.0008,,,,
42,-4.5920000000000004e-08,-0.0008,,,,
43,-4.5880000000000005e-08,-0.0008,,,,
44,-4.5840000000000005e-08,-0.0008,,,,
45,-4.58e-08,-0.0008,,,,
46,-4.576e-08,-0.0008,,,,
47,-4.572e-08,-0.0008,,,,
48,-4.568e-08,-0.0008,,,,
49,-4.5640000000000004e-08,-0.0008,,,,
50,-4.5600000000000005e-08,-0.0008,,,,
51,-4.5560000000000006e-08,-0.0008,,,,
52,-4.552e-08,-0.0008,,,,
53,-4.548e-08,-0.0008,,,,
54,-4.544e-08,-0.0008,,,,
55,-4.54e-08,0.0,,,,
56,-4.5360000000000004e-08,0.0,,,,
57,-4.5320000000000005e-08,0.0,,,,
58,-4.5280000000000006e-08,0.0,,,,
59,-4.524e-08,0.0,,,,
60,-4.52e-08,0.0,,,,
61,-4.516e-08,0.0,,,,
62,-4.512e-08,0.0,,,,
63,-4.5080000000000004e-08,0.0,,,,
64,-4.5040000000000005e-08,0.0,,,,
65,-4.5000000000000006e-08,0.0,,,,
66,-4.496e-08,0.0,,,,
67,-4.492e-08,0.0,,,,
68,-4.488e-08,0.0,,,,
69,-4.484e-08,0.0,,,,
70,-4.4800000000000004e-08,0.0,,,,
71,-4.4760000000000005e-08,0.0,,,,
72,-4.4720000000000006e-08,0.0,,,,
73,-4.468e-08,0.0,,,,
74,-4.464e-08,0.0,,,,
75,-4.46e-08,0.0,,,,
76,-4.456e-08,0.0,,,,
77,-4.4520000000000004e-08,0.0,,,,
78,-4.4480000000000005e-08,0.0,,,,
79,-4.4440000000000006e-08,0.0,,,,
80,-4.44e-08,0.0,,,,
81,-4.436e-08,0.0,,,,
82,-4.432e-08,0.0,,,,
83,-4.4280000000000003e-08,0.0,,,,
84,-4.4240000000000004e-08,0.0,,,,
85,-4.4200000000000005e-08,0.0,,,,
86,-4.4160000000000006e-08,0.0,,,,
87,-4.412e-08,-0.0008,,,,
88,-4.408e-08,-0.0008,,,,
89,-4.404e-08,-0.0008,,,,
90,-4.4000000000000004e-08,-0.0008,,,,
91,-4.3960000000000005e-08,-0.0008,,,,
92,-4.3920000000000005e-08,-0.0008,,,,
93,-4.388e-08,-0.0008,,,,
