,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,0.0012000000000000001,-5e-06,0.001,46,0,50,3.6
1,0.0004,-4.996e-06,0.001,46,0,50,3.6
2,0.0,-4.992000000000001e-06,0.001,46,0,50,3.6
3,0.0008,-4.988e-06,0.001,46,0,50,3.6
4,0.0012000000000000001,-4.984e-06,0.001,46,0,50,3.6
5,0.0004,-4.980000000000001e-06,0.001,46,0,50,3.6
6,0.0012000000000000001,-4.976e-06,0.001,46,0,50,3.6
7,0.0008,-4.972e-06,0.001,46,0,50,3.6
8,0.0004,-4.9680000000000005e-06,0.001,46,0,50,3.6
9,0.0012000000000000001,-4.964e-06,0.001,46,0,50,3.6
10,0.0016,-4.960000000000001e-06,0.001,46,0,50,3.6
11,0.0,-4.9560000000000005e-06,0.001,46,0,50,3.6
12,0.0016,-4.952e-06,0.001,46,0,50,3.6
13,0.0004,-4.948000000000001e-06,0.001,46,0,50,3.6
14,0.0,-4.9440000000000004e-06,0.001,46,0,50,3.6
15,0.0016,-4.94e-06,0.001,46,0,50,3.6
16,0.0,-4.936000000000001e-06,0.001,46,0,50,3.6
17,0.0004,-4.932e-06,0.001,46,0,50,3.6
18,0.0008,-4.928e-06,0.001,46,0,50,3.6
19,0.0,-4.924000000000001e-06,0.001,46,0,50,3.6
20,0.0012000000000000001,-4.92e-06,0.001,46,0,50,3.6
21,0.0004,-4.916e-06,0.001,46,0,50,3.6
22,0.0,-4.9120000000000006e-06,0.001,46,0,50,3.6
23,0.0012000000000000001,-4.908e-06,0.001,46,0,50,3.6
24,0.0008,-4.904000000000001e-06,0.001,46,0,50,3.6
25,0.0004,-4.9000000000000005e-06,0.001,46,0,50,3.6
26,0.0012000000000000001,-4.896e-06,0.001,46,0,50,3.6
27,0.0004,-4.892000000000001e-06,0.001,46,0,50,3.6
28,0.0008,-4.8880000000000005e-06,0.001,46,0,50,3.6
29,0.0012000000000000001,-4.884e-06,0.001,46,0,50,3.6
30,-0.0004,-4.880000000000001e-06,0.001,46,0,50,3.6
31,0.0004,-4.876e-06,0.001,46,0,50,3.6
32,0.0008,-4.872e-06,0.001,46,0,50,3.6
33,0.0004,-4.868000000000001e-06,0.001,46,0,50,3.6
34,0.0012000000000000001,-4.864e-06,0.001,46,0,50,3.6
35,0.0004,-4.86e-06,0.001,46,0,50,3.6
36,-0.0004,-4.856000000000001e-06,0.001,46,0,50,3.6
37,0.0024000000000000002,-4.852e-06,0.001,46,0,50,3.6
38,0.0004,-4.848e-06,0.001,46,0,50,3.6
39,0.0016,-4.8440000000000005e-06,0.001,46,0,50,3.6
40,0.0008,-4.84e-06,0.001,46,0,50,3.6
41,0.0008,-4.836000000000001e-06,0.001,46,0,50,3.6
42,0.0004,-4.8320000000000005e-06,0.001,46,0,50,3.6
43,-0.0004,-4.828e-06,0.001,46,0,50,3.6
44,0.0004,-4.824000000000001e-06,0.001,46,0,50,3.6
45,0.0004,-4.8200000000000004e-06,0.001,46,0,50,3.6
46,0.0004,-4.816e-06,0.001,46,0,50,3.6
47,0.0008,-4.812000000000001e-06,0.001,46,0,50,3.6
48,0.0008,-4.808e-06,0.001,46,0,50,3.6
49,0.0004,-4.804e-06,0.001,46,0,50,3.6
50,0.0008,-4.800000000000001e-06,0.001,46,0,50,3.6
51,0.0004,-4.796e-06,0.001,46,0,50,3.6
