,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
239,0.0008,-0.0002022,0.05,270,0,461,2.9
240,0.0028,-0.000202,0.05,270,0,461,2.9
241,0.0012000000000000001,-0.0002018,0.05,270,0,461,2.9
242,0.0012000000000000001,-0.00020160000000000002,0.05,270,0,461,2.9
243,-0.0004,-0.00020140000000000002,0.05,270,0,461,2.9
244,-0.0028,-0.0002012,0.05,270,0,461,2.9
245,0.0008,-0.000201,0.05,270,0,461,2.9
246,-0.0016,-0.0002008,0.05,270,0,461,2.9
247,-0.0048000000000000004,-0.0002006,0.05,270,0,461,2.9
248,0.0016,-0.0002004,0.05,270,0,461,2.9
249,-0.0016,-0.00020020000000000001,0.05,270,0,461,2.9
250,0.0004,-0.0002,0.05,270,0,461,2.9
251,0.004,-0.0001998,0.05,270,0,461,2.9
252,0.002,-0.0001996,0.05,270,0,461,2.9
253,0.0016,-0.00019940000000000002,0.05,270,0,461,2.9
254,0.0012000000000000001,-0.00019920000000000002,0.05,270,0,461,2.9
255,-0.0004,-0.000199,0.05,270,0,461,2.9
256,0.0008,-0.0001988,0.05,270,0,461,2.9
257,0.0016,-0.0001986,0.05,270,0,461,2.9
258,0.0024000000000000002,-0.0001984,0.05,270,0,461,2.9
259,-0.0008,-0.0001982,0.05,270,0,461,2.9
260,-0.0008,-0.00019800000000000002,0.05,270,0,461,2.9
261,-0.002,-0.0001978,0.05,270,0,461,2.9
262,-0.0004,-0.0001976,0.05,270,0,461,2.9
263,0.0,-0.0001974,0.05,270,0,461,2.9
264,0.0,-0.00019720000000000002,0.05,270,0,461,2.9
265,-0.0012000000000000001,-0.00019700000000000002,0.05,270,0,461,2.9
266,-0.002,-0.0001968,0.05,270,0,461,2.9
267,-0.0012000000000000001,-0.0001966,0.05,270,0,461,2.9
268,0.0016,-0.0001964,0.05,270,0,461,2.9
269,0.0008,-0.0001962,0.05,270,0,461,2.9
270,0.0,-0.000196,0.05,270,0,461,2.9
271,-0.002,-0.00019580000000000002,0.05,270,0,461,2.9
272,-0.0004,-0.0001956,0.05,270,0,461,2.9
273,0.0004,-0.0001954,0.05,270,0,461,2.9
274,0.0032,-0.0001952,0.05,270,0,461,2.9
275,0.002,-0.00019500000000000002,0.05,270,0,461,2.9
276,-0.0004,-0.00019480000000000002,0.05,270,0,461,2.9
277,-0.0012000000000000001,-0.00019460000000000001,0.05,270,0,461,2.9
278,-0.0012000000000000001,-0.0001944,0.05,270,0,461,2.9
279,-0.0008,-0.0001942,0.05,270,0,461,2.9
280,0.0004,-0.000194,0.05,270,0,461,2.9
281,0.0008,-0.0001938,0.05,270,0,461,2.9
282,-0.0024000000000000002,-0.00019360000000000002,0.05,270,0,461,2.9
283,-0.0028,-0.0001934,0.05,270,0,461,2.9
284,-0.002,-0.0001932,0.05,270,0,461,2.9
285,0.0008,-0.000193,0.05,270,0,461,2.9
286,0.0008,-0.00019280000000000002,0.05,270,0,461,2.9
287,0.0,-0.00019260000000000002,0.05,270,0,461,2.9
288,-0.0004,-0.00019240000000000001,0.05,270,0,461,2.9
289,-0.0044,-0.0001922,0.05,270,0,461,2.9
290,0.0012000000000000001,-0.000192,0.05,270,0,461,2.9
291,0.0028,-0.0001918,0.05,270,0,461,2.9
292,0.004,-0.0001916,0.05,270,0,461,2.9
293,0.0004,-0.00019140000000000002,0.05,270,0,461,2.9
294,0.0,-0.0001912,0.05,270,0,461,2.9
295,0.0024000000000000002,-0.000191,0.05,270,0,461,2.9
296,0.002,-0.0001908,0.05,270,0,461,2.9
297,0.0012000000000000001,-0.0001906,0.05,270,0,461,2.9
298,0.002,-0.00019040000000000002,0.05,270,0,461,2.9
299,-0.0008,-0.00019020000000000002,0.05,270,0,461,2.9
300,-0.002,-0.00019,0.05,270,0,461,2.9
301,0.0,-0.0001898,0.05,270,0,461,2.9
302,-0.0004,-0.0001896,0.05,270,0,461,2.9
303,0.0004,-0.0001894,0.05,270,0,461,2.9
304,-0.0004,-0.0001892,0.05,270,0,461,2.9
305,-0.002,-0.000189,0.05,270,0,461,2.9
306,-0.0016,-0.0001888,0.05,270,0,461,2.9
307,0.0012000000000000001,-0.0001886,0.05,270,0,461,2.9
308,0.0016,-0.00018840000000000003,0.05,270,0,461,2.9
309,0.0016,-0.00018820000000000002,0.05,270,0,461,2.9
310,-0.0008,-0.00018800000000000002,0.05,270,0,461,2.9
311,-0.0008,-0.0001878,0.05,270,0,461,2.9
312,0.0004,-0.0001876,0.05,270,0,461,2.9
313,0.0016,-0.0001874,0.05,270,0,461,2.9
314,0.0008,-0.0001872,0.05,270,0,461,2.9
315,0.0016,-0.000187,0.05,270,0,461,2.9
316,0.0,-0.00018680000000000001,0.05,270,0,461,2.9
317,-0.002,-0.0001866,0.05,270,0,461,2.9
318,-0.0068000000000000005,-0.0001864,0.05,270,0,461,2.9
319,-0.0016,-0.00018620000000000003,0.05,270,0,461,2.9
320,-0.0004,-0.00018600000000000002,0.05,270,0,461,2.9
321,-0.0008,-0.00018580000000000002,0.05,270,0,461,2.9
322,-0.0016,-0.0001856,0.05,270,0,461,2.9
323,-0.0012000000000000001,-0.0001854,0.05,270,0,461,2.9
324,0.0008,-0.0001852,0.05,270,0,461,2.9
325,0.002,-0.000185,0.05,270,0,461,2.9
326,0.0012000000000000001,-0.0001848,0.05,270,0,461,2.9
327,0.0008,-0.00018460000000000001,0.05,270,0,461,2.9
328,-0.0008,-0.0001844,0.05,270,0,461,2.9
329,0.0016,-0.0001842,0.05,270,0,461,2.9
330,0.0024000000000000002,-0.00018400000000000003,0.05,270,0,461,2.9
331,0.0032,-0.00018380000000000002,0.05,270,0,461,2.9
332,0.0,-0.00018360000000000002,0.05,270,0,461,2.9
333,0.0016,-0.0001834,0.05,270,0,461,2.9
334,-0.0008,-0.0001832,0.05,270,0,461,2.9
335,0.0016,-0.000183,0.05,270,0,461,2.9
336,0.0016,-0.0001828,0.05,270,0,461,2.9
337,0.0,-0.0001826,0.05,270,0,461,2.9
338,-0.0012000000000000001,-0.0001824,0.05,270,0,461,2.9
339,-0.0004,-0.0001822,0.05,270,0,461,2.9
340,-0.0016,-0.000182,0.05,270,0,461,2.9
341,-0.0008,-0.00018180000000000003,0.05,270,0,461,2.9
342,-0.0008,-0.00018160000000000002,0.05,270,0,461,2.9
343,-0.0012000000000000001,-0.00018140000000000002,0.05,270,0,461,2.9
344,-0.0016,-0.0001812,0.05,270,0,461,2.9
345,-0.002,-0.000181,0.05,270,0,461,2.9
346,-0.0012000000000000001,-0.0001808,0.05,270,0,461,2.9
347,-0.0028,-0.0001806,0.05,270,0,461,2.9
348,0.0012000000000000001,-0.0001804,0.05,270,0,461,2.9
349,0.0008,-0.0001802,0.05,270,0,461,2.9
350,0.0004,-0.00018,0.05,270,0,461,2.9
351,0.0,-0.0001798,0.05,270,0,461,2.9
352,0.0004,-0.0001796,0.05,270,0,461,2.9
353,0.002,-0.00017940000000000002,0.05,270,0,461,2.9
354,0.0008,-0.00017920000000000002,0.05,270,0,461,2.9
355,-0.0004,-0.00017900000000000001,0.05,270,0,461,2.9
356,0.0008,-0.0001788,0.05,270,0,461,2.9
357,0.0004,-0.0001786,0.05,270,0,461,2.9
358,0.0,-0.0001784,0.05,270,0,461,2.9
359,-0.0012000000000000001,-0.0001782,0.05,270,0,461,2.9
360,-0.0004,-0.000178,0.05,270,0,461,2.9
361,-0.0012000000000000001,-0.0001778,0.05,270,0,461,2.9
362,-0.0004,-0.0001776,0.05,270,0,461,2.9
363,0.0016,-0.0001774,0.05,270,0,461,2.9
364,-0.007200000000000001,-0.00017720000000000002,0.05,270,0,461,2.9
365,0.0,-0.00017700000000000002,0.05,270,0,461,2.9
366,0.0016,-0.00017680000000000001,0.05,270,0,461,2.9
367,0.0004,-0.0001766,0.05,270,0,461,2.9
368,0.0036000000000000003,-0.0001764,0.05,270,0,461,2.9
369,0.0008,-0.0001762,0.05,270,0,461,2.9
370,0.0024000000000000002,-0.000176,0.05,270,0,461,2.9
371,0.0,-0.0001758,0.05,270,0,461,2.9
372,0.0012000000000000001,-0.0001756,0.05,270,0,461,2.9
373,0.0024000000000000002,-0.0001754,0.05,270,0,461,2.9
374,0.0012000000000000001,-0.0001752,0.05,270,0,461,2.9
375,-0.0012000000000000001,-0.00017500000000000003,0.05,270,0,461,2.9
376,0.0004,-0.00017480000000000002,0.05,270,0,461,2.9
377,-0.0004,-0.00017460000000000002,0.05,270,0,461,2.9
378,-0.0016,-0.0001744,0.05,270,0,461,2.9
379,-0.0008,-0.0001742,0.05,270,0,461,2.9
380,-0.002,-0.000174,0.05,270,0,461,2.9
381,-0.0008,-0.0001738,0.05,270,0,461,2.9
382,-0.002,-0.0001736,0.05,270,0,461,2.9
383,0.0016,-0.0001734,0.05,270,0,461,2.9
384,0.002,-0.0001732,0.05,270,0,461,2.9
385,0.0012000000000000001,-0.000173,0.05,270,0,461,2.9
386,0.002,-0.00017280000000000003,0.05,270,0,461,2.9
387,-0.0004,-0.00017260000000000002,0.05,270,0,461,2.9
388,0.0004,-0.00017240000000000002,0.05,270,0,461,2.9
389,0.0024000000000000002,-0.0001722,0.05,270,0,461,2.9
390,0.0024000000000000002,-0.000172,0.05,270,0,461,2.9
391,0.0008,-0.0001718,0.05,270,0,461,2.9
392,0.0012000000000000001,-0.0001716,0.05,270,0,461,2.9
393,-0.0012000000000000001,-0.0001714,0.05,270,0,461,2.9
394,0.0,-0.00017120000000000001,0.05,270,0,461,2.9
395,-0.0012000000000000001,-0.000171,0.05,270,0,461,2.9
396,0.0004,-0.0001708,0.05,270,0,461,2.9
397,-0.0016,-0.00017060000000000003,0.05,270,0,461,2.9
398,-0.0024000000000000002,-0.00017040000000000002,0.05,270,0,461,2.9
399,-0.0012000000000000001,-0.00017020000000000002,0.05,270,0,461,2.9
400,0.0008,-0.00017,0.05,270,0,461,2.9
401,0.0004,-0.0001698,0.05,270,0,461,2.9
402,0.0016,-0.0001696,0.05,270,0,461,2.9
403,0.0008,-0.0001694,0.05,270,0,461,2.9
404,0.0004,-0.0001692,0.05,270,0,461,2.9
405,0.0012000000000000001,-0.00016900000000000002,0.05,270,0,461,2.9
406,0.0028,-0.0001688,0.05,270,0,461,2.9
407,0.0008,-0.0001686,0.05,270,0,461,2.9
408,-0.0024000000000000002,-0.00016840000000000003,0.05,270,0,461,2.9
409,-0.0008,-0.00016820000000000002,0.05,270,0,461,2.9
410,-0.0008,-0.00016800000000000002,0.05,270,0,461,2.9
411,-0.0012000000000000001,-0.0001678,0.05,270,0,461,2.9
412,0.0016,-0.0001676,0.05,270,0,461,2.9
413,-0.0004,-0.0001674,0.05,270,0,461,2.9
414,-0.0032,-0.0001672,0.05,270,0,461,2.9
415,-0.004,-0.000167,0.05,270,0,461,2.9
416,-0.0004,-0.00016680000000000002,0.05,270,0,461,2.9
417,-0.0008,-0.0001666,0.05,270,0,461,2.9
418,0.0004,-0.0001664,0.05,270,0,461,2.9
419,0.0,-0.00016620000000000003,0.05,270,0,461,2.9
420,-0.0008,-0.00016600000000000002,0.05,270,0,461,2.9
421,-0.0024000000000000002,-0.00016580000000000002,0.05,270,0,461,2.9
422,0.0016,-0.00016560000000000001,0.05,270,0,461,2.9
423,0.002,-0.0001654,0.05,270,0,461,2.9
424,-0.0004,-0.0001652,0.05,270,0,461,2.9
425,0.0004,-0.000165,0.05,270,0,461,2.9
426,-0.0024000000000000002,-0.0001648,0.05,270,0,461,2.9
427,0.0004,-0.0001646,0.05,270,0,461,2.9
428,0.0004,-0.0001644,0.05,270,0,461,2.9
429,0.0012000000000000001,-0.0001642,0.05,270,0,461,2.9
