,Datos,Tiempo
0,-0.0005,-0.014400000000000001
1,-0.0004996,-0.014400000000000001
2,-0.0004992,-0.0128
3,-0.0004988,-0.0112
4,-0.0004984,-0.0128
5,-0.000498,-0.010400000000000001
6,-0.0004976000000000001,-0.0112
7,-0.0004972,-0.0128
8,-0.0004968,-0.010400000000000001
9,-0.0004964,-0.014400000000000001
10,-0.000496,-0.0128
11,-0.0004956,-0.010400000000000001
12,-0.0004952,-0.013600000000000001
13,-0.0004948,-0.012
14,-0.0004944,-0.010400000000000001
15,-0.000494,-0.0128
16,-0.0004936,-0.010400000000000001
17,-0.0004932000000000001,-0.0112
18,-0.0004928,-0.012
19,-0.0004924,-0.0112
20,-0.000492,-0.0088
21,-0.0004916,-0.014400000000000001
22,-0.0004912,-0.010400000000000001
23,-0.0004908,-0.007200000000000001
24,-0.0004904,-0.014400000000000001
25,-0.00049,-0.009600000000000001
26,-0.0004896,-0.0152
27,-0.0004892,-0.0128
28,-0.0004888000000000001,-0.0088
29,-0.0004884,-0.0064
30,-0.000488,-0.012
31,-0.00048760000000000003,-0.0128
32,-0.0004872,-0.0128
33,-0.0004868,-0.0128
34,-0.0004864,-0.0112
35,-0.000486,-0.012
36,-0.0004856,-0.009600000000000001
37,-0.00048520000000000003,-0.0128
38,-0.0004848,-0.013600000000000001
39,-0.0004844,-0.009600000000000001
40,-0.000484,-0.013600000000000001
41,-0.0004836,-0.012
42,-0.00048320000000000004,-0.009600000000000001
43,-0.0004828,-0.0128
44,-0.0004824,-0.009600000000000001
45,-0.000482,-0.010400000000000001
46,-0.0004816,-0.0128
47,-0.0004812,-0.0112
48,-0.00048080000000000003,-0.012
49,-0.0004804,-0.0128
50,-0.00048,-0.0112
51,-0.0004796,-0.010400000000000001
52,-0.0004792,-0.012
53,-0.00047880000000000004,-0.0112
54,-0.00047840000000000003,-0.012
55,-0.000478,-0.013600000000000001
56,-0.0004776,-0.0112
57,-0.0004772,-0.010400000000000001
58,-0.0004768,-0.0112
59,-0.00047640000000000003,-0.0112
60,-0.000476,-0.012
61,-0.0004756,-0.010400000000000001
62,-0.0004752,-0.012
63,-0.0004748,-0.0112
64,-0.00047440000000000004,-0.0128
65,-0.00047400000000000003,-0.0112
66,-0.0004736,-0.0112
67,-0.0004732,-0.0088
68,-0.0004728,-0.0112
69,-0.0004724,-0.0112
70,-0.00047200000000000003,-0.010400000000000001
71,-0.0004716,-0.014400000000000001
72,-0.0004712,-0.012
73,-0.0004708,-0.010400000000000001
74,-0.0004704,-0.013600000000000001
75,-0.00047000000000000004,-0.0112
76,-0.00046960000000000003,-0.009600000000000001
77,-0.0004692,-0.0112
78,-0.0004688,-0.0112
79,-0.0004684,-0.012
80,-0.000468,-0.014400000000000001
81,-0.0004676,-0.014400000000000001
82,-0.0004672,-0.010400000000000001
83,-0.0004668,-0.010400000000000001
84,-0.0004664,-0.0064
85,-0.000466,-0.012
86,-0.00046560000000000004,-0.013600000000000001
87,-0.00046520000000000003,-0.010400000000000001
88,-0.0004648,-0.0032
89,-0.0004644,-0.007200000000000001
90,-0.000464,-0.0088
91,-0.0004636,-0.0088
92,-0.0004632,-0.0048000000000000004
93,-0.00046280000000000003,-0.0112
94,-0.0004624,-0.009600000000000001
95,-0.000462,-0.0112
96,-0.0004616,-0.0128
97,-0.0004612,-0.0112
98,-0.00046080000000000003,-0.009600000000000001
99,-0.0004604,-0.009600000000000001
100,-0.00046,-0.010400000000000001
101,-0.0004596,-0.009600000000000001
102,-0.0004592,-0.013600000000000001
103,-0.0004588,-0.012
104,-0.00045840000000000003,-0.012
105,-0.000458,-0.0112
106,-0.0004576,-0.008
107,-0.0004572,-0.009600000000000001
108,-0.0004568,-0.0112
109,-0.00045640000000000003,-0.013600000000000001
110,-0.000456,-0.014400000000000001
111,-0.0004556,-0.016
112,-0.0004552,-0.016
113,-0.0004548,-0.013600000000000001
114,-0.0004544,-0.014400000000000001
115,-0.00045400000000000003,-0.013600000000000001
116,-0.0004536,-0.014400000000000001
117,-0.0004532,-0.0128
118,-0.0004528,-0.0152
119,-0.0004524,-0.014400000000000001
