,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,-0.0006000000000000001,-5e-05,0.01,60,0,50,4.5
1,0.0008,-4.996e-05,0.01,60,0,50,4.5
2,0.0006000000000000001,-4.992e-05,0.01,60,0,50,4.5
3,-0.001,-4.9880000000000004e-05,0.01,60,0,50,4.5
4,0.0002,-4.9840000000000004e-05,0.01,60,0,50,4.5
5,0.0002,-4.9800000000000004e-05,0.01,60,0,50,4.5
6,-0.0006000000000000001,-4.9760000000000005e-05,0.01,60,0,50,4.5
7,0.0,-4.9720000000000005e-05,0.01,60,0,50,4.5
8,-0.0012000000000000001,-4.9680000000000005e-05,0.01,60,0,50,4.5
9,-0.0006000000000000001,-4.964e-05,0.01,60,0,50,4.5
10,-0.0006000000000000001,-4.96e-05,0.01,60,0,50,4.5
11,-0.001,-4.956e-05,0.01,60,0,50,4.5
12,0.0,-4.952e-05,0.01,60,0,50,4.5
13,-0.0004,-4.948e-05,0.01,60,0,50,4.5
14,-0.0004,-4.944e-05,0.01,60,0,50,4.5
15,0.0004,-4.94e-05,0.01,60,0,50,4.5
16,-0.001,-4.936e-05,0.01,60,0,50,4.5
17,0.0,-4.932e-05,0.01,60,0,50,4.5
18,0.0,-4.928e-05,0.01,60,0,50,4.5
19,-0.0002,-4.924e-05,0.01,60,0,50,4.5
20,0.0004,-4.92e-05,0.01,60,0,50,4.5
21,-0.001,-4.9160000000000004e-05,0.01,60,0,50,4.5
22,-0.0002,-4.9120000000000004e-05,0.01,60,0,50,4.5
23,-0.0002,-4.9080000000000004e-05,0.01,60,0,50,4.5
24,0.0,-4.9040000000000005e-05,0.01,60,0,50,4.5
25,0.0008,-4.9000000000000005e-05,0.01,60,0,50,4.5
26,-0.0004,-4.8960000000000006e-05,0.01,60,0,50,4.5
27,-0.0004,-4.892e-05,0.01,60,0,50,4.5
28,0.0002,-4.888e-05,0.01,60,0,50,4.5
29,-0.0004,-4.884e-05,0.01,60,0,50,4.5
30,0.001,-4.88e-05,0.01,60,0,50,4.5
31,-0.0004,-4.876e-05,0.01,60,0,50,4.5
32,0.0006000000000000001,-4.872e-05,0.01,60,0,50,4.5
33,0.0008,-4.868e-05,0.01,60,0,50,4.5
34,-0.0006000000000000001,-4.864e-05,0.01,60,0,50,4.5
35,0.0004,-4.86e-05,0.01,60,0,50,4.5
36,0.0,-4.856e-05,0.01,60,0,50,4.5
37,-0.001,-4.852e-05,0.01,60,0,50,4.5
38,-0.0004,-4.8480000000000003e-05,0.01,60,0,50,4.5
39,-0.0022,-4.8440000000000004e-05,0.01,60,0,50,4.5
40,-0.0008,-4.8400000000000004e-05,0.01,60,0,50,4.5
41,-0.001,-4.8360000000000005e-05,0.01,60,0,50,4.5
42,-0.0006000000000000001,-4.8320000000000005e-05,0.01,60,0,50,4.5
43,-0.0002,-4.8280000000000005e-05,0.01,60,0,50,4.5
44,0.0002,-4.824e-05,0.01,60,0,50,4.5
45,0.0002,-4.82e-05,0.01,60,0,50,4.5
46,-0.0002,-4.816e-05,0.01,60,0,50,4.5
47,-0.0004,-4.812e-05,0.01,60,0,50,4.5
48,0.0004,-4.808e-05,0.01,60,0,50,4.5
49,0.0006000000000000001,-4.804e-05,0.01,60,0,50,4.5
50,0.0,-4.8e-05,0.01,60,0,50,4.5
51,-0.0004,-4.796e-05,0.01,60,0,50,4.5
52,-0.0014,-4.792e-05,0.01,60,0,50,4.5
53,0.0006000000000000001,-4.788e-05,0.01,60,0,50,4.5
54,0.0008,-4.784e-05,0.01,60,0,50,4.5
55,0.0006000000000000001,-4.78e-05,0.01,60,0,50,4.5
56,0.0006000000000000001,-4.7760000000000004e-05,0.01,60,0,50,4.5
57,-0.001,-4.7720000000000004e-05,0.01,60,0,50,4.5
58,-0.0004,-4.7680000000000004e-05,0.01,60,0,50,4.5
59,0.0006000000000000001,-4.7640000000000005e-05,0.01,60,0,50,4.5
60,-0.0006000000000000001,-4.7600000000000005e-05,0.01,60,0,50,4.5
