,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,-0.07200000000000001,-0.125,25,0,0,10000,0
1,-0.04,-0.1249,25,0,0,10000,0
2,-0.184,-0.1248,25,0,0,10000,0
3,-0.064,-0.1247,25,0,0,10000,0
4,-0.088,-0.1246,25,0,0,10000,0
5,-0.032,-0.1245,25,0,0,10000,0
6,-0.048,-0.1244,25,0,0,10000,0
7,-0.08,-0.1243,25,0,0,10000,0
8,-0.10400000000000001,-0.1242,25,0,0,10000,0
9,-0.08,-0.1241,25,0,0,10000,0
10,-0.088,-0.124,25,0,0,10000,0
11,-0.064,-0.1239,25,0,0,10000,0
12,-0.064,-0.1238,25,0,0,10000,0
13,-0.056,-0.1237,25,0,0,10000,0
14,-0.07200000000000001,-0.1236,25,0,0,10000,0
15,-0.07200000000000001,-0.1235,25,0,0,10000,0
16,-0.056,-0.1234,25,0,0,10000,0
17,-0.048,-0.12329999999999999,25,0,0,10000,0
18,-0.08,-0.1232,25,0,0,10000,0
19,-0.07200000000000001,-0.1231,25,0,0,10000,0
20,-0.07200000000000001,-0.123,25,0,0,10000,0
21,-0.064,-0.1229,25,0,0,10000,0
22,-0.112,-0.1228,25,0,0,10000,0
23,-0.112,-0.1227,25,0,0,10000,0
24,-0.056,-0.1226,25,0,0,10000,0
25,-0.064,-0.1225,25,0,0,10000,0
26,-0.048,-0.1224,25,0,0,10000,0
27,-0.064,-0.1223,25,0,0,10000,0
28,-0.08,-0.1222,25,0,0,10000,0
29,-0.064,-0.1221,25,0,0,10000,0
30,-0.048,-0.122,25,0,0,10000,0
31,-0.056,-0.1219,25,0,0,10000,0
32,-0.048,-0.1218,25,0,0,10000,0
33,-0.064,-0.1217,25,0,0,10000,0
34,-0.056,-0.1216,25,0,0,10000,0
35,-0.04,-0.1215,25,0,0,10000,0
36,-0.048,-0.1214,25,0,0,10000,0
37,-0.112,-0.1213,25,0,0,10000,0
38,-0.088,-0.1212,25,0,0,10000,0
39,-0.088,-0.1211,25,0,0,10000,0
40,-0.064,-0.121,25,0,0,10000,0
41,-0.056,-0.1209,25,0,0,10000,0
42,-0.10400000000000001,-0.1208,25,0,0,10000,0
43,-0.10400000000000001,-0.1207,25,0,0,10000,0
44,-0.08,-0.1206,25,0,0,10000,0
45,-0.04,-0.1205,25,0,0,10000,0
46,-0.048,-0.12040000000000001,25,0,0,10000,0
47,-0.088,-0.1203,25,0,0,10000,0
48,-0.07200000000000001,-0.1202,25,0,0,10000,0
49,-0.04,-0.1201,25,0,0,10000,0
50,-0.056,-0.12,25,0,0,10000,0
51,-0.064,-0.1199,25,0,0,10000,0
52,-0.07200000000000001,-0.1198,25,0,0,10000,0
53,-0.088,-0.1197,25,0,0,10000,0
54,-0.08,-0.1196,25,0,0,10000,0
55,-0.032,-0.1195,25,0,0,10000,0
56,-0.064,-0.1194,25,0,0,10000,0
57,-0.048,-0.1193,25,0,0,10000,0
58,-0.08,-0.1192,25,0,0,10000,0
59,-0.112,-0.1191,25,0,0,10000,0
60,-0.064,-0.119,25,0,0,10000,0
61,-0.07200000000000001,-0.1189,25,0,0,10000,0
62,-0.088,-0.1188,25,0,0,10000,0
63,-0.064,-0.1187,25,0,0,10000,0
64,-0.056,-0.1186,25,0,0,10000,0
65,-0.096,-0.1185,25,0,0,10000,0
66,-0.08,-0.1184,25,0,0,10000,0
67,-0.048,-0.1183,25,0,0,10000,0
68,-0.088,-0.1182,25,0,0,10000,0
69,-0.032,-0.1181,25,0,0,10000,0
70,-0.10400000000000001,-0.118,25,0,0,10000,0
71,-0.07200000000000001,-0.1179,25,0,0,10000,0
72,-0.048,-0.1178,25,0,0,10000,0
73,-0.064,-0.1177,25,0,0,10000,0
74,-0.088,-0.1176,25,0,0,10000,0
75,-0.10400000000000001,-0.1175,25,0,0,10000,0
76,-0.056,-0.1174,25,0,0,10000,0
