,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,0.0,-1.25e-05,0.0025,40,0,10000,3.3
1,0.0,-1.249e-05,0.0025,40,0,10000,3.3
2,0.0024000000000000002,-1.248e-05,0.0025,40,0,10000,3.3
3,0.0016,-1.2470000000000001e-05,0.0025,40,0,10000,3.3
4,0.0032,-1.2460000000000001e-05,0.0025,40,0,10000,3.3
5,0.0024000000000000002,-1.2450000000000001e-05,0.0025,40,0,10000,3.3
6,0.0024000000000000002,-1.2440000000000001e-05,0.0025,40,0,10000,3.3
7,0.0008,-1.2430000000000001e-05,0.0025,40,0,10000,3.3
8,0.0016,-1.2420000000000001e-05,0.0025,40,0,10000,3.3
9,0.0016,-1.241e-05,0.0025,40,0,10000,3.3
10,0.0016,-1.24e-05,0.0025,40,0,10000,3.3
11,0.0024000000000000002,-1.239e-05,0.0025,40,0,10000,3.3
12,0.0024000000000000002,-1.238e-05,0.0025,40,0,10000,3.3
13,0.0024000000000000002,-1.237e-05,0.0025,40,0,10000,3.3
14,0.0016,-1.236e-05,0.0025,40,0,10000,3.3
15,0.0032,-1.235e-05,0.0025,40,0,10000,3.3
16,0.0024000000000000002,-1.234e-05,0.0025,40,0,10000,3.3
17,0.0032,-1.233e-05,0.0025,40,0,10000,3.3
18,0.0008,-1.232e-05,0.0025,40,0,10000,3.3
19,0.0008,-1.231e-05,0.0025,40,0,10000,3.3
20,-0.0016,-1.23e-05,0.0025,40,0,10000,3.3
21,-0.0008,-1.2290000000000001e-05,0.0025,40,0,10000,3.3
22,-0.0016,-1.2280000000000001e-05,0.0025,40,0,10000,3.3
23,-0.0008,-1.2270000000000001e-05,0.0025,40,0,10000,3.3
24,-0.0016,-1.2260000000000001e-05,0.0025,40,0,10000,3.3
25,-0.0016,-1.2250000000000001e-05,0.0025,40,0,10000,3.3
26,-0.0008,-1.2240000000000001e-05,0.0025,40,0,10000,3.3
27,-0.0008,-1.223e-05,0.0025,40,0,10000,3.3
28,-0.0016,-1.222e-05,0.0025,40,0,10000,3.3
29,-0.0024000000000000002,-1.221e-05,0.0025,40,0,10000,3.3
30,-0.0024000000000000002,-1.22e-05,0.0025,40,0,10000,3.3
31,-0.0024000000000000002,-1.219e-05,0.0025,40,0,10000,3.3
32,-0.0024000000000000002,-1.218e-05,0.0025,40,0,10000,3.3
33,0.0,-1.217e-05,0.0025,40,0,10000,3.3
34,0.0016,-1.216e-05,0.0025,40,0,10000,3.3
35,0.0024000000000000002,-1.215e-05,0.0025,40,0,10000,3.3
36,0.0024000000000000002,-1.214e-05,0.0025,40,0,10000,3.3
37,0.0016,-1.213e-05,0.0025,40,0,10000,3.3
38,0.0,-1.2120000000000001e-05,0.0025,40,0,10000,3.3
39,0.0,-1.2110000000000001e-05,0.0025,40,0,10000,3.3
40,-0.0008,-1.2100000000000001e-05,0.0025,40,0,10000,3.3
41,-0.0016,-1.2090000000000001e-05,0.0025,40,0,10000,3.3
42,-0.0008,-1.2080000000000001e-05,0.0025,40,0,10000,3.3
43,-0.0024000000000000002,-1.2070000000000001e-05,0.0025,40,0,10000,3.3
44,-0.0008,-1.206e-05,0.0025,40,0,10000,3.3
45,-0.0008,-1.205e-05,0.0025,40,0,10000,3.3
46,-0.0008,-1.204e-05,0.0025,40,0,10000,3.3
47,-0.0016,-1.203e-05,0.0025,40,0,10000,3.3
48,-0.0016,-1.202e-05,0.0025,40,0,10000,3.3
49,-0.0024000000000000002,-1.201e-05,0.0025,40,0,10000,3.3
