,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,0.0012000000000000001,-1.25e-05,0.0025,46,0,50,3.6
1,0.0008,-1.249e-05,0.0025,46,0,50,3.6
2,0.0012000000000000001,-1.248e-05,0.0025,46,0,50,3.6
3,0.0008,-1.2470000000000001e-05,0.0025,46,0,50,3.6
4,0.0008,-1.2460000000000001e-05,0.0025,46,0,50,3.6
5,0.0008,-1.2450000000000001e-05,0.0025,46,0,50,3.6
6,0.0004,-1.2440000000000001e-05,0.0025,46,0,50,3.6
7,0.0004,-1.2430000000000001e-05,0.0025,46,0,50,3.6
8,0.0012000000000000001,-1.2420000000000001e-05,0.0025,46,0,50,3.6
9,0.0024000000000000002,-1.241e-05,0.0025,46,0,50,3.6
10,0.0004,-1.24e-05,0.0025,46,0,50,3.6
11,0.0008,-1.239e-05,0.0025,46,0,50,3.6
12,0.0004,-1.238e-05,0.0025,46,0,50,3.6
13,0.0,-1.237e-05,0.0025,46,0,50,3.6
14,0.0004,-1.236e-05,0.0025,46,0,50,3.6
15,0.0004,-1.235e-05,0.0025,46,0,50,3.6
16,-0.0004,-1.234e-05,0.0025,46,0,50,3.6
17,0.0008,-1.233e-05,0.0025,46,0,50,3.6
18,0.0004,-1.232e-05,0.0025,46,0,50,3.6
19,0.0004,-1.231e-05,0.0025,46,0,50,3.6
20,0.0004,-1.23e-05,0.0025,46,0,50,3.6
21,0.0004,-1.2290000000000001e-05,0.0025,46,0,50,3.6
22,0.0012000000000000001,-1.2280000000000001e-05,0.0025,46,0,50,3.6
23,0.0,-1.2270000000000001e-05,0.0025,46,0,50,3.6
24,0.0004,-1.2260000000000001e-05,0.0025,46,0,50,3.6
25,0.0,-1.2250000000000001e-05,0.0025,46,0,50,3.6
26,-0.0008,-1.2240000000000001e-05,0.0025,46,0,50,3.6
27,0.0,-1.223e-05,0.0025,46,0,50,3.6
28,-0.0004,-1.222e-05,0.0025,46,0,50,3.6
29,0.0004,-1.221e-05,0.0025,46,0,50,3.6
30,0.0008,-1.22e-05,0.0025,46,0,50,3.6
31,0.0004,-1.219e-05,0.0025,46,0,50,3.6
32,0.0008,-1.218e-05,0.0025,46,0,50,3.6
33,0.0004,-1.217e-05,0.0025,46,0,50,3.6
34,0.0004,-1.216e-05,0.0025,46,0,50,3.6
35,-0.0004,-1.215e-05,0.0025,46,0,50,3.6
36,-0.0004,-1.214e-05,0.0025,46,0,50,3.6
37,-0.0004,-1.213e-05,0.0025,46,0,50,3.6
38,0.0008,-1.2120000000000001e-05,0.0025,46,0,50,3.6
39,0.0008,-1.2110000000000001e-05,0.0025,46,0,50,3.6
40,0.002,-1.2100000000000001e-05,0.0025,46,0,50,3.6
41,0.0012000000000000001,-1.2090000000000001e-05,0.0025,46,0,50,3.6
42,0.0004,-1.2080000000000001e-05,0.0025,46,0,50,3.6
43,-0.0008,-1.2070000000000001e-05,0.0025,46,0,50,3.6
44,0.0,-1.206e-05,0.0025,46,0,50,3.6
45,0.0,-1.205e-05,0.0025,46,0,50,3.6
46,-0.0004,-1.204e-05,0.0025,46,0,50,3.6
47,0.0004,-1.203e-05,0.0025,46,0,50,3.6
48,-0.0008,-1.202e-05,0.0025,46,0,50,3.6
49,0.0008,-1.201e-05,0.0025,46,0,50,3.6
50,-0.0004,-1.2e-05,0.0025,46,0,50,3.6
51,0.0012000000000000001,-1.199e-05,0.0025,46,0,50,3.6
52,0.0,-1.198e-05,0.0025,46,0,50,3.6
53,0.0,-1.197e-05,0.0025,46,0,50,3.6
54,0.0004,-1.196e-05,0.0025,46,0,50,3.6
55,0.0012000000000000001,-1.195e-05,0.0025,46,0,50,3.6
56,0.0,-1.1940000000000001e-05,0.0025,46,0,50,3.6
57,0.0004,-1.1930000000000001e-05,0.0025,46,0,50,3.6
58,0.0,-1.1920000000000001e-05,0.0025,46,0,50,3.6
59,0.0004,-1.1910000000000001e-05,0.0025,46,0,50,3.6
60,0.0008,-1.1900000000000001e-05,0.0025,46,0,50,3.6
61,0.0008,-1.1890000000000001e-05,0.0025,46,0,50,3.6
62,0.0004,-1.1880000000000001e-05,0.0025,46,0,50,3.6
63,0.0008,-1.187e-05,0.0025,46,0,50,3.6
64,0.0004,-1.186e-05,0.0025,46,0,50,3.6
65,0.0004,-1.185e-05,0.0025,46,0,50,3.6
66,-0.0004,-1.184e-05,0.0025,46,0,50,3.6
67,0.0,-1.183e-05,0.0025,46,0,50,3.6
68,-0.0008,-1.182e-05,0.0025,46,0,50,3.6
69,-0.0008,-1.181e-05,0.0025,46,0,50,3.6
70,0.0,-1.18e-05,0.0025,46,0,50,3.6
71,0.0004,-1.179e-05,0.0025,46,0,50,3.6
72,0.0008,-1.178e-05,0.0025,46,0,50,3.6
73,0.0004,-1.177e-05,0.0025,46,0,50,3.6
74,0.0008,-1.1760000000000001e-05,0.0025,46,0,50,3.6
75,0.0016,-1.1750000000000001e-05,0.0025,46,0,50,3.6
76,-0.0004,-1.1740000000000001e-05,0.0025,46,0,50,3.6
77,0.0,-1.1730000000000001e-05,0.0025,46,0,50,3.6
78,0.0004,-1.1720000000000001e-05,0.0025,46,0,50,3.6
79,0.0008,-1.1710000000000001e-05,0.0025,46,0,50,3.6
80,0.0012000000000000001,-1.17e-05,0.0025,46,0,50,3.6
