,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica
0,-0.05,-0.56,10.0,0.0,0.0
1,-0.049960000000000004,-0.544,,,
2,-0.049920000000000006,-0.58,,,
3,-0.04988,-0.5720000000000001,,,
4,-0.04984,-0.592,,,
5,-0.049800000000000004,-0.552,,,
6,-0.049760000000000006,-0.548,,,
7,-0.04972,-0.512,,,
8,-0.04968,-0.516,,,
9,-0.049640000000000004,-0.552,,,
10,-0.049600000000000005,-0.536,,,
11,-0.04956,-0.588,,,
12,-0.04952,-0.5720000000000001,,,
13,-0.04948,-0.548,,,
14,-0.049440000000000005,-0.616,,,
15,-0.0494,-0.624,,,
16,-0.04936,-0.608,,,
17,-0.04932,-0.58,,,
18,-0.049280000000000004,-0.58,,,
19,-0.049240000000000006,-0.584,,,
20,-0.0492,-0.548,,,
21,-0.04916,-0.536,,,
22,-0.049120000000000004,-0.552,,,
23,-0.049080000000000006,-0.524,,,
24,-0.04904,-0.544,,,
25,-0.049,-0.58,,,
26,-0.048960000000000004,-0.54,,,
27,-0.048920000000000005,-0.556,,,
28,-0.04888,-0.5640000000000001,,,
29,-0.04884,-0.5680000000000001,,,
30,-0.0488,-0.524,,,
31,-0.048760000000000005,-0.584,,,
32,-0.04872,-0.5760000000000001,,,
33,-0.04868,-0.516,,,
34,-0.04864,-0.484,,,
35,-0.048600000000000004,-0.52,,,
36,-0.048560000000000006,-0.536,,,
37,-0.04852,-0.552,,,
38,-0.04848,-0.54,,,
39,-0.048440000000000004,-0.636,,,
40,-0.048400000000000006,-0.584,,,
41,-0.04836,-0.544,,,
42,-0.04832,-0.584,,,
43,-0.04828,-0.5720000000000001,,,
44,-0.048240000000000005,-0.54,,,
45,-0.0482,-0.528,,,
46,-0.04816,-0.504,,,
47,-0.04812,-0.5,,,
48,-0.048080000000000005,-0.54,,,
49,-0.04804,-0.524,,,
50,-0.048,-0.512,,,
51,-0.04796,-0.52,,,
52,-0.047920000000000004,-0.528,,,
53,-0.047880000000000006,-0.47600000000000003,,,
54,-0.04784,-0.536,,,
55,-0.0478,-0.544,,,
56,-0.047760000000000004,-0.5640000000000001,,,
57,-0.047720000000000005,-0.552,,,
58,-0.04768,-0.588,,,
59,-0.04764,-0.6,,,
60,-0.0476,-0.5640000000000001,,,
61,-0.047560000000000005,-0.536,,,
62,-0.04752,-0.5760000000000001,,,
63,-0.04748,-0.508,,,
64,-0.04744,-0.5,,,
65,-0.047400000000000005,-0.488,,,
66,-0.04736,-0.47200000000000003,,,
67,-0.04732,-0.544,,,
68,-0.04728,-0.536,,,
69,-0.047240000000000004,-0.52,,,
70,-0.047200000000000006,-0.524,,,
71,-0.04716,-0.608,,,
72,-0.04712,-0.5680000000000001,,,
73,-0.047080000000000004,-0.5640000000000001,,,
74,-0.047040000000000005,-0.588,,,
75,-0.047,-0.596,,,
76,-0.04696,-0.5680000000000001,,,
77,-0.04692,-0.5760000000000001,,,
78,-0.046880000000000005,-0.596,,,
79,-0.04684,-0.5720000000000001,,,
80,-0.0468,-0.604,,,
81,-0.04676,-0.612,,,
