,Datos,Tiempo
0,-0.0005,-0.0448
1,-0.0004996,-0.0456
2,-0.0004992,-0.046400000000000004
3,-0.0004988,-0.044000000000000004
4,-0.0004984,-0.044000000000000004
5,-0.000498,-0.041600000000000005
6,-0.0004976000000000001,-0.0448
7,-0.0004972,-0.044000000000000004
8,-0.0004968,-0.0448
9,-0.0004964,-0.0456
10,-0.000496,-0.0456
11,-0.0004956,-0.0456
12,-0.0004952,-0.0408
13,-0.0004948,-0.048
14,-0.0004944,-0.0456
15,-0.000494,-0.041600000000000005
16,-0.0004936,-0.0448
17,-0.0004932000000000001,-0.0472
18,-0.0004928,-0.044000000000000004
19,-0.0004924,-0.0456
20,-0.000492,-0.0448
21,-0.0004916,-0.0432
22,-0.0004912,-0.0432
23,-0.0004908,-0.0424
24,-0.0004904,-0.0448
25,-0.00049,-0.044000000000000004
26,-0.0004896,-0.0432
27,-0.0004892,-0.044000000000000004
28,-0.0004888000000000001,-0.041600000000000005
29,-0.0004884,-0.041600000000000005
30,-0.000488,-0.0424
31,-0.00048760000000000003,-0.041600000000000005
32,-0.0004872,-0.0424
33,-0.0004868,-0.0448
34,-0.0004864,-0.04
35,-0.000486,-0.0432
36,-0.0004856,-0.0448
37,-0.00048520000000000003,-0.038400000000000004
38,-0.0004848,-0.0408
39,-0.0004844,-0.0408
40,-0.000484,-0.0392
41,-0.0004836,-0.0424
42,-0.00048320000000000004,-0.0432
43,-0.0004828,-0.0448
44,-0.0004824,-0.046400000000000004
45,-0.000482,-0.0456
46,-0.0004816,-0.044000000000000004
47,-0.0004812,-0.046400000000000004
48,-0.00048080000000000003,-0.0448
49,-0.0004804,-0.046400000000000004
50,-0.00048,-0.046400000000000004
51,-0.0004796,-0.0448
52,-0.0004792,-0.044000000000000004
53,-0.00047880000000000004,-0.044000000000000004
54,-0.00047840000000000003,-0.0432
55,-0.000478,-0.0448
56,-0.0004776,-0.0456
57,-0.0004772,-0.0448
58,-0.0004768,-0.0448
59,-0.00047640000000000003,-0.0432
60,-0.000476,-0.0432
61,-0.0004756,-0.044000000000000004
62,-0.0004752,-0.0424
63,-0.0004748,-0.0432
64,-0.00047440000000000004,-0.0456
65,-0.00047400000000000003,-0.0424
66,-0.0004736,-0.0448
67,-0.0004732,-0.0456
68,-0.0004728,-0.044000000000000004
69,-0.0004724,-0.0424
70,-0.00047200000000000003,-0.0448
71,-0.0004716,-0.0424
72,-0.0004712,-0.0424
73,-0.0004708,-0.0432
74,-0.0004704,-0.0424
75,-0.00047000000000000004,-0.04
76,-0.00046960000000000003,-0.0424
77,-0.0004692,-0.0424
78,-0.0004688,-0.0424
79,-0.0004684,-0.041600000000000005
80,-0.000468,-0.0424
81,-0.0004676,-0.041600000000000005
82,-0.0004672,-0.0456
83,-0.0004668,-0.055200000000000006
84,-0.0004664,-0.0528
85,-0.000466,-0.0512
86,-0.00046560000000000004,-0.056
87,-0.00046520000000000003,-0.0536
88,-0.0004648,-0.0512
89,-0.0004644,-0.0536
90,-0.000464,-0.0528
91,-0.0004636,-0.0528
92,-0.0004632,-0.0536
93,-0.00046280000000000003,-0.0528
94,-0.0004624,-0.0512
95,-0.000462,-0.0528
96,-0.0004616,-0.052000000000000005
97,-0.0004612,-0.0504
98,-0.00046080000000000003,-0.0528
99,-0.0004604,-0.052000000000000005
100,-0.00046,-0.0504
101,-0.0004596,-0.0528
102,-0.0004592,-0.0512
103,-0.0004588,-0.0512
104,-0.00045840000000000003,-0.0504
105,-0.000458,-0.0528
106,-0.0004576,-0.0528
107,-0.0004572,-0.0504
108,-0.0004568,-0.052000000000000005
109,-0.00045640000000000003,-0.0536
110,-0.000456,-0.0504
111,-0.0004556,-0.052000000000000005
112,-0.0004552,-0.0528
113,-0.0004548,-0.049600000000000005
114,-0.0004544,-0.052000000000000005
115,-0.00045400000000000003,-0.0528
116,-0.0004536,-0.0512
117,-0.0004532,-0.0512
118,-0.0004528,-0.049600000000000005
119,-0.0004524,-0.0488
120,-0.00045200000000000004,-0.049600000000000005
121,-0.0004516,-0.048
122,-0.0004512,-0.0504
123,-0.0004508,-0.052000000000000005
124,-0.0004504,-0.0488
125,-0.00045,-0.049600000000000005
126,-0.00044960000000000003,-0.0512
127,-0.0004492,-0.0504
128,-0.0004488,-0.048
129,-0.0004484,-0.0488
130,-0.000448,-0.0504
131,-0.00044760000000000004,-0.0536
132,-0.00044720000000000003,-0.0504
133,-0.0004468,-0.052000000000000005
134,-0.0004464,-0.054400000000000004
135,-0.000446,-0.046400000000000004
136,-0.0004456,-0.0488
137,-0.00044520000000000003,-0.0472
138,-0.0004448,-0.049600000000000005
139,-0.0004444,-0.0488
