,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica
0,-0.005,-0.0184,1.0,-40.0,0.0
1,-0.0049960000000000004,-0.0152,,,
2,-0.004992,-0.0152,,,
3,-0.004988,-0.014400000000000001,,,
4,-0.004984,-0.0176,,,
5,-0.00498,-0.013600000000000001,,,
6,-0.004976,-0.013600000000000001,,,
7,-0.004972,-0.0128,,,
8,-0.004968,-0.013600000000000001,,,
9,-0.0049640000000000005,-0.0184,,,
10,-0.00496,-0.019200000000000002,,,
11,-0.004956,-0.020800000000000003,,,
12,-0.004952,-0.0152,,,
13,-0.004948,-0.0176,,,
14,-0.0049440000000000005,-0.02,,,
15,-0.00494,-0.0184,,,
16,-0.004936,-0.019200000000000002,,,
17,-0.004932,-0.013600000000000001,,,
18,-0.004928,-0.013600000000000001,,,
19,-0.004924,-0.0184,,,
20,-0.00492,-0.016,,,
21,-0.004916,-0.016,,,
22,-0.004912,-0.014400000000000001,,,
23,-0.004908,-0.016800000000000002,,,
24,-0.004904,-0.014400000000000001,,,
25,-0.0049,-0.0088,,,
26,-0.004896,-0.0176,,,
27,-0.0048920000000000005,-0.02,,,
28,-0.004888,-0.016800000000000002,,,
29,-0.004884,-0.0176,,,
30,-0.00488,-0.0152,,,
31,-0.004876,-0.0112,,,
32,-0.0048720000000000005,-0.0184,,,
33,-0.004868,-0.014400000000000001,,,
34,-0.004864,-0.016,,,
35,-0.00486,-0.0152,,,
36,-0.004856,-0.016800000000000002,,,
37,-0.004852,-0.012,,,
38,-0.004848,-0.014400000000000001,,,
39,-0.004844,-0.0152,,,
40,-0.0048400000000000006,-0.013600000000000001,,,
41,-0.004836,-0.0128,,,
42,-0.004832,-0.013600000000000001,,,
43,-0.004828,-0.013600000000000001,,,
44,-0.004824,-0.014400000000000001,,,
45,-0.0048200000000000005,-0.0176,,,
46,-0.004816,-0.0184,,,
47,-0.004812,-0.019200000000000002,,,
48,-0.004808,-0.020800000000000003,,,
49,-0.004804,-0.019200000000000002,,,
50,-0.0048000000000000004,-0.0152,,,
51,-0.004796,-0.019200000000000002,,,
52,-0.004792,-0.016800000000000002,,,
53,-0.004788,-0.0152,,,
54,-0.004784,-0.013600000000000001,,,
55,-0.00478,-0.0176,,,
56,-0.004776,-0.0176,,,
57,-0.004772,-0.016,,,
58,-0.004768,-0.016800000000000002,,,
59,-0.004764,-0.013600000000000001,,,
60,-0.00476,-0.016,,,
61,-0.004756,-0.016,,,
62,-0.004752,-0.010400000000000001,,,
63,-0.0047480000000000005,-0.013600000000000001,,,
64,-0.004744,-0.016,,,
65,-0.00474,-0.012,,,
66,-0.004736,-0.0152,,,
67,-0.004732,-0.012,,,
68,-0.004728,-0.016,,,
69,-0.004724,-0.0112,,,
70,-0.00472,-0.0112,,,
71,-0.004716,-0.012,,,
72,-0.004712,-0.012,,,
73,-0.004708,-0.012,,,
74,-0.004704,-0.0112,,,
75,-0.0047,-0.0064,,,
76,-0.0046960000000000005,-0.013600000000000001,,,
77,-0.004692,-0.009600000000000001,,,
78,-0.004688,-0.009600000000000001,,,
79,-0.004684,-0.009600000000000001,,,
80,-0.00468,-0.007200000000000001,,,
81,-0.0046760000000000005,-0.013600000000000001,,,
82,-0.004672,-0.010400000000000001,,,
83,-0.004668,-0.0264,,,
84,-0.004664,-0.0304,,,
85,-0.00466,-0.032,,,
86,-0.004656,-0.027200000000000002,,,
87,-0.004652,-0.028,,,
88,-0.004648,-0.024800000000000003,,,
89,-0.0046440000000000006,-0.0264,,,
90,-0.00464,-0.036000000000000004,,,
91,-0.004636,-0.033600000000000005,,,
92,-0.004632,-0.0376,,,
93,-0.004628,-0.0328,,,
94,-0.0046240000000000005,-0.036000000000000004,,,
95,-0.00462,-0.038400000000000004,,,
96,-0.004616,-0.033600000000000005,,,
97,-0.004612,-0.0352,,,
98,-0.004608,-0.028,,,
99,-0.0046040000000000005,-0.033600000000000005,,,
100,-0.0046,-0.044000000000000004,,,
101,-0.004596,-0.0424,,,
102,-0.004592,-0.0408,,,
103,-0.004588,-0.04,,,
104,-0.004584,-0.038400000000000004,,,
105,-0.00458,-0.036000000000000004,,,
106,-0.004576,-0.038400000000000004,,,
107,-0.004572,-0.0368,,,
108,-0.004568,-0.0344,,,
109,-0.004564,-0.0368,,,
110,-0.00456,-0.031200000000000002,,,
111,-0.004556,-0.0376,,,
112,-0.0045520000000000005,-0.0296,,,
113,-0.004548,-0.0304,,,
114,-0.004544,-0.0304,,,
115,-0.00454,-0.0304,,,
116,-0.004536,-0.032,,,
117,-0.0045320000000000004,-0.028800000000000003,,,
118,-0.004528,-0.032,,,
119,-0.004524,-0.0304,,,
120,-0.00452,-0.028800000000000003,,,
121,-0.004516,-0.0264,,,
122,-0.004512,-0.028800000000000003,,,
123,-0.004508,-0.028,,,
124,-0.004504,-0.028800000000000003,,,
125,-0.0045000000000000005,-0.0224,,,
126,-0.004496,-0.028800000000000003,,,
127,-0.004492,-0.0256,,,
128,-0.004488,-0.024,,,
129,-0.004484,-0.0216,,,
130,-0.0044800000000000005,-0.024800000000000003,,,
131,-0.004476,-0.0224,,,
132,-0.004472,-0.023200000000000002,,,
133,-0.004468,-0.02,,,
134,-0.004464,-0.0224,,,
135,-0.00446,-0.019200000000000002,,,
136,-0.004456,-0.024800000000000003,,,
