,Datos,Tiempo,Tiempo de integración [ms]
157,-0.01093,-0.0224,2.5
158,-0.010920000000000001,-0.023200000000000002,2.5
159,-0.010910000000000001,-0.0224,2.5
160,-0.0109,-0.02,2.5
161,-0.01089,-0.020800000000000003,2.5
162,-0.01088,-0.02,2.5
163,-0.010870000000000001,-0.019200000000000002,2.5
164,-0.01086,-0.0184,2.5
165,-0.01085,-0.0184,2.5
166,-0.01084,-0.0176,2.5
167,-0.010830000000000001,-0.013600000000000001,2.5
168,-0.01082,-0.012,2.5
169,-0.01081,-0.012,2.5
170,-0.0108,-0.0128,2.5
171,-0.010790000000000001,-0.0152,2.5
172,-0.010780000000000001,-0.0152,2.5
173,-0.01077,-0.0152,2.5
174,-0.01076,-0.016800000000000002,2.5
175,-0.010750000000000001,-0.0152,2.5
176,-0.010740000000000001,-0.0128,2.5
177,-0.01073,-0.014400000000000001,2.5
178,-0.01072,-0.019200000000000002,2.5
179,-0.01071,-0.0176,2.5
180,-0.010700000000000001,-0.02,2.5
181,-0.01069,-0.0176,2.5
182,-0.01068,-0.016800000000000002,2.5
183,-0.01067,-0.016800000000000002,2.5
184,-0.010660000000000001,-0.0152,2.5
185,-0.01065,-0.016800000000000002,2.5
186,-0.01064,-0.0176,2.5
187,-0.01063,-0.019200000000000002,2.5
188,-0.010620000000000001,-0.0176,2.5
189,-0.010610000000000001,-0.0184,2.5
190,-0.0106,-0.014400000000000001,2.5
191,-0.01059,-0.013600000000000001,2.5
192,-0.01058,-0.014400000000000001,2.5
193,-0.010570000000000001,-0.016,2.5
194,-0.01056,-0.014400000000000001,2.5
195,-0.01055,-0.0128,2.5
196,-0.01054,-0.013600000000000001,2.5
197,-0.010530000000000001,-0.012,2.5
198,-0.010520000000000002,-0.024,2.5
199,-0.01051,-0.020800000000000003,2.5
200,-0.0105,-0.020800000000000003,2.5
201,-0.010490000000000001,-0.019200000000000002,2.5
202,-0.01048,-0.0176,2.5
203,-0.01047,-0.020800000000000003,2.5
204,-0.01046,-0.016800000000000002,2.5
205,-0.010450000000000001,-0.016800000000000002,2.5
206,-0.010440000000000001,-0.016,2.5
207,-0.01043,-0.0152,2.5
208,-0.01042,-0.0176,2.5
209,-0.01041,-0.013600000000000001,2.5
210,-0.0104,-0.014400000000000001,2.5
211,-0.01039,-0.0112,2.5
212,-0.01038,-0.010400000000000001,2.5
213,-0.01037,-0.012,2.5
214,-0.010360000000000001,-0.014400000000000001,2.5
215,-0.010350000000000002,-0.0216,2.5
216,-0.01034,-0.0184,2.5
217,-0.01033,-0.0184,2.5
218,-0.010320000000000001,-0.0152,2.5
219,-0.01031,-0.019200000000000002,2.5
220,-0.0103,-0.016800000000000002,2.5
221,-0.01029,-0.0184,2.5
222,-0.010280000000000001,-0.0152,2.5
223,-0.010270000000000001,-0.0152,2.5
224,-0.01026,-0.028800000000000003,2.5
225,-0.01025,-0.027200000000000002,2.5
226,-0.01024,-0.0256,2.5
227,-0.01023,-0.024800000000000003,2.5
228,-0.01022,-0.0296,2.5
229,-0.01021,-0.0296,2.5
230,-0.0102,-0.028,2.5
231,-0.010190000000000001,-0.027200000000000002,2.5
232,-0.010180000000000002,-0.0216,2.5
233,-0.01017,-0.023200000000000002,2.5
234,-0.01016,-0.032,2.5
235,-0.010150000000000001,-0.031200000000000002,2.5
236,-0.01014,-0.0304,2.5
237,-0.01013,-0.0328,2.5
238,-0.01012,-0.0296,2.5
239,-0.010110000000000001,-0.028,2.5
240,-0.010100000000000001,-0.027200000000000002,2.5
241,-0.01009,-0.028,2.5
242,-0.01008,-0.028,2.5
243,-0.01007,-0.024800000000000003,2.5
244,-0.01006,-0.0344,2.5
245,-0.01005,-0.033600000000000005,2.5
246,-0.01004,-0.0328,2.5
247,-0.01003,-0.0296,2.5
248,-0.010020000000000001,-0.028800000000000003,2.5
249,-0.010010000000000002,-0.028800000000000003,2.5
250,-0.01,-0.027200000000000002,2.5
251,-0.00999,-0.0264,2.5
252,-0.009980000000000001,-0.0264,2.5
253,-0.00997,-0.024800000000000003,2.5
254,-0.00996,-0.033600000000000005,2.5
255,-0.00995,-0.031200000000000002,2.5
256,-0.009940000000000001,-0.0296,2.5
257,-0.009930000000000001,-0.028800000000000003,2.5
258,-0.00992,-0.0296,2.5
259,-0.00991,-0.028800000000000003,2.5
260,-0.0099,-0.028,2.5
261,-0.00989,-0.024800000000000003,2.5
262,-0.00988,-0.024800000000000003,2.5
263,-0.00987,-0.023200000000000002,2.5
264,-0.00986,-0.024,2.5
265,-0.009850000000000001,-0.023200000000000002,2.5
266,-0.009840000000000002,-0.020800000000000003,2.5
267,-0.00983,-0.019200000000000002,2.5
268,-0.00982,-0.016800000000000002,2.5
269,-0.009810000000000001,-0.0152,2.5
270,-0.0098,-0.0176,2.5
271,-0.00979,-0.0176,2.5
272,-0.00978,-0.016800000000000002,2.5
273,-0.009770000000000001,-0.016800000000000002,2.5
274,-0.009760000000000001,-0.0152,2.5
275,-0.00975,-0.0152,2.5
276,-0.00974,-0.0176,2.5
277,-0.00973,-0.0152,2.5
278,-0.00972,-0.0152,2.5
279,-0.00971,-0.014400000000000001,2.5
280,-0.0097,-0.0128,2.5
281,-0.00969,-0.013600000000000001,2.5
282,-0.009680000000000001,-0.012,2.5
283,-0.009670000000000002,-0.010400000000000001,2.5
284,-0.00966,-0.012,2.5
285,-0.00965,-0.010400000000000001,2.5
286,-0.009640000000000001,-0.012,2.5
287,-0.00963,-0.0112,2.5
288,-0.00962,-0.009600000000000001,2.5
289,-0.00961,-0.0112,2.5
290,-0.009600000000000001,-0.0176,2.5
291,-0.009590000000000001,-0.016,2.5
292,-0.00958,-0.0152,2.5
293,-0.00957,-0.014400000000000001,2.5
294,-0.00956,-0.016800000000000002,2.5
295,-0.00955,-0.014400000000000001,2.5
296,-0.00954,-0.0176,2.5
297,-0.00953,-0.016,2.5
298,-0.00952,-0.014400000000000001,2.5
299,-0.009510000000000001,-0.016,2.5
300,-0.009500000000000001,-0.0176,2.5
301,-0.00949,-0.016800000000000002,2.5
302,-0.00948,-0.0176,2.5
303,-0.009470000000000001,-0.013600000000000001,2.5
304,-0.00946,-0.010400000000000001,2.5
305,-0.00945,-0.014400000000000001,2.5
306,-0.00944,-0.0152,2.5
307,-0.009430000000000001,-0.0152,2.5
308,-0.009420000000000001,-0.0128,2.5
309,-0.00941,-0.0128,2.5
310,-0.0094,-0.0224,2.5
311,-0.00939,-0.0184,2.5
312,-0.00938,-0.0184,2.5
313,-0.00937,-0.016,2.5
314,-0.00936,-0.016,2.5
315,-0.00935,-0.0152,2.5
316,-0.009340000000000001,-0.0368,2.5
317,-0.009330000000000001,-0.0344,2.5
318,-0.00932,-0.0328,2.5
319,-0.00931,-0.032,2.5
320,-0.009300000000000001,-0.028800000000000003,2.5
321,-0.00929,-0.028,2.5
322,-0.00928,-0.032,2.5
323,-0.00927,-0.031200000000000002,2.5
324,-0.009260000000000001,-0.032,2.5
325,-0.009250000000000001,-0.0296,2.5
326,-0.00924,-0.036000000000000004,2.5
327,-0.00923,-0.032,2.5
328,-0.00922,-0.0344,2.5
329,-0.00921,-0.033600000000000005,2.5
330,-0.0092,-0.036000000000000004,2.5
331,-0.00919,-0.0344,2.5
332,-0.00918,-0.0328,2.5
333,-0.009170000000000001,-0.028800000000000003,2.5
334,-0.009160000000000001,-0.027200000000000002,2.5
335,-0.00915,-0.027200000000000002,2.5
336,-0.00914,-0.027200000000000002,2.5
337,-0.009130000000000001,-0.0264,2.5
338,-0.00912,-0.028800000000000003,2.5
339,-0.00911,-0.0328,2.5
340,-0.0091,-0.0296,2.5
341,-0.00909,-0.027200000000000002,2.5
342,-0.009080000000000001,-0.028800000000000003,2.5
343,-0.00907,-0.028800000000000003,2.5
344,-0.00906,-0.0344,2.5
345,-0.00905,-0.033600000000000005,2.5
346,-0.00904,-0.033600000000000005,2.5
347,-0.00903,-0.031200000000000002,2.5
348,-0.00902,-0.0304,2.5
349,-0.00901,-0.028,2.5
350,-0.009000000000000001,-0.028,2.5
351,-0.008990000000000001,-0.028,2.5
352,-0.00898,-0.0264,2.5
353,-0.00897,-0.0296,2.5
354,-0.008960000000000001,-0.0256,2.5
355,-0.00895,-0.023200000000000002,2.5
356,-0.00894,-0.0216,2.5
357,-0.00893,-0.0184,2.5
358,-0.00892,-0.019200000000000002,2.5
359,-0.008910000000000001,-0.0184,2.5
360,-0.0089,-0.0216,2.5
361,-0.00889,-0.019200000000000002,2.5
362,-0.00888,-0.0184,2.5
363,-0.00887,-0.024800000000000003,2.5
364,-0.00886,-0.0224,2.5
365,-0.00885,-0.020800000000000003,2.5
366,-0.00884,-0.019200000000000002,2.5
367,-0.008830000000000001,-0.019200000000000002,2.5
368,-0.008820000000000001,-0.02,2.5
369,-0.00881,-0.016800000000000002,2.5
370,-0.0088,-0.024,2.5
371,-0.008790000000000001,-0.020800000000000003,2.5
372,-0.00878,-0.02,2.5
373,-0.00877,-0.02,2.5
374,-0.00876,-0.02,2.5
375,-0.00875,-0.019200000000000002,2.5
376,-0.008740000000000001,-0.020800000000000003,2.5
377,-0.00873,-0.0176,2.5
378,-0.00872,-0.0224,2.5
379,-0.00871,-0.023200000000000002,2.5
380,-0.0087,-0.02,2.5
381,-0.00869,-0.02,2.5
382,-0.00868,-0.0184,2.5
383,-0.00867,-0.02,2.5
384,-0.008660000000000001,-0.0184,2.5
385,-0.008650000000000001,-0.016800000000000002,2.5
386,-0.00864,-0.016800000000000002,2.5
387,-0.00863,-0.0152,2.5
388,-0.008620000000000001,-0.0176,2.5
389,-0.00861,-0.0152,2.5
390,-0.0086,-0.0128,2.5
391,-0.00859,-0.0152,2.5
392,-0.00858,-0.0128,2.5
393,-0.008570000000000001,-0.013600000000000001,2.5
394,-0.008560000000000002,-0.0128,2.5
395,-0.00855,-0.012,2.5
396,-0.00854,-0.0152,2.5
397,-0.00853,-0.016800000000000002,2.5
398,-0.00852,-0.014400000000000001,2.5
399,-0.00851,-0.0152,2.5
400,-0.0085,-0.013600000000000001,2.5
401,-0.008490000000000001,-0.012,2.5
402,-0.008480000000000001,-0.0112,2.5
403,-0.00847,-0.0112,2.5
404,-0.00846,-0.010400000000000001,2.5
405,-0.00845,-0.010400000000000001,2.5
406,-0.00844,-0.009600000000000001,2.5
407,-0.00843,-0.010400000000000001,2.5
408,-0.00842,-0.009600000000000001,2.5
409,-0.00841,-0.0112,2.5
410,-0.008400000000000001,-0.009600000000000001,2.5
411,-0.008390000000000002,-0.0088,2.5
412,-0.00838,-0.008,2.5
413,-0.00837,-0.009600000000000001,2.5
414,-0.00836,-0.007200000000000001,2.5
415,-0.00835,-0.009600000000000001,2.5
416,-0.00834,-0.009600000000000001,2.5
417,-0.00833,-0.0088,2.5
418,-0.008320000000000001,-0.0064,2.5
419,-0.008310000000000001,-0.0064,2.5
420,-0.0083,-0.0064,2.5
421,-0.00829,-0.0056,2.5
422,-0.00828,-0.0056,2.5
423,-0.00827,-0.0088,2.5
424,-0.00826,-0.007200000000000001,2.5
425,-0.00825,-0.0064,2.5
426,-0.00824,-0.007200000000000001,2.5
427,-0.008230000000000001,-0.007200000000000001,2.5
428,-0.008220000000000002,-0.009600000000000001,2.5
429,-0.00821,-0.0064,2.5
430,-0.0082,-0.0056,2.5
431,-0.00819,-0.0056,2.5
432,-0.00818,-0.0056,2.5
433,-0.00817,-0.007200000000000001,2.5
434,-0.00816,-0.0064,2.5
435,-0.008150000000000001,-0.0064,2.5
436,-0.008140000000000001,-0.0056,2.5
437,-0.00813,-0.0088,2.5
438,-0.00812,-0.009600000000000001,2.5
439,-0.00811,-0.014400000000000001,2.5
440,-0.0081,-0.012,2.5
441,-0.00809,-0.012,2.5
442,-0.00808,-0.010400000000000001,2.5
443,-0.00807,-0.0064,2.5
444,-0.008060000000000001,-0.009600000000000001,2.5
445,-0.008050000000000002,-0.009600000000000001,2.5
446,-0.00804,-0.0088,2.5
447,-0.00803,-0.007200000000000001,2.5
448,-0.00802,-0.007200000000000001,2.5
449,-0.00801,-0.009600000000000001,2.5
450,-0.008,-0.013600000000000001,2.5
451,-0.00799,-0.013600000000000001,2.5
452,-0.007980000000000001,-0.0216,2.5
453,-0.007970000000000001,-0.023200000000000002,2.5
454,-0.00796,-0.02,2.5
455,-0.00795,-0.0184,2.5
456,-0.00794,-0.019200000000000002,2.5
457,-0.00793,-0.0176,2.5
458,-0.00792,-0.024800000000000003,2.5
459,-0.00791,-0.023200000000000002,2.5
460,-0.0079,-0.0216,2.5
461,-0.007890000000000001,-0.02,2.5
462,-0.007880000000000002,-0.0176,2.5
463,-0.00787,-0.0224,2.5
464,-0.00786,-0.0256,2.5
465,-0.00785,-0.0224,2.5
466,-0.00784,-0.0216,2.5
467,-0.00783,-0.0264,2.5
468,-0.00782,-0.023200000000000002,2.5
469,-0.00781,-0.024,2.5
470,-0.0078000000000000005,-0.0224,2.5
471,-0.00779,-0.0224,2.5
472,-0.0077800000000000005,-0.02,2.5
473,-0.00777,-0.020800000000000003,2.5
474,-0.00776,-0.0176,2.5
475,-0.00775,-0.0176,2.5
476,-0.00774,-0.0176,2.5
477,-0.00773,-0.0152,2.5
478,-0.00772,-0.0128,2.5
479,-0.007710000000000001,-0.0152,2.5
480,-0.0077,-0.0176,2.5
481,-0.007690000000000001,-0.02,2.5
482,-0.00768,-0.028800000000000003,2.5
483,-0.007670000000000001,-0.0256,2.5
484,-0.00766,-0.0328,2.5
485,-0.0076500000000000005,-0.031200000000000002,2.5
486,-0.00764,-0.0328,2.5
487,-0.0076300000000000005,-0.0296,2.5
488,-0.00762,-0.0488,2.5
489,-0.0076100000000000004,-0.048,2.5
490,-0.0076,-0.048,2.5
491,-0.00759,-0.046400000000000004,2.5
492,-0.00758,-0.041600000000000005,2.5
493,-0.00757,-0.0392,2.5
494,-0.00756,-0.0392,2.5
495,-0.00755,-0.0368,2.5
496,-0.007540000000000001,-0.032,2.5
497,-0.00753,-0.0328,2.5
498,-0.007520000000000001,-0.031200000000000002,2.5
499,-0.00751,-0.032,2.5
500,-0.007500000000000001,-0.0296,2.5
501,-0.00749,-0.027200000000000002,2.5
502,-0.0074800000000000005,-0.0304,2.5
503,-0.00747,-0.0264,2.5
504,-0.0074600000000000005,-0.027200000000000002,2.5
505,-0.00745,-0.032,2.5
506,-0.00744,-0.0304,2.5
507,-0.00743,-0.028800000000000003,2.5
508,-0.00742,-0.031200000000000002,2.5
509,-0.00741,-0.031200000000000002,2.5
510,-0.0074,-0.0304,2.5
511,-0.00739,-0.0368,2.5
512,-0.00738,-0.033600000000000005,2.5
513,-0.007370000000000001,-0.031200000000000002,2.5
514,-0.00736,-0.0296,2.5
515,-0.007350000000000001,-0.031200000000000002,2.5
516,-0.00734,-0.031200000000000002,2.5
517,-0.007330000000000001,-0.0304,2.5
518,-0.00732,-0.028800000000000003,2.5
519,-0.0073100000000000005,-0.0304,2.5
520,-0.0073,-0.027200000000000002,2.5
521,-0.0072900000000000005,-0.033600000000000005,2.5
522,-0.00728,-0.032,2.5
523,-0.00727,-0.033600000000000005,2.5
524,-0.00726,-0.04,2.5
525,-0.00725,-0.0392,2.5
526,-0.00724,-0.038400000000000004,2.5
527,-0.00723,-0.0352,2.5
528,-0.00722,-0.032,2.5
529,-0.00721,-0.031200000000000002,2.5
530,-0.007200000000000001,-0.031200000000000002,2.5
531,-0.00719,-0.028800000000000003,2.5
532,-0.007180000000000001,-0.0296,2.5
533,-0.00717,-0.0224,2.5
534,-0.0071600000000000006,-0.024800000000000003,2.5
535,-0.00715,-0.024800000000000003,2.5
536,-0.0071400000000000005,-0.0224,2.5
537,-0.00713,-0.024,2.5
538,-0.0071200000000000005,-0.028,2.5
539,-0.00711,-0.027200000000000002,2.5
540,-0.0071,-0.0352,2.5
541,-0.00709,-0.0328,2.5
542,-0.00708,-0.032,2.5
543,-0.00707,-0.0304,2.5
544,-0.00706,-0.027200000000000002,2.5
545,-0.00705,-0.027200000000000002,2.5
546,-0.00704,-0.024,2.5
547,-0.007030000000000001,-0.024800000000000003,2.5
548,-0.00702,-0.0256,2.5
549,-0.007010000000000001,-0.023200000000000002,2.5
550,-0.007,-0.028800000000000003,2.5
551,-0.0069900000000000006,-0.027200000000000002,2.5
552,-0.00698,-0.024800000000000003,2.5
553,-0.0069700000000000005,-0.0256,2.5
554,-0.00696,-0.028,2.5
555,-0.0069500000000000004,-0.024,2.5
556,-0.00694,-0.0256,2.5
557,-0.00693,-0.024,2.5
558,-0.00692,-0.0216,2.5
559,-0.00691,-0.0216,2.5
560,-0.0069,-0.0224,2.5
561,-0.00689,-0.02,2.5
562,-0.00688,-0.0176,2.5
563,-0.00687,-0.016,2.5
564,-0.006860000000000001,-0.016800000000000002,2.5
565,-0.00685,-0.016,2.5
566,-0.006840000000000001,-0.0152,2.5
567,-0.00683,-0.0224,2.5
568,-0.0068200000000000005,-0.0176,2.5
569,-0.00681,-0.020800000000000003,2.5
570,-0.0068000000000000005,-0.0216,2.5
571,-0.00679,-0.02,2.5
572,-0.0067800000000000004,-0.023200000000000002,2.5
573,-0.00677,-0.020800000000000003,2.5
574,-0.00676,-0.0176,2.5
575,-0.00675,-0.0176,2.5
576,-0.00674,-0.016,2.5
577,-0.00673,-0.0184,2.5
578,-0.00672,-0.020800000000000003,2.5
579,-0.00671,-0.014400000000000001,2.5
580,-0.0067,-0.0128,2.5
581,-0.006690000000000001,-0.0152,2.5
582,-0.00668,-0.014400000000000001,2.5
583,-0.006670000000000001,-0.014400000000000001,2.5
584,-0.00666,-0.014400000000000001,2.5
585,-0.0066500000000000005,-0.013600000000000001,2.5
586,-0.00664,-0.0152,2.5
587,-0.0066300000000000005,-0.0128,2.5
588,-0.00662,-0.0112,2.5
589,-0.00661,-0.010400000000000001,2.5
590,-0.0066,-0.012,2.5
591,-0.00659,-0.014400000000000001,2.5
592,-0.00658,-0.0128,2.5
593,-0.00657,-0.0152,2.5
594,-0.00656,-0.013600000000000001,2.5
595,-0.00655,-0.0128,2.5
596,-0.00654,-0.0152,2.5
597,-0.00653,-0.0152,2.5
598,-0.006520000000000001,-0.014400000000000001,2.5
599,-0.00651,-0.014400000000000001,2.5
600,-0.006500000000000001,-0.0296,2.5
601,-0.00649,-0.032,2.5
602,-0.0064800000000000005,-0.0296,2.5
603,-0.00647,-0.027200000000000002,2.5
604,-0.0064600000000000005,-0.027200000000000002,2.5
605,-0.00645,-0.024,2.5
606,-0.00644,-0.024800000000000003,2.5
607,-0.00643,-0.023200000000000002,2.5
608,-0.00642,-0.020800000000000003,2.5
609,-0.00641,-0.020800000000000003,2.5
610,-0.0064,-0.0184,2.5
611,-0.00639,-0.016,2.5
612,-0.00638,-0.0184,2.5
613,-0.00637,-0.024800000000000003,2.5
614,-0.00636,-0.023200000000000002,2.5
615,-0.006350000000000001,-0.023200000000000002,2.5
616,-0.00634,-0.024,2.5
617,-0.0063300000000000006,-0.023200000000000002,2.5
618,-0.00632,-0.024800000000000003,2.5
619,-0.0063100000000000005,-0.019200000000000002,2.5
620,-0.0063,-0.02,2.5
621,-0.0062900000000000005,-0.0176,2.5
622,-0.00628,-0.019200000000000002,2.5
623,-0.00627,-0.02,2.5
624,-0.00626,-0.0152,2.5
625,-0.00625,-0.016,2.5
626,-0.00624,-0.0152,2.5
627,-0.00623,-0.016800000000000002,2.5
628,-0.00622,-0.016,2.5
629,-0.00621,-0.0112,2.5
630,-0.0062,-0.0128,2.5
631,-0.00619,-0.010400000000000001,2.5
632,-0.006180000000000001,-0.012,2.5
633,-0.00617,-0.012,2.5
634,-0.0061600000000000005,-0.008,2.5
635,-0.00615,-0.008,2.5
636,-0.0061400000000000005,-0.008,2.5
637,-0.00613,-0.0064,2.5
638,-0.0061200000000000004,-0.0088,2.5
639,-0.00611,-0.0088,2.5
640,-0.0061,-0.0064,2.5
641,-0.00609,-0.008,2.5
642,-0.00608,-0.008,2.5
643,-0.00607,-0.0088,2.5
644,-0.00606,-0.007200000000000001,2.5
645,-0.00605,-0.0048000000000000004,2.5
646,-0.00604,-0.0064,2.5
647,-0.00603,-0.0064,2.5
648,-0.00602,-0.009600000000000001,2.5
649,-0.006010000000000001,-0.0056,2.5
650,-0.006,-0.0048000000000000004,2.5
651,-0.0059900000000000005,-0.0048000000000000004,2.5
652,-0.00598,-0.0032,2.5
653,-0.0059700000000000005,-0.0064,2.5
654,-0.00596,-0.0056,2.5
655,-0.00595,-0.009600000000000001,2.5
656,-0.00594,-0.0056,2.5
657,-0.00593,-0.0056,2.5
658,-0.00592,-0.0128,2.5
659,-0.00591,-0.010400000000000001,2.5
660,-0.0059,-0.010400000000000001,2.5
661,-0.00589,-0.009600000000000001,2.5
662,-0.00588,-0.010400000000000001,2.5
663,-0.00587,-0.0112,2.5
664,-0.00586,-0.009600000000000001,2.5
665,-0.00585,-0.0064,2.5
666,-0.005840000000000001,-0.0056,2.5
667,-0.00583,-0.007200000000000001,2.5
668,-0.0058200000000000005,-0.0064,2.5
669,-0.00581,-0.0048000000000000004,2.5
670,-0.0058000000000000005,-0.007200000000000001,2.5
671,-0.00579,-0.0064,2.5
672,-0.00578,-0.0032,2.5
673,-0.00577,-0.0032,2.5
674,-0.00576,-0.0048000000000000004,2.5
675,-0.00575,-0.004,2.5
