,Datos,Tiempo
0,-0.005,-0.0048000000000000004
1,-0.0049960000000000004,-0.0008
2,-0.004992,0.0024000000000000002
3,-0.004988,-0.0024000000000000002
4,-0.004984,-0.0008
5,-0.00498,-0.0016
6,-0.004976,-0.0016
7,-0.004972,-0.0024000000000000002
8,-0.004968,-0.0008
9,-0.0049640000000000005,-0.0016
10,-0.00496,0.0008
11,-0.004956,0.0
12,-0.004952,-0.0016
13,-0.004948,-0.0048000000000000004
14,-0.0049440000000000005,-0.004
15,-0.00494,0.0048000000000000004
16,-0.004936,0.0024000000000000002
17,-0.004932,0.0
18,-0.004928,-0.0128
19,-0.004924,-0.0128
20,-0.00492,-0.014400000000000001
21,-0.004916,-0.0128
22,-0.004912,-0.0152
23,-0.004908,-0.0128
24,-0.004904,-0.012
25,-0.0049,-0.0128
26,-0.004896,-0.010400000000000001
27,-0.0048920000000000005,-0.007200000000000001
28,-0.004888,-0.008
29,-0.004884,-0.012
30,-0.00488,-0.010400000000000001
31,-0.004876,-0.0088
32,-0.0048720000000000005,-0.020800000000000003
33,-0.004868,-0.019200000000000002
34,-0.004864,-0.024
35,-0.00486,-0.0184
36,-0.004856,-0.0176
37,-0.004852,-0.0152
38,-0.004848,-0.019200000000000002
39,-0.004844,-0.0184
40,-0.0048400000000000006,-0.010400000000000001
41,-0.004836,-0.016
42,-0.004832,-0.0152
43,-0.004828,-0.0176
44,-0.004824,-0.016800000000000002
45,-0.0048200000000000005,-0.0128
46,-0.004816,-0.013600000000000001
47,-0.004812,-0.014400000000000001
48,-0.004808,-0.016800000000000002
49,-0.004804,-0.012
50,-0.0048000000000000004,-0.014400000000000001
51,-0.004796,-0.014400000000000001
52,-0.004792,-0.010400000000000001
53,-0.004788,-0.0128
54,-0.004784,-0.014400000000000001
55,-0.00478,-0.0112
56,-0.004776,-0.010400000000000001
57,-0.004772,-0.010400000000000001
58,-0.004768,-0.014400000000000001
59,-0.004764,-0.009600000000000001
60,-0.00476,-0.0088
61,-0.004756,-0.009600000000000001
