,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica
0,-0.025,0.0004,5.0,50.0,0.0
1,-0.024980000000000002,-8e-05,,,
2,-0.024960000000000003,0.00064,,,
3,-0.02494,0.00064,,,
4,-0.02492,0.0004,,,
5,-0.024900000000000002,0.0004,,,
6,-0.024880000000000003,0.0009600000000000001,,,
7,-0.02486,8e-05,,,
8,-0.02484,0.00048000000000000007,,,
9,-0.024820000000000002,0.00048000000000000007,,,
10,-0.024800000000000003,0.00072,,,
11,-0.02478,0.00024000000000000003,,,
12,-0.02476,0.00048000000000000007,,,
13,-0.02474,0.00064,,,
14,-0.024720000000000002,0.00048000000000000007,,,
15,-0.0247,0.00072,,,
16,-0.02468,0.00072,,,
17,-0.02466,0.00032,,,
18,-0.024640000000000002,0.00088,,,
19,-0.024620000000000003,0.0004,,,
20,-0.0246,0.00032,,,
21,-0.02458,0.00048000000000000007,,,
22,-0.024560000000000002,0.00088,,,
23,-0.024540000000000003,8e-05,,,
24,-0.02452,0.00032,,,
25,-0.0245,0.00064,,,
26,-0.024480000000000002,0.00024000000000000003,,,
27,-0.024460000000000003,0.0005600000000000001,,,
28,-0.02444,0.00064,,,
29,-0.02442,0.0009600000000000001,,,
30,-0.0244,0.00024000000000000003,,,
31,-0.024380000000000002,0.00072,,,
32,-0.02436,0.00064,,,
33,-0.02434,0.0005600000000000001,,,
34,-0.02432,0.00072,,,
35,-0.024300000000000002,0.00072,,,
36,-0.024280000000000003,0.0005600000000000001,,,
37,-0.02426,0.00048000000000000007,,,
38,-0.02424,0.0008,,,
39,-0.024220000000000002,0.0005600000000000001,,,
40,-0.024200000000000003,0.00032,,,
41,-0.02418,0.00072,,,
42,-0.02416,0.00072,,,
43,-0.02414,0.0004,,,
44,-0.024120000000000003,0.0009600000000000001,,,
45,-0.0241,0.0004,,,
46,-0.02408,8e-05,,,
47,-0.02406,0.00048000000000000007,,,
48,-0.024040000000000002,0.00064,,,
49,-0.02402,0.00048000000000000007,,,
50,-0.024,-8e-05,,,
51,-0.02398,0.00072,,,
52,-0.023960000000000002,0.00032,,,
53,-0.023940000000000003,0.00024000000000000003,,,
54,-0.02392,0.00032,,,
55,-0.0239,-8e-05,,,
56,-0.023880000000000002,0.0005600000000000001,,,
57,-0.023860000000000003,0.0005600000000000001,,,
58,-0.02384,0.00048000000000000007,,,
59,-0.02382,0.0005600000000000001,,,
60,-0.0238,-0.00024000000000000003,,,
61,-0.023780000000000003,0.00048000000000000007,,,
62,-0.02376,0.0004,,,
63,-0.02374,0.00032,,,
64,-0.02372,0.0009600000000000001,,,
65,-0.023700000000000002,0.00088,,,
66,-0.02368,0.00048000000000000007,,,
67,-0.02366,0.00072,,,
68,-0.02364,0.00072,,,
69,-0.023620000000000002,0.00048000000000000007,,,
70,-0.023600000000000003,0.0008,,,
71,-0.02358,0.00088,,,
72,-0.02356,0.0005600000000000001,,,
73,-0.023540000000000002,0.00064,,,
74,-0.023520000000000003,0.0005600000000000001,,,
75,-0.0235,0.00072,,,
76,-0.02348,0.00064,,,
77,-0.02346,0.00072,,,
78,-0.023440000000000003,0.0,,,
79,-0.02342,0.00048000000000000007,,,
80,-0.0234,0.0009600000000000001,,,
81,-0.02338,0.0005600000000000001,,,
82,-0.023360000000000002,0.00048000000000000007,,,
83,-0.02334,0.00032,,,
84,-0.02332,0.00064,,,
85,-0.0233,0.0004,,,
86,-0.023280000000000002,0.00032,,,
87,-0.023260000000000003,0.00072,,,
88,-0.02324,0.00048000000000000007,,,
89,-0.02322,0.00024000000000000003,,,
90,-0.023200000000000002,0.00032,,,
91,-0.023180000000000003,0.00072,,,
92,-0.02316,-8e-05,,,
93,-0.02314,-8e-05,,,
94,-0.02312,0.00032,,,
95,-0.023100000000000002,8e-05,,,
96,-0.02308,0.00032,,,
97,-0.02306,0.0005600000000000001,,,
98,-0.02304,0.00032,,,
99,-0.023020000000000002,0.0004,,,
100,-0.023,0.0010400000000000001,,,
101,-0.02298,0.00032,,,
102,-0.02296,0.0004,,,
103,-0.022940000000000002,0.00048000000000000007,,,
104,-0.022920000000000003,0.00032,,,
105,-0.0229,0.00032,,,
106,-0.02288,0.00048000000000000007,,,
107,-0.022860000000000002,0.0008,,,
108,-0.022840000000000003,0.0008,,,
109,-0.02282,0.00048000000000000007,,,
