,Datos,Tiempo,Tiempo de integración [ms]
2337,0.043480000000000005,-0.016,10
2338,0.04352,-0.0152,10
2339,0.04356,-0.0184,10
2340,0.0436,-0.016,10
2341,0.04364,-0.019200000000000002,10
2342,0.04368000000000001,-0.0216,10
2343,0.04372000000000001,-0.0352,10
2344,0.04376000000000001,-0.028,10
2345,0.043800000000000006,-0.0296,10
2346,0.043840000000000004,-0.027200000000000002,10
2347,0.04388,-0.032,10
2348,0.04392,-0.024800000000000003,10
2349,0.04396,-0.032,10
2350,0.04400000000000001,-0.024800000000000003,10
2351,0.04404000000000001,-0.020800000000000003,10
2352,0.04408000000000001,-0.024,10
2353,0.044120000000000006,-0.0256,10
2354,0.044160000000000005,-0.0216,10
2355,0.0442,-0.0184,10
2356,0.04424,-0.0296,10
2357,0.04428,-0.0344,10
2358,0.04432,-0.0304,10
2359,0.04436000000000001,-0.0328,10
2360,0.04440000000000001,-0.0328,10
2361,0.04444000000000001,-0.028,10
2362,0.044480000000000006,-0.0224,10
2363,0.044520000000000004,-0.02,10
2364,0.04456,-0.0128,10
2365,0.0446,-0.0184,10
2366,0.04464,-0.02,10
2367,0.04468000000000001,-0.0328,10
2368,0.04472000000000001,-0.0304,10
2369,0.04476000000000001,-0.0368,10
2370,0.044800000000000006,-0.032,10
2371,0.044840000000000005,-0.0344,10
2372,0.04488,-0.0368,10
2373,0.04492,-0.027200000000000002,10
2374,0.04496,-0.0304,10
2375,0.045,-0.0256,10
2376,0.04504000000000001,-0.02,10
2377,0.04508000000000001,-0.0216,10
2378,0.04512000000000001,-0.024800000000000003,10
2379,0.045160000000000006,-0.02,10
2380,0.045200000000000004,-0.024800000000000003,10
2381,0.04524,-0.032,10
2382,0.04528,-0.0304,10
2383,0.04532,-0.0304,10
2384,0.04536000000000001,-0.0304,10
2385,0.04540000000000001,-0.0264,10
2386,0.04544000000000001,-0.020800000000000003,10
2387,0.04548000000000001,-0.0224,10
2388,0.045520000000000005,-0.019200000000000002,10
2389,0.04556,-0.0128,10
2390,0.0456,-0.013600000000000001,10
2391,0.04564,-0.0152,10
2392,0.04568,-0.014400000000000001,10
2393,0.04572000000000001,-0.0152,10
2394,0.04576000000000001,-0.0128,10
2395,0.04580000000000001,-0.016,10
2396,0.045840000000000006,-0.0328,10
2397,0.045880000000000004,-0.0304,10
2398,0.04592,-0.024800000000000003,10
2399,0.04596,-0.0376,10
2400,0.046,-0.036000000000000004,10
2401,0.04604000000000001,-0.0328,10
2402,0.04608000000000001,-0.027200000000000002,10
2403,0.04612000000000001,-0.0224,10
2404,0.04616000000000001,-0.0184,10
2405,0.046200000000000005,-0.0176,10
2406,0.04624,-0.014400000000000001,10
2407,0.04628,-0.02,10
2408,0.04632,-0.0184,10
2409,0.04636,-0.016,10
2410,0.04640000000000001,-0.0176,10
2411,0.04644000000000001,-0.0128,10
2412,0.04648000000000001,-0.0152,10
2413,0.046520000000000006,-0.012,10
2414,0.046560000000000004,-0.0184,10
2415,0.0466,-0.0152,10
2416,0.04664,-0.0152,10
2417,0.04668,-0.0128,10
2418,0.04672000000000001,-0.0088,10
2419,0.04676000000000001,-0.0152,10
2420,0.04680000000000001,-0.0064,10
2421,0.04684000000000001,-0.0064,10
2422,0.046880000000000005,-0.0088,10
2423,0.04692,-0.014400000000000001,10
2424,0.04696,-0.010400000000000001,10
2425,0.047,-0.014400000000000001,10
2426,0.04704,-0.009600000000000001,10
2427,0.04708000000000001,-0.012,10
2428,0.04712000000000001,-0.0064,10
2429,0.04716000000000001,-0.020800000000000003,10
2430,0.047200000000000006,-0.02,10
2431,0.047240000000000004,-0.0152,10
2432,0.04728,-0.0152,10
2433,0.04732,-0.0176,10
2434,0.04736,-0.013600000000000001,10
2435,0.04740000000000001,-0.0216,10
2436,0.04744000000000001,-0.016,10
