,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,-0.007200000000000001,-0.000125,50,40,0,10000,0
1,-0.0076,-0.0001249,50,40,0,10000,0
2,-0.0076,-0.0001248,50,40,0,10000,0
3,-0.0088,-0.0001247,50,40,0,10000,0
4,-0.0076,-0.0001246,50,40,0,10000,0
5,-0.0088,-0.0001245,50,40,0,10000,0
6,-0.0088,-0.00012440000000000002,50,40,0,10000,0
7,-0.0044,-0.0001243,50,40,0,10000,0
8,-0.006,-0.0001242,50,40,0,10000,0
9,-0.0036000000000000003,-0.0001241,50,40,0,10000,0
10,-0.0044,-0.000124,50,40,0,10000,0
11,-0.0044,-0.0001239,50,40,0,10000,0
12,-0.0032,-0.0001238,50,40,0,10000,0
13,-0.0048000000000000004,-0.0001237,50,40,0,10000,0
14,-0.0024000000000000002,-0.0001236,50,40,0,10000,0
15,-0.002,-0.0001235,50,40,0,10000,0
16,-0.0036000000000000003,-0.0001234,50,40,0,10000,0
17,-0.0036000000000000003,-0.00012330000000000002,50,40,0,10000,0
18,-0.0008,-0.0001232,50,40,0,10000,0
19,0.0004,-0.0001231,50,40,0,10000,0
20,0.0008,-0.000123,50,40,0,10000,0
21,-0.0016,-0.0001229,50,40,0,10000,0
22,-0.0004,-0.0001228,50,40,0,10000,0
23,0.0008,-0.0001227,50,40,0,10000,0
24,0.0008,-0.0001226,50,40,0,10000,0
25,-0.0028,-0.0001225,50,40,0,10000,0
26,0.0,-0.0001224,50,40,0,10000,0
27,-0.0032,-0.0001223,50,40,0,10000,0
28,0.0,-0.00012220000000000002,50,40,0,10000,0
29,0.0004,-0.0001221,50,40,0,10000,0
30,-0.002,-0.000122,50,40,0,10000,0
31,-0.0004,-0.00012190000000000001,50,40,0,10000,0
32,-0.0004,-0.0001218,50,40,0,10000,0
33,-0.002,-0.0001217,50,40,0,10000,0
34,0.0,-0.0001216,50,40,0,10000,0
35,-0.0024000000000000002,-0.0001215,50,40,0,10000,0
36,-0.0008,-0.0001214,50,40,0,10000,0
37,-0.0016,-0.00012130000000000001,50,40,0,10000,0
38,-0.0012000000000000001,-0.0001212,50,40,0,10000,0
39,-0.0016,-0.0001211,50,40,0,10000,0
40,-0.0028,-0.000121,50,40,0,10000,0
41,-0.0012000000000000001,-0.0001209,50,40,0,10000,0
42,0.0004,-0.00012080000000000001,50,40,0,10000,0
43,-0.0004,-0.0001207,50,40,0,10000,0
44,0.0,-0.0001206,50,40,0,10000,0
45,-0.0028,-0.0001205,50,40,0,10000,0
46,0.0,-0.0001204,50,40,0,10000,0
47,-0.0024000000000000002,-0.0001203,50,40,0,10000,0
48,0.0008,-0.00012020000000000001,50,40,0,10000,0
49,0.0008,-0.0001201,50,40,0,10000,0
50,0.0004,-0.00012,50,40,0,10000,0
51,0.0008,-0.0001199,50,40,0,10000,0
52,0.0012000000000000001,-0.0001198,50,40,0,10000,0
53,0.0024000000000000002,-0.00011970000000000001,50,40,0,10000,0
54,0.0048000000000000004,-0.00011960000000000001,50,40,0,10000,0
55,0.0024000000000000002,-0.0001195,50,40,0,10000,0
56,0.0008,-0.0001194,50,40,0,10000,0
57,0.0008,-0.0001193,50,40,0,10000,0
58,0.002,-0.0001192,50,40,0,10000,0
59,0.0004,-0.00011910000000000001,50,40,0,10000,0
60,0.0008,-0.000119,50,40,0,10000,0
61,0.0004,-0.0001189,50,40,0,10000,0
62,0.0008,-0.0001188,50,40,0,10000,0
63,0.0016,-0.0001187,50,40,0,10000,0
64,0.0004,-0.00011860000000000001,50,40,0,10000,0
65,0.0008,-0.00011850000000000001,50,40,0,10000,0
66,0.0012000000000000001,-0.0001184,50,40,0,10000,0
67,0.0012000000000000001,-0.0001183,50,40,0,10000,0
68,-0.0008,-0.0001182,50,40,0,10000,0
69,-0.002,-0.0001181,50,40,0,10000,0
70,-0.0012000000000000001,-0.00011800000000000001,50,40,0,10000,0
71,-0.0016,-0.0001179,50,40,0,10000,0
72,-0.0028,-0.0001178,50,40,0,10000,0
73,-0.0004,-0.0001177,50,40,0,10000,0
74,-0.0044,-0.0001176,50,40,0,10000,0
75,-0.0016,-0.00011750000000000001,50,40,0,10000,0
76,-0.0008,-0.00011740000000000001,50,40,0,10000,0
77,-0.018000000000000002,-0.0001173,50,40,0,10000,0
78,-0.008,-0.0001172,50,40,0,10000,0
79,-0.0132,-0.0001171,50,40,0,10000,0
80,-0.008400000000000001,-0.000117,50,40,0,10000,0
81,-0.013600000000000001,-0.0001169,50,40,0,10000,0
82,-0.0092,-0.0001168,50,40,0,10000,0
83,-0.01,-0.0001167,50,40,0,10000,0
84,-0.010400000000000001,-0.0001166,50,40,0,10000,0
85,-0.0088,-0.0001165,50,40,0,10000,0
86,-0.0064,-0.00011640000000000001,50,40,0,10000,0
87,-0.0044,-0.00011630000000000001,50,40,0,10000,0
88,-0.0056,-0.0001162,50,40,0,10000,0
89,-0.005200000000000001,-0.0001161,50,40,0,10000,0
90,-0.0044,-0.000116,50,40,0,10000,0
91,-0.004,-0.0001159,50,40,0,10000,0
92,-0.0056,-0.0001158,50,40,0,10000,0
93,-0.0032,-0.00011570000000000001,50,40,0,10000,0
94,-0.0044,-0.0001156,50,40,0,10000,0
