,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,-0.0008,-5e-06,0.001,270,0,461,2.9
1,0.0024000000000000002,-4.996e-06,0.001,270,0,461,2.9
2,-0.0008,-4.992000000000001e-06,0.001,270,0,461,2.9
3,0.0008,-4.988e-06,0.001,270,0,461,2.9
4,0.0,-4.984e-06,0.001,270,0,461,2.9
5,0.0,-4.980000000000001e-06,0.001,270,0,461,2.9
6,0.0008,-4.976e-06,0.001,270,0,461,2.9
7,0.0,-4.972e-06,0.001,270,0,461,2.9
8,0.0008,-4.9680000000000005e-06,0.001,270,0,461,2.9
9,0.0,-4.964e-06,0.001,270,0,461,2.9
10,0.0016,-4.960000000000001e-06,0.001,270,0,461,2.9
11,0.0,-4.9560000000000005e-06,0.001,270,0,461,2.9
12,0.0,-4.952e-06,0.001,270,0,461,2.9
13,0.0016,-4.948000000000001e-06,0.001,270,0,461,2.9
14,0.0,-4.9440000000000004e-06,0.001,270,0,461,2.9
15,0.0016,-4.94e-06,0.001,270,0,461,2.9
16,0.0008,-4.936000000000001e-06,0.001,270,0,461,2.9
17,-0.0016,-4.932e-06,0.001,270,0,461,2.9
18,0.0024000000000000002,-4.928e-06,0.001,270,0,461,2.9
19,0.0,-4.924000000000001e-06,0.001,270,0,461,2.9
20,0.0,-4.92e-06,0.001,270,0,461,2.9
21,0.0008,-4.916e-06,0.001,270,0,461,2.9
22,-0.0008,-4.9120000000000006e-06,0.001,270,0,461,2.9
23,0.0008,-4.908e-06,0.001,270,0,461,2.9
24,0.0016,-4.904000000000001e-06,0.001,270,0,461,2.9
25,-0.0008,-4.9000000000000005e-06,0.001,270,0,461,2.9
26,0.0008,-4.896e-06,0.001,270,0,461,2.9
27,0.0016,-4.892000000000001e-06,0.001,270,0,461,2.9
28,-0.0016,-4.8880000000000005e-06,0.001,270,0,461,2.9
29,0.0024000000000000002,-4.884e-06,0.001,270,0,461,2.9
30,-0.0008,-4.880000000000001e-06,0.001,270,0,461,2.9
31,0.0,-4.876e-06,0.001,270,0,461,2.9
32,0.0032,-4.872e-06,0.001,270,0,461,2.9
33,-0.0016,-4.868000000000001e-06,0.001,270,0,461,2.9
34,0.0016,-4.864e-06,0.001,270,0,461,2.9
35,0.0016,-4.86e-06,0.001,270,0,461,2.9
36,0.0,-4.856000000000001e-06,0.001,270,0,461,2.9
37,0.0016,-4.852e-06,0.001,270,0,461,2.9
38,-0.0016,-4.848e-06,0.001,270,0,461,2.9
39,0.0,-4.8440000000000005e-06,0.001,270,0,461,2.9
