,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia
0,-0.025,0.00032,5.0,60.0,0.0,50.0
1,-0.024980000000000002,0.00048000000000000007,,,,
2,-0.024960000000000003,0.00072,,,,
3,-0.02494,0.0004,,,,
4,-0.02492,0.00024000000000000003,,,,
5,-0.024900000000000002,0.00088,,,,
6,-0.024880000000000003,0.00072,,,,
7,-0.02486,0.00072,,,,
8,-0.02484,0.00088,,,,
9,-0.024820000000000002,8e-05,,,,
10,-0.024800000000000003,0.00072,,,,
11,-0.02478,0.00032,,,,
12,-0.02476,0.0005600000000000001,,,,
13,-0.02474,0.00048000000000000007,,,,
14,-0.024720000000000002,0.00072,,,,
15,-0.0247,0.00032,,,,
16,-0.02468,0.00024000000000000003,,,,
17,-0.02466,0.00024000000000000003,,,,
18,-0.024640000000000002,0.00072,,,,
19,-0.024620000000000003,0.00088,,,,
20,-0.0246,0.00048000000000000007,,,,
21,-0.02458,0.00072,,,,
22,-0.024560000000000002,0.00064,,,,
23,-0.024540000000000003,0.0005600000000000001,,,,
24,-0.02452,0.00072,,,,
25,-0.0245,0.00024000000000000003,,,,
26,-0.024480000000000002,0.0008,,,,
27,-0.024460000000000003,0.00088,,,,
28,-0.02444,0.0008,,,,
29,-0.02442,0.00088,,,,
30,-0.0244,0.00064,,,,
31,-0.024380000000000002,0.00064,,,,
32,-0.02436,0.0008,,,,
33,-0.02434,0.00064,,,,
34,-0.02432,0.0010400000000000001,,,,
35,-0.024300000000000002,0.00072,,,,
36,-0.024280000000000003,0.0005600000000000001,,,,
37,-0.02426,0.0005600000000000001,,,,
38,-0.02424,0.0005600000000000001,,,,
39,-0.024220000000000002,0.0012000000000000001,,,,
40,-0.024200000000000003,0.00072,,,,
41,-0.02418,0.00072,,,,
42,-0.02416,0.00072,,,,
43,-0.02414,0.0009600000000000001,,,,
44,-0.024120000000000003,0.0005600000000000001,,,,
45,-0.0241,0.00048000000000000007,,,,
46,-0.02408,0.00064,,,,
47,-0.02406,0.00048000000000000007,,,,
48,-0.024040000000000002,0.00016,,,,
49,-0.02402,0.00024000000000000003,,,,
50,-0.024,0.00064,,,,
51,-0.02398,0.00064,,,,
52,-0.023960000000000002,0.0004,,,,
53,-0.023940000000000003,0.00072,,,,
54,-0.02392,0.00072,,,,
55,-0.0239,0.00064,,,,
56,-0.023880000000000002,0.00024000000000000003,,,,
57,-0.023860000000000003,0.00048000000000000007,,,,
58,-0.02384,0.00016,,,,
59,-0.02382,0.00048000000000000007,,,,
60,-0.0238,0.00048000000000000007,,,,
61,-0.023780000000000003,0.00048000000000000007,,,,
62,-0.02376,0.00048000000000000007,,,,
63,-0.02374,0.0005600000000000001,,,,
64,-0.02372,0.0004,,,,
65,-0.023700000000000002,0.00072,,,,
66,-0.02368,0.00048000000000000007,,,,
67,-0.02366,0.0005600000000000001,,,,
68,-0.02364,0.00064,,,,
69,-0.023620000000000002,0.0008,,,,
70,-0.023600000000000003,0.00024000000000000003,,,,
71,-0.02358,0.00072,,,,
72,-0.02356,0.00048000000000000007,,,,
73,-0.023540000000000002,0.00072,,,,
74,-0.023520000000000003,0.0008,,,,
75,-0.0235,0.00032,,,,
76,-0.02348,0.0008,,,,
77,-0.02346,0.0005600000000000001,,,,
78,-0.023440000000000003,0.0008,,,,
79,-0.02342,0.00072,,,,
80,-0.0234,0.00032,,,,
81,-0.02338,0.00024000000000000003,,,,
82,-0.023360000000000002,0.00072,,,,
83,-0.02334,0.00048000000000000007,,,,
84,-0.02332,0.0004,,,,
85,-0.0233,0.00064,,,,
86,-0.023280000000000002,0.0005600000000000001,,,,
87,-0.023260000000000003,0.0004,,,,
88,-0.02324,0.00072,,,,
89,-0.02322,0.00048000000000000007,,,,
90,-0.023200000000000002,0.00072,,,,
91,-0.023180000000000003,0.00024000000000000003,,,,
92,-0.02316,0.00048000000000000007,,,,
93,-0.02314,0.00024000000000000003,,,,
94,-0.02312,0.0010400000000000001,,,,
95,-0.023100000000000002,0.00048000000000000007,,,,
96,-0.02308,-8e-05,,,,
97,-0.02306,0.00024000000000000003,,,,
98,-0.02304,0.0005600000000000001,,,,
99,-0.023020000000000002,0.00048000000000000007,,,,
100,-0.023,0.00024000000000000003,,,,
101,-0.02298,0.00048000000000000007,,,,
102,-0.02296,0.0008,,,,
103,-0.022940000000000002,0.0004,,,,
104,-0.022920000000000003,-0.00016,,,,
105,-0.0229,0.00048000000000000007,,,,
106,-0.02288,0.00032,,,,
107,-0.022860000000000002,0.00048000000000000007,,,,
108,-0.022840000000000003,0.00024000000000000003,,,,
109,-0.02282,0.0004,,,,
110,-0.0228,0.00064,,,,
111,-0.02278,0.00032,,,,
112,-0.022760000000000002,0.00048000000000000007,,,,
113,-0.02274,0.00048000000000000007,,,,
114,-0.02272,0.00048000000000000007,,,,
115,-0.0227,0.00088,,,,
116,-0.022680000000000002,0.0008,,,,
117,-0.02266,0.00088,,,,
118,-0.02264,0.00088,,,,
119,-0.02262,0.00072,,,,
120,-0.022600000000000002,0.0005600000000000001,,,,
121,-0.022580000000000003,0.0004,,,,
122,-0.02256,0.00072,,,,
123,-0.02254,0.00032,,,,
124,-0.022520000000000002,0.0009600000000000001,,,,
125,-0.022500000000000003,0.00088,,,,
126,-0.02248,0.00072,,,,
127,-0.02246,0.00072,,,,
128,-0.02244,0.0011200000000000001,,,,
129,-0.022420000000000002,0.0008,,,,
130,-0.0224,0.00048000000000000007,,,,
131,-0.02238,0.00048000000000000007,,,,
132,-0.02236,0.00064,,,,
133,-0.022340000000000002,0.00064,,,,
134,-0.02232,0.0010400000000000001,,,,
135,-0.0223,0.00064,,,,
136,-0.02228,0.00088,,,,
137,-0.022260000000000002,0.0008,,,,
138,-0.022240000000000003,0.00064,,,,
139,-0.02222,0.0010400000000000001,,,,
140,-0.0222,0.00072,,,,
141,-0.022180000000000002,0.00032,,,,
142,-0.022160000000000003,0.00072,,,,
143,-0.02214,0.0008,,,,
144,-0.02212,0.00048000000000000007,,,,
145,-0.0221,0.00088,,,,
146,-0.022080000000000002,0.0004,,,,
147,-0.02206,0.00048000000000000007,,,,
148,-0.02204,0.0010400000000000001,,,,
149,-0.02202,-8e-05,,,,
150,-0.022000000000000002,0.0005600000000000001,,,,
151,-0.02198,0.00048000000000000007,,,,
152,-0.02196,0.00048000000000000007,,,,
153,-0.02194,0.00016,,,,
154,-0.021920000000000002,0.0005600000000000001,,,,
155,-0.021900000000000003,0.00048000000000000007,,,,
156,-0.02188,0.00072,,,,
157,-0.02186,0.0004,,,,
158,-0.021840000000000002,0.00064,,,,
159,-0.021820000000000003,0.00048000000000000007,,,,
160,-0.0218,0.00072,,,,
161,-0.02178,0.0004,,,,
162,-0.02176,0.00048000000000000007,,,,
163,-0.021740000000000002,0.00032,,,,
164,-0.02172,0.00048000000000000007,,,,
165,-0.0217,0.00048000000000000007,,,,
166,-0.02168,0.00024000000000000003,,,,
167,-0.021660000000000002,0.0005600000000000001,,,,
168,-0.02164,0.00048000000000000007,,,,
169,-0.02162,0.00088,,,,
170,-0.0216,0.00064,,,,
171,-0.021580000000000002,0.0008,,,,
172,-0.021560000000000003,0.0005600000000000001,,,,
173,-0.02154,0.00048000000000000007,,,,
174,-0.02152,0.0004,,,,
175,-0.021500000000000002,0.00064,,,,
176,-0.021480000000000003,0.00032,,,,
177,-0.02146,0.00072,,,,
178,-0.02144,0.00024000000000000003,,,,
179,-0.02142,0.00048000000000000007,,,,
180,-0.021400000000000002,0.00088,,,,
181,-0.02138,0.00048000000000000007,,,,
182,-0.02136,0.00072,,,,
183,-0.02134,0.0009600000000000001,,,,
184,-0.021320000000000002,0.00016,,,,
185,-0.0213,0.00072,,,,
186,-0.02128,0.00048000000000000007,,,,
187,-0.02126,0.00048000000000000007,,,,
188,-0.021240000000000002,0.00048000000000000007,,,,
189,-0.021220000000000003,-0.00016,,,,
190,-0.0212,0.00048000000000000007,,,,
191,-0.02118,0.00072,,,,
192,-0.02116,0.0008,,,,
193,-0.021140000000000003,0.0004,,,,
194,-0.02112,0.00032,,,,
195,-0.0211,0.00032,,,,
196,-0.02108,0.00048000000000000007,,,,
197,-0.021060000000000002,0.00072,,,,
198,-0.021040000000000003,0.00048000000000000007,,,,
199,-0.02102,0.00024000000000000003,,,,
200,-0.021,0.00048000000000000007,,,,
201,-0.020980000000000002,0.00072,,,,
202,-0.02096,0.00024000000000000003,,,,
203,-0.02094,0.00064,,,,
204,-0.02092,0.00128,,,,
205,-0.020900000000000002,0.00048000000000000007,,,,
206,-0.020880000000000003,0.00048000000000000007,,,,
207,-0.02086,0.0004,,,,
208,-0.02084,0.00064,,,,
209,-0.02082,0.00072,,,,
210,-0.0208,0.00048000000000000007,,,,
211,-0.02078,0.00048000000000000007,,,,
212,-0.02076,0.0008,,,,
213,-0.02074,0.00032,,,,
214,-0.020720000000000002,0.00024000000000000003,,,,
215,-0.020700000000000003,0.0,,,,
216,-0.02068,0.0005600000000000001,,,,
217,-0.02066,0.00032,,,,
218,-0.020640000000000002,0.00064,,,,
219,-0.02062,0.00024000000000000003,,,,
220,-0.0206,0.00064,,,,
221,-0.02058,0.00088,,,,
222,-0.020560000000000002,0.00024000000000000003,,,,
223,-0.020540000000000003,0.00048000000000000007,,,,
224,-0.02052,0.0,,,,
225,-0.0205,0.00088,,,,
226,-0.02048,0.00048000000000000007,,,,
227,-0.02046,0.00088,,,,
228,-0.02044,0.00024000000000000003,,,,
229,-0.02042,0.0005600000000000001,,,,
230,-0.0204,0.00072,,,,
231,-0.020380000000000002,0.00048000000000000007,,,,
232,-0.020360000000000003,0.00064,,,,
233,-0.02034,0.00048000000000000007,,,,
234,-0.02032,0.0009600000000000001,,,,
235,-0.020300000000000002,0.0008,,,,
236,-0.02028,0.00072,,,,
237,-0.02026,0.0008,,,,
238,-0.02024,0.0008,,,,
239,-0.020220000000000002,0.00136,,,,
240,-0.020200000000000003,0.0005600000000000001,,,,
241,-0.02018,0.00088,,,,
242,-0.02016,0.0010400000000000001,,,,
243,-0.02014,0.00064,,,,
244,-0.02012,0.0009600000000000001,,,,
245,-0.0201,0.00072,,,,
246,-0.02008,0.00048000000000000007,,,,
247,-0.02006,0.00048000000000000007,,,,
248,-0.020040000000000002,0.0004,,,,
249,-0.020020000000000003,0.00024000000000000003,,,,
250,-0.02,0.00072,,,,
251,-0.01998,0.00064,,,,
252,-0.019960000000000002,0.00088,,,,
253,-0.01994,0.00072,,,,
254,-0.01992,0.0010400000000000001,,,,
255,-0.0199,0.00072,,,,
256,-0.019880000000000002,0.00072,,,,
257,-0.019860000000000003,0.00048000000000000007,,,,
258,-0.01984,0.00048000000000000007,,,,
259,-0.01982,0.0005600000000000001,,,,
260,-0.0198,0.00088,,,,
261,-0.01978,0.00048000000000000007,,,,
262,-0.01976,0.00048000000000000007,,,,
263,-0.01974,0.00024000000000000003,,,,
264,-0.01972,0.00016,,,,
265,-0.019700000000000002,0.00072,,,,
266,-0.019680000000000003,0.0005600000000000001,,,,
267,-0.01966,0.00024000000000000003,,,,
268,-0.01964,0.0004,,,,
269,-0.019620000000000002,0.00024000000000000003,,,,
270,-0.0196,0.00048000000000000007,,,,
271,-0.01958,0.0005600000000000001,,,,
272,-0.01956,0.00072,,,,
273,-0.019540000000000002,0.00072,,,,
274,-0.019520000000000003,0.00064,,,,
275,-0.0195,0.0005600000000000001,,,,
276,-0.01948,0.00072,,,,
277,-0.01946,0.0004,,,,
278,-0.01944,0.00072,,,,
279,-0.01942,0.0011200000000000001,,,,
280,-0.0194,0.00024000000000000003,,,,
281,-0.01938,0.0004,,,,
282,-0.019360000000000002,0.00048000000000000007,,,,
283,-0.019340000000000003,0.00064,,,,
284,-0.01932,0.00064,,,,
285,-0.0193,0.0005600000000000001,,,,
286,-0.019280000000000002,0.0010400000000000001,,,,
287,-0.01926,0.00072,,,,
288,-0.01924,0.00072,,,,
289,-0.01922,0.0004,,,,
290,-0.019200000000000002,0.00032,,,,
291,-0.019180000000000003,0.0005600000000000001,,,,
292,-0.01916,0.00016,,,,
293,-0.01914,0.00064,,,,
294,-0.01912,-0.00032,,,,
295,-0.0191,0.0010400000000000001,,,,
296,-0.01908,0.00048000000000000007,,,,
297,-0.01906,0.00072,,,,
298,-0.01904,0.00088,,,,
299,-0.019020000000000002,0.00024000000000000003,,,,
300,-0.019000000000000003,0.00032,,,,
301,-0.01898,0.00072,,,,
302,-0.01896,0.00048000000000000007,,,,
303,-0.018940000000000002,0.00048000000000000007,,,,
304,-0.01892,0.00032,,,,
305,-0.0189,0.00032,,,,
306,-0.01888,0.00072,,,,
307,-0.018860000000000002,0.00064,,,,
308,-0.018840000000000003,0.00072,,,,
309,-0.01882,8e-05,,,,
310,-0.0188,0.0008,,,,
311,-0.01878,0.00048000000000000007,,,,
312,-0.01876,0.0010400000000000001,,,,
313,-0.01874,0.00072,,,,
314,-0.01872,0.00088,,,,
315,-0.0187,0.00048000000000000007,,,,
316,-0.018680000000000002,0.0005600000000000001,,,,
317,-0.018660000000000003,0.00024000000000000003,,,,
318,-0.01864,0.00072,,,,
319,-0.01862,0.00064,,,,
320,-0.018600000000000002,0.0005600000000000001,,,,
321,-0.01858,0.0004,,,,
322,-0.01856,0.00064,,,,
323,-0.01854,0.00016,,,,
324,-0.018520000000000002,0.00032,,,,
325,-0.018500000000000003,0.00024000000000000003,,,,
326,-0.01848,0.00088,,,,
327,-0.01846,0.0005600000000000001,,,,
328,-0.01844,0.00072,,,,
329,-0.01842,0.00088,,,,
330,-0.0184,0.00048000000000000007,,,,
331,-0.01838,0.0005600000000000001,,,,
332,-0.01836,0.00024000000000000003,,,,
333,-0.018340000000000002,0.0004,,,,
334,-0.018320000000000003,0.00064,,,,
335,-0.0183,0.00048000000000000007,,,,
336,-0.01828,0.00048000000000000007,,,,
337,-0.018260000000000002,0.0010400000000000001,,,,
338,-0.01824,0.00048000000000000007,,,,
339,-0.01822,0.0016,,,,
340,-0.0182,0.00024000000000000003,,,,
341,-0.01818,0.0005600000000000001,,,,
342,-0.018160000000000003,0.00088,,,,
343,-0.01814,0.00088,,,,
344,-0.01812,0.00048000000000000007,,,,
345,-0.0181,0.0008,,,,
346,-0.01808,0.00016,,,,
347,-0.01806,0.0004,,,,
348,-0.01804,0.0008,,,,
349,-0.01802,0.00088,,,,
350,-0.018000000000000002,-0.00016,,,,
351,-0.017980000000000003,0.00072,,,,
352,-0.01796,0.00048000000000000007,,,,
353,-0.01794,0.00048000000000000007,,,,
354,-0.017920000000000002,-0.0009600000000000001,,,,
355,-0.0179,0.0012000000000000001,,,,
356,-0.01788,0.00072,,,,
357,-0.01786,0.0005600000000000001,,,,
358,-0.01784,0.00088,,,,
359,-0.017820000000000003,0.00072,,,,
360,-0.0178,0.00088,,,,
361,-0.01778,0.00048000000000000007,,,,
362,-0.01776,0.00048000000000000007,,,,
363,-0.01774,0.00064,,,,
364,-0.01772,0.00032,,,,
365,-0.0177,0.00064,,,,
366,-0.01768,0.00048000000000000007,,,,
367,-0.017660000000000002,0.00048000000000000007,,,,
368,-0.017640000000000003,0.00024000000000000003,,,,
369,-0.01762,0.0,,,,
370,-0.0176,0.00048000000000000007,,,,
371,-0.017580000000000002,0.0004,,,,
372,-0.01756,0.00048000000000000007,,,,
373,-0.01754,0.0005600000000000001,,,,
374,-0.01752,0.00088,,,,
375,-0.0175,0.00072,,,,
376,-0.017480000000000002,0.00048000000000000007,,,,
377,-0.01746,0.0004,,,,
378,-0.01744,0.00064,,,,
379,-0.01742,0.00048000000000000007,,,,
380,-0.0174,0.00048000000000000007,,,,
381,-0.01738,0.0004,,,,
382,-0.01736,0.00064,,,,
383,-0.01734,0.00032,,,,
384,-0.017320000000000002,0.00048000000000000007,,,,
385,-0.017300000000000003,0.0005600000000000001,,,,
386,-0.01728,0.00048000000000000007,,,,
387,-0.01726,0.00072,,,,
388,-0.017240000000000002,0.00024000000000000003,,,,
389,-0.01722,0.0010400000000000001,,,,
390,-0.0172,0.00072,,,,
391,-0.01718,0.00048000000000000007,,,,
392,-0.01716,0.0004,,,,
393,-0.017140000000000002,0.0005600000000000001,,,,
394,-0.017120000000000003,0.00064,,,,
395,-0.0171,0.00048000000000000007,,,,
396,-0.01708,0.00048000000000000007,,,,
397,-0.01706,0.0004,,,,
398,-0.01704,0.00064,,,,
399,-0.01702,0.0004,,,,
400,-0.017,0.00024000000000000003,,,,
401,-0.016980000000000002,0.00048000000000000007,,,,
402,-0.016960000000000003,0.00048000000000000007,,,,
403,-0.01694,0.0004,,,,
404,-0.01692,0.00088,,,,
405,-0.0169,0.0004,,,,
406,-0.01688,0.00072,,,,
407,-0.01686,0.0004,,,,
408,-0.01684,0.00024000000000000003,,,,
409,-0.01682,0.00024000000000000003,,,,
410,-0.016800000000000002,0.00048000000000000007,,,,
411,-0.016780000000000003,0.00072,,,,
412,-0.01676,0.00088,,,,
413,-0.01674,0.00048000000000000007,,,,
414,-0.01672,0.00024000000000000003,,,,
415,-0.0167,0.00024000000000000003,,,,
416,-0.01668,0.00072,,,,
417,-0.01666,0.00024000000000000003,,,,
418,-0.016640000000000002,0.0009600000000000001,,,,
419,-0.016620000000000003,0.00064,,,,
420,-0.0166,0.00024000000000000003,,,,
421,-0.01658,0.00072,,,,
422,-0.01656,-0.00032,,,,
423,-0.01654,0.00088,,,,
424,-0.01652,0.0005600000000000001,,,,
425,-0.0165,0.0008,,,,
426,-0.01648,0.0005600000000000001,,,,
427,-0.016460000000000002,0.00024000000000000003,,,,
428,-0.016440000000000003,0.00024000000000000003,,,,
429,-0.01642,8e-05,,,,
430,-0.0164,0.00072,,,,
431,-0.01638,0.00072,,,,
432,-0.01636,0.0005600000000000001,,,,
433,-0.01634,0.00048000000000000007,,,,
434,-0.01632,8e-05,,,,
435,-0.016300000000000002,8e-05,,,,
436,-0.016280000000000003,0.00048000000000000007,,,,
437,-0.01626,0.00048000000000000007,,,,
438,-0.01624,0.00072,,,,
439,-0.01622,-0.00024000000000000003,,,,
440,-0.0162,0.00048000000000000007,,,,
441,-0.01618,0.00048000000000000007,,,,
442,-0.01616,0.00048000000000000007,,,,
443,-0.01614,0.00064,,,,
444,-0.016120000000000002,0.0010400000000000001,,,,
445,-0.016100000000000003,0.0009600000000000001,,,,
446,-0.01608,0.00072,,,,
447,-0.01606,0.00048000000000000007,,,,
448,-0.01604,0.00064,,,,
449,-0.01602,0.00128,,,,
450,-0.016,0.00072,,,,
451,-0.01598,0.00032,,,,
452,-0.015960000000000002,0.00024000000000000003,,,,
453,-0.015940000000000003,0.00048000000000000007,,,,
454,-0.01592,0.00088,,,,
455,-0.0159,0.0005600000000000001,,,,
456,-0.01588,0.00024000000000000003,,,,
457,-0.01586,0.00072,,,,
458,-0.01584,0.00048000000000000007,,,,
459,-0.01582,0.00048000000000000007,,,,
460,-0.0158,0.00072,,,,
461,-0.015780000000000002,0.0005600000000000001,,,,
462,-0.015760000000000003,0.00048000000000000007,,,,
463,-0.01574,0.00072,,,,
464,-0.01572,0.00072,,,,
465,-0.0157,0.00048000000000000007,,,,
466,-0.01568,0.00072,,,,
467,-0.01566,0.0005600000000000001,,,,
468,-0.01564,0.0008,,,,
469,-0.01562,0.0005600000000000001,,,,
470,-0.015600000000000001,0.00048000000000000007,,,,
471,-0.01558,0.00072,,,,
472,-0.015560000000000001,0.00064,,,,
473,-0.01554,0.00072,,,,
474,-0.01552,0.00088,,,,
475,-0.0155,0.00072,,,,
476,-0.01548,0.00072,,,,
477,-0.01546,0.0005600000000000001,,,,
478,-0.01544,0.00024000000000000003,,,,
479,-0.015420000000000001,0.00064,,,,
480,-0.0154,0.00032,,,,
481,-0.015380000000000001,0.00088,,,,
482,-0.01536,0.0009600000000000001,,,,
483,-0.015340000000000001,0.0008,,,,
484,-0.01532,8e-05,,,,
485,-0.015300000000000001,0.00024000000000000003,,,,
486,-0.01528,0.0005600000000000001,,,,
487,-0.015260000000000001,0.00048000000000000007,,,,
488,-0.01524,0.00048000000000000007,,,,
489,-0.015220000000000001,0.00072,,,,
490,-0.0152,0.00048000000000000007,,,,
491,-0.01518,0.00072,,,,
492,-0.01516,0.00048000000000000007,,,,
493,-0.01514,0.00032,,,,
494,-0.01512,0.00088,,,,
495,-0.0151,0.0008,,,,
496,-0.015080000000000001,0.00024000000000000003,,,,
497,-0.01506,0.00048000000000000007,,,,
498,-0.015040000000000001,0.00072,,,,
499,-0.01502,0.00048000000000000007,,,,
500,-0.015000000000000001,0.00048000000000000007,,,,
501,-0.01498,0.0004,,,,
