,Datos,Tiempo
0,-0.00125,-0.031200000000000002
1,-0.0012490000000000001,-0.032
2,-0.001248,-0.0304
3,-0.001247,-0.0368
4,-0.001246,-0.032
5,-0.001245,-0.031200000000000002
6,-0.001244,-0.031200000000000002
7,-0.001243,-0.0352
8,-0.001242,-0.0352
9,-0.0012410000000000001,-0.031200000000000002
10,-0.00124,-0.0368
11,-0.001239,-0.0304
12,-0.001238,-0.031200000000000002
13,-0.001237,-0.032
14,-0.0012360000000000001,-0.028800000000000003
15,-0.001235,-0.031200000000000002
16,-0.001234,-0.028800000000000003
17,-0.001233,-0.028800000000000003
18,-0.001232,-0.028
19,-0.001231,-0.0328
20,-0.00123,-0.031200000000000002
21,-0.001229,-0.0264
22,-0.001228,-0.031200000000000002
23,-0.001227,-0.028800000000000003
24,-0.001226,-0.032
25,-0.001225,-0.0304
26,-0.001224,-0.028
27,-0.0012230000000000001,-0.0296
28,-0.001222,-0.027200000000000002
29,-0.001221,-0.0296
30,-0.00122,-0.028800000000000003
31,-0.001219,-0.028800000000000003
32,-0.0012180000000000001,-0.0296
33,-0.001217,-0.024800000000000003
34,-0.001216,-0.0264
35,-0.001215,-0.024800000000000003
36,-0.001214,-0.0256
37,-0.001213,-0.024800000000000003
38,-0.001212,-0.0264
39,-0.001211,-0.028800000000000003
40,-0.0012100000000000001,-0.027200000000000002
41,-0.001209,-0.0256
42,-0.001208,-0.0256
43,-0.001207,-0.027200000000000002
44,-0.001206,-0.028800000000000003
45,-0.0012050000000000001,-0.0256
46,-0.001204,-0.027200000000000002
47,-0.001203,-0.028
48,-0.001202,-0.027200000000000002
49,-0.001201,-0.0264
50,-0.0012000000000000001,-0.024800000000000003
51,-0.001199,-0.0256
52,-0.001198,-0.0256
53,-0.001197,-0.024800000000000003
54,-0.001196,-0.0256
55,-0.001195,-0.027200000000000002
56,-0.001194,-0.0264
57,-0.001193,-0.024800000000000003
58,-0.001192,-0.0216
59,-0.001191,-0.028800000000000003
60,-0.00119,-0.032
61,-0.001189,-0.0256
62,-0.001188,-0.0224
63,-0.0011870000000000001,-0.024800000000000003
64,-0.001186,-0.024800000000000003
65,-0.001185,-0.028
66,-0.001184,-0.024
67,-0.001183,-0.020800000000000003
68,-0.001182,-0.0224
69,-0.001181,-0.0256
70,-0.00118,-0.024800000000000003
71,-0.001179,-0.023200000000000002
72,-0.001178,-0.0224
73,-0.001177,-0.024800000000000003
74,-0.001176,-0.0264
75,-0.001175,-0.024
76,-0.0011740000000000001,-0.0224
77,-0.001173,-0.020800000000000003
78,-0.001172,-0.0216
79,-0.001171,-0.024800000000000003
80,-0.00117,-0.0216
81,-0.0011690000000000001,-0.0216
82,-0.001168,-0.019200000000000002
83,-0.001167,-0.024800000000000003
84,-0.001166,-0.023200000000000002
85,-0.001165,-0.019200000000000002
86,-0.001164,-0.0216
87,-0.001163,-0.023200000000000002
88,-0.001162,-0.023200000000000002
89,-0.0011610000000000001,-0.0224
90,-0.00116,-0.0224
91,-0.001159,-0.0176
92,-0.001158,-0.023200000000000002
93,-0.001157,-0.023200000000000002
94,-0.0011560000000000001,-0.0216
95,-0.001155,-0.0224
96,-0.001154,-0.019200000000000002
