,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,0.0,-0.125,25,0,0,10000,4.6
1,-0.016,-0.1249,25,0,0,10000,4.6
2,0.0,-0.1248,25,0,0,10000,4.6
3,0.0,-0.1247,25,0,0,10000,4.6
4,-0.04,-0.1246,25,0,0,10000,4.6
5,-0.016,-0.1245,25,0,0,10000,4.6
6,-0.008,-0.1244,25,0,0,10000,4.6
7,-0.016,-0.1243,25,0,0,10000,4.6
8,-0.016,-0.1242,25,0,0,10000,4.6
9,0.0,-0.1241,25,0,0,10000,4.6
10,-0.016,-0.124,25,0,0,10000,4.6
11,-0.016,-0.1239,25,0,0,10000,4.6
12,0.0,-0.1238,25,0,0,10000,4.6
13,-0.008,-0.1237,25,0,0,10000,4.6
14,0.0,-0.1236,25,0,0,10000,4.6
15,-0.008,-0.1235,25,0,0,10000,4.6
16,0.0,-0.1234,25,0,0,10000,4.6
17,0.0,-0.12329999999999999,25,0,0,10000,4.6
18,-0.016,-0.1232,25,0,0,10000,4.6
19,-0.016,-0.1231,25,0,0,10000,4.6
20,-0.024,-0.123,25,0,0,10000,4.6
21,-0.032,-0.1229,25,0,0,10000,4.6
22,-0.008,-0.1228,25,0,0,10000,4.6
23,-0.008,-0.1227,25,0,0,10000,4.6
24,-0.016,-0.1226,25,0,0,10000,4.6
25,-0.008,-0.1225,25,0,0,10000,4.6
26,-0.016,-0.1224,25,0,0,10000,4.6
27,-0.016,-0.1223,25,0,0,10000,4.6
28,-0.008,-0.1222,25,0,0,10000,4.6
29,-0.04,-0.1221,25,0,0,10000,4.6
30,-0.016,-0.122,25,0,0,10000,4.6
31,-0.016,-0.1219,25,0,0,10000,4.6
32,-0.048,-0.1218,25,0,0,10000,4.6
33,-0.008,-0.1217,25,0,0,10000,4.6
34,-0.008,-0.1216,25,0,0,10000,4.6
35,-0.032,-0.1215,25,0,0,10000,4.6
36,-0.056,-0.1214,25,0,0,10000,4.6
37,-0.024,-0.1213,25,0,0,10000,4.6
38,-0.016,-0.1212,25,0,0,10000,4.6
39,-0.016,-0.1211,25,0,0,10000,4.6
40,-0.024,-0.121,25,0,0,10000,4.6
41,-0.032,-0.1209,25,0,0,10000,4.6
42,-0.008,-0.1208,25,0,0,10000,4.6
43,-0.048,-0.1207,25,0,0,10000,4.6
44,-0.032,-0.1206,25,0,0,10000,4.6
45,-0.048,-0.1205,25,0,0,10000,4.6
46,-0.032,-0.12040000000000001,25,0,0,10000,4.6
47,-0.032,-0.1203,25,0,0,10000,4.6
48,-0.016,-0.1202,25,0,0,10000,4.6
49,-0.08,-0.1201,25,0,0,10000,4.6
50,-0.024,-0.12,25,0,0,10000,4.6
51,-0.04,-0.1199,25,0,0,10000,4.6
52,-0.024,-0.1198,25,0,0,10000,4.6
53,-0.064,-0.1197,25,0,0,10000,4.6
54,-0.048,-0.1196,25,0,0,10000,4.6
55,-0.016,-0.1195,25,0,0,10000,4.6
56,-0.024,-0.1194,25,0,0,10000,4.6
57,-0.048,-0.1193,25,0,0,10000,4.6
58,-0.032,-0.1192,25,0,0,10000,4.6
59,-0.024,-0.1191,25,0,0,10000,4.6
60,-0.056,-0.119,25,0,0,10000,4.6
61,-0.048,-0.1189,25,0,0,10000,4.6
62,-0.04,-0.1188,25,0,0,10000,4.6
63,-0.048,-0.1187,25,0,0,10000,4.6
64,-0.024,-0.1186,25,0,0,10000,4.6
65,-0.04,-0.1185,25,0,0,10000,4.6
66,-0.04,-0.1184,25,0,0,10000,4.6
67,-0.04,-0.1183,25,0,0,10000,4.6
68,-0.008,-0.1182,25,0,0,10000,4.6
69,-0.024,-0.1181,25,0,0,10000,4.6
70,-0.032,-0.118,25,0,0,10000,4.6
71,-0.008,-0.1179,25,0,0,10000,4.6
72,-0.032,-0.1178,25,0,0,10000,4.6
73,-0.048,-0.1177,25,0,0,10000,4.6
