,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,-0.007200000000000001,-0.25,50,40,0,10000,0
1,-0.0028,-0.2498,50,40,0,10000,0
2,0.0004,-0.2496,50,40,0,10000,0
3,0.0016,-0.2494,50,40,0,10000,0
4,-0.0012000000000000001,-0.2492,50,40,0,10000,0
5,0.0,-0.249,50,40,0,10000,0
6,-0.0068000000000000005,-0.2488,50,40,0,10000,0
7,-0.002,-0.2486,50,40,0,10000,0
8,-0.0008,-0.2484,50,40,0,10000,0
9,0.002,-0.2482,50,40,0,10000,0
10,-0.0008,-0.248,50,40,0,10000,0
11,0.0016,-0.2478,50,40,0,10000,0
12,0.0008,-0.2476,50,40,0,10000,0
13,-0.0016,-0.2474,50,40,0,10000,0
14,0.0008,-0.2472,50,40,0,10000,0
15,0.0012000000000000001,-0.247,50,40,0,10000,0
16,0.0024000000000000002,-0.2468,50,40,0,10000,0
17,0.0004,-0.24659999999999999,50,40,0,10000,0
18,0.0028,-0.2464,50,40,0,10000,0
19,-0.0008,-0.2462,50,40,0,10000,0
20,0.0008,-0.246,50,40,0,10000,0
21,0.0016,-0.2458,50,40,0,10000,0
22,0.0004,-0.2456,50,40,0,10000,0
23,-0.0008,-0.2454,50,40,0,10000,0
24,0.0,-0.2452,50,40,0,10000,0
25,-0.0012000000000000001,-0.245,50,40,0,10000,0
26,0.0004,-0.2448,50,40,0,10000,0
27,0.0024000000000000002,-0.2446,50,40,0,10000,0
28,0.0036000000000000003,-0.2444,50,40,0,10000,0
29,0.0008,-0.2442,50,40,0,10000,0
30,0.0,-0.244,50,40,0,10000,0
31,0.0,-0.2438,50,40,0,10000,0
32,0.0016,-0.2436,50,40,0,10000,0
33,0.0,-0.2434,50,40,0,10000,0
34,0.0008,-0.2432,50,40,0,10000,0
35,0.0012000000000000001,-0.243,50,40,0,10000,0
36,-0.0044,-0.2428,50,40,0,10000,0
37,-0.0016,-0.2426,50,40,0,10000,0
38,0.0,-0.2424,50,40,0,10000,0
39,-0.0284,-0.2422,50,40,0,10000,0
40,-0.0008,-0.242,50,40,0,10000,0
41,0.002,-0.2418,50,40,0,10000,0
42,0.0004,-0.2416,50,40,0,10000,0
43,0.0016,-0.2414,50,40,0,10000,0
44,0.0024000000000000002,-0.2412,50,40,0,10000,0
45,0.0012000000000000001,-0.241,50,40,0,10000,0
46,0.0028,-0.24080000000000001,50,40,0,10000,0
47,0.0008,-0.2406,50,40,0,10000,0
48,0.0008,-0.2404,50,40,0,10000,0
49,-0.010400000000000001,-0.2402,50,40,0,10000,0
50,0.0004,-0.24,50,40,0,10000,0
51,0.0012000000000000001,-0.2398,50,40,0,10000,0
52,-0.0008,-0.2396,50,40,0,10000,0
53,-0.0012000000000000001,-0.2394,50,40,0,10000,0
54,0.002,-0.2392,50,40,0,10000,0
55,0.002,-0.239,50,40,0,10000,0
56,0.0008,-0.2388,50,40,0,10000,0
57,0.0016,-0.2386,50,40,0,10000,0
58,-0.0032,-0.2384,50,40,0,10000,0
59,-0.0008,-0.2382,50,40,0,10000,0
60,-0.0008,-0.238,50,40,0,10000,0
61,-0.002,-0.2378,50,40,0,10000,0
62,-0.0112,-0.2376,50,40,0,10000,0
63,0.002,-0.2374,50,40,0,10000,0
64,0.0016,-0.2372,50,40,0,10000,0
65,0.0008,-0.237,50,40,0,10000,0
66,0.0,-0.2368,50,40,0,10000,0
67,0.0,-0.2366,50,40,0,10000,0
68,-0.0036000000000000003,-0.2364,50,40,0,10000,0
69,0.0012000000000000001,-0.2362,50,40,0,10000,0
70,0.0032,-0.236,50,40,0,10000,0
71,-0.0004,-0.2358,50,40,0,10000,0
72,-0.0028,-0.2356,50,40,0,10000,0
73,0.0016,-0.2354,50,40,0,10000,0
74,-0.0152,-0.2352,50,40,0,10000,0
75,-0.004,-0.235,50,40,0,10000,0
