,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,-0.256,-0.125,25,0,0,10000,1.4
1,-0.20800000000000002,-0.1249,25,0,0,10000,1.4
2,-0.296,-0.1248,25,0,0,10000,1.4
3,-0.224,-0.1247,25,0,0,10000,1.4
4,-0.224,-0.1246,25,0,0,10000,1.4
5,-0.216,-0.1245,25,0,0,10000,1.4
6,-0.248,-0.1244,25,0,0,10000,1.4
7,-0.20800000000000002,-0.1243,25,0,0,10000,1.4
8,-0.20800000000000002,-0.1242,25,0,0,10000,1.4
9,-0.152,-0.1241,25,0,0,10000,1.4
10,-0.136,-0.124,25,0,0,10000,1.4
11,-0.112,-0.1239,25,0,0,10000,1.4
12,-0.232,-0.1238,25,0,0,10000,1.4
13,-0.232,-0.1237,25,0,0,10000,1.4
14,-0.176,-0.1236,25,0,0,10000,1.4
15,-0.24,-0.1235,25,0,0,10000,1.4
16,-0.192,-0.1234,25,0,0,10000,1.4
17,-0.232,-0.12329999999999999,25,0,0,10000,1.4
18,-0.20800000000000002,-0.1232,25,0,0,10000,1.4
19,-0.14400000000000002,-0.1231,25,0,0,10000,1.4
20,-0.224,-0.123,25,0,0,10000,1.4
21,-0.248,-0.1229,25,0,0,10000,1.4
22,-0.24,-0.1228,25,0,0,10000,1.4
23,-0.216,-0.1227,25,0,0,10000,1.4
24,-0.256,-0.1226,25,0,0,10000,1.4
25,-0.272,-0.1225,25,0,0,10000,1.4
26,-0.216,-0.1224,25,0,0,10000,1.4
27,-0.216,-0.1223,25,0,0,10000,1.4
28,-0.176,-0.1222,25,0,0,10000,1.4
29,-0.28800000000000003,-0.1221,25,0,0,10000,1.4
30,-0.224,-0.122,25,0,0,10000,1.4
31,-0.192,-0.1219,25,0,0,10000,1.4
32,-0.224,-0.1218,25,0,0,10000,1.4
33,-0.232,-0.1217,25,0,0,10000,1.4
34,-0.20800000000000002,-0.1216,25,0,0,10000,1.4
35,-0.136,-0.1215,25,0,0,10000,1.4
36,-0.16,-0.1214,25,0,0,10000,1.4
37,-0.224,-0.1213,25,0,0,10000,1.4
38,-0.224,-0.1212,25,0,0,10000,1.4
39,-0.264,-0.1211,25,0,0,10000,1.4
40,-0.192,-0.121,25,0,0,10000,1.4
41,-0.24,-0.1209,25,0,0,10000,1.4
42,-0.224,-0.1208,25,0,0,10000,1.4
43,-0.168,-0.1207,25,0,0,10000,1.4
44,-0.24,-0.1206,25,0,0,10000,1.4
45,-0.192,-0.1205,25,0,0,10000,1.4
46,-0.32,-0.12040000000000001,25,0,0,10000,1.4
47,-0.232,-0.1203,25,0,0,10000,1.4
48,-0.168,-0.1202,25,0,0,10000,1.4
49,-0.12,-0.1201,25,0,0,10000,1.4
50,-0.216,-0.12,25,0,0,10000,1.4
51,-0.20800000000000002,-0.1199,25,0,0,10000,1.4
52,-0.232,-0.1198,25,0,0,10000,1.4
53,-0.216,-0.1197,25,0,0,10000,1.4
54,-0.224,-0.1196,25,0,0,10000,1.4
55,-0.152,-0.1195,25,0,0,10000,1.4
56,-0.264,-0.1194,25,0,0,10000,1.4
57,-0.2,-0.1193,25,0,0,10000,1.4
58,-0.264,-0.1192,25,0,0,10000,1.4
59,-0.20800000000000002,-0.1191,25,0,0,10000,1.4
60,-0.20800000000000002,-0.119,25,0,0,10000,1.4
61,-0.296,-0.1189,25,0,0,10000,1.4
62,-0.152,-0.1188,25,0,0,10000,1.4
63,-0.20800000000000002,-0.1187,25,0,0,10000,1.4
64,-0.232,-0.1186,25,0,0,10000,1.4
65,-0.176,-0.1185,25,0,0,10000,1.4
66,-0.264,-0.1184,25,0,0,10000,1.4
67,-0.2,-0.1183,25,0,0,10000,1.4
68,-0.20800000000000002,-0.1182,25,0,0,10000,1.4
69,-0.216,-0.1181,25,0,0,10000,1.4
70,-0.24,-0.118,25,0,0,10000,1.4
71,-0.224,-0.1179,25,0,0,10000,1.4
72,-0.16,-0.1178,25,0,0,10000,1.4
73,-0.184,-0.1177,25,0,0,10000,1.4
74,-0.2,-0.1176,25,0,0,10000,1.4
75,-0.20800000000000002,-0.1175,25,0,0,10000,1.4
76,-0.16,-0.1174,25,0,0,10000,1.4
