,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica
0,-0.005,-0.0112,1.0,-40.0,0.0
1,-0.0049960000000000004,-0.007200000000000001,,,
2,-0.004992,-0.0112,,,
3,-0.004988,-0.007200000000000001,,,
4,-0.004984,-0.010400000000000001,,,
5,-0.00498,-0.008,,,
6,-0.004976,-0.0112,,,
7,-0.004972,-0.0048000000000000004,,,
8,-0.004968,-0.0088,,,
9,-0.0049640000000000005,-0.0088,,,
10,-0.00496,-0.0056,,,
11,-0.004956,-0.012,,,
12,-0.004952,-0.0032,,,
13,-0.004948,-0.0056,,,
14,-0.0049440000000000005,-0.004,,,
15,-0.00494,-0.007200000000000001,,,
16,-0.004936,-0.0088,,,
17,-0.004932,-0.0008,,,
18,-0.004928,-0.008,,,
19,-0.004924,-0.004,,,
20,-0.00492,-0.008,,,
21,-0.004916,0.0024000000000000002,,,
22,-0.004912,-0.0032,,,
23,-0.004908,-0.007200000000000001,,,
24,-0.004904,-0.004,,,
25,-0.0049,-0.008,,,
26,-0.004896,0.0016,,,
27,-0.0048920000000000005,-0.0064,,,
28,-0.004888,-0.0064,,,
29,-0.004884,-0.0056,,,
30,-0.00488,-0.0056,,,
31,-0.004876,-0.0048000000000000004,,,
32,-0.0048720000000000005,-0.007200000000000001,,,
33,-0.004868,0.0024000000000000002,,,
34,-0.004864,-0.0032,,,
35,-0.00486,-0.0048000000000000004,,,
36,-0.004856,-0.0016,,,
37,-0.004852,-0.0064,,,
38,-0.004848,0.0,,,
39,-0.004844,-0.009600000000000001,,,
40,-0.0048400000000000006,-0.0112,,,
41,-0.004836,-0.0112,,,
42,-0.004832,-0.0128,,,
43,-0.004828,-0.009600000000000001,,,
44,-0.004824,-0.0128,,,
45,-0.0048200000000000005,-0.0112,,,
46,-0.004816,-0.020800000000000003,,,
47,-0.004812,-0.0128,,,
48,-0.004808,-0.0152,,,
49,-0.004804,-0.013600000000000001,,,
50,-0.0048000000000000004,-0.013600000000000001,,,
51,-0.004796,-0.009600000000000001,,,
52,-0.004792,-0.0184,,,
53,-0.004788,-0.016800000000000002,,,
54,-0.004784,-0.0176,,,
55,-0.00478,-0.016,,,
56,-0.004776,-0.033600000000000005,,,
57,-0.004772,-0.028,,,
58,-0.004768,-0.0264,,,
59,-0.004764,-0.0264,,,
60,-0.00476,-0.0304,,,
61,-0.004756,-0.0344,,,
62,-0.004752,-0.033600000000000005,,,
63,-0.0047480000000000005,-0.0304,,,
64,-0.004744,-0.028,,,
65,-0.00474,-0.0304,,,
66,-0.004736,-0.031200000000000002,,,
67,-0.004732,-0.0264,,,
68,-0.004728,-0.0296,,,
69,-0.004724,-0.028,,,
70,-0.00472,-0.031200000000000002,,,
71,-0.004716,-0.0368,,,
72,-0.004712,-0.0304,,,
73,-0.004708,-0.031200000000000002,,,
74,-0.004704,-0.0296,,,
75,-0.0047,-0.028800000000000003,,,
76,-0.0046960000000000005,-0.032,,,
77,-0.004692,-0.0256,,,
78,-0.004688,-0.033600000000000005,,,
79,-0.004684,-0.027200000000000002,,,
