,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,-0.0024000000000000002,-0.125,50,40,0,10000,3.3
1,0.0024000000000000002,-0.1249,50,40,0,10000,3.3
2,0.0016,-0.1248,50,40,0,10000,3.3
3,0.0022,-0.1247,50,40,0,10000,3.3
4,-0.0028,-0.1246,50,40,0,10000,3.3
5,0.0012000000000000001,-0.1245,50,40,0,10000,3.3
6,-0.0008,-0.1244,50,40,0,10000,3.3
7,0.0018000000000000002,-0.1243,50,40,0,10000,3.3
8,0.0024000000000000002,-0.1242,50,40,0,10000,3.3
9,-0.0008,-0.1241,50,40,0,10000,3.3
10,0.0026000000000000003,-0.124,50,40,0,10000,3.3
11,0.002,-0.1239,50,40,0,10000,3.3
12,0.0018000000000000002,-0.1238,50,40,0,10000,3.3
13,0.0006000000000000001,-0.1237,50,40,0,10000,3.3
14,-0.0008,-0.1236,50,40,0,10000,3.3
15,0.002,-0.1235,50,40,0,10000,3.3
16,-0.0006000000000000001,-0.1234,50,40,0,10000,3.3
17,0.0004,-0.12329999999999999,50,40,0,10000,3.3
18,0.0018000000000000002,-0.1232,50,40,0,10000,3.3
19,0.0014,-0.1231,50,40,0,10000,3.3
20,-0.0014,-0.123,50,40,0,10000,3.3
21,0.0022,-0.1229,50,40,0,10000,3.3
22,0.002,-0.1228,50,40,0,10000,3.3
23,0.002,-0.1227,50,40,0,10000,3.3
24,0.0018000000000000002,-0.1226,50,40,0,10000,3.3
25,-0.0004,-0.1225,50,40,0,10000,3.3
26,0.003,-0.1224,50,40,0,10000,3.3
27,0.0004,-0.1223,50,40,0,10000,3.3
28,-0.0006000000000000001,-0.1222,50,40,0,10000,3.3
29,0.0016,-0.1221,50,40,0,10000,3.3
30,-0.001,-0.122,50,40,0,10000,3.3
31,-0.001,-0.1219,50,40,0,10000,3.3
32,0.0004,-0.1218,50,40,0,10000,3.3
33,-0.0004,-0.1217,50,40,0,10000,3.3
34,0.0014,-0.1216,50,40,0,10000,3.3
35,0.0022,-0.1215,50,40,0,10000,3.3
36,-0.0006000000000000001,-0.1214,50,40,0,10000,3.3
37,0.0026000000000000003,-0.1213,50,40,0,10000,3.3
38,0.0018000000000000002,-0.1212,50,40,0,10000,3.3
39,-0.0014,-0.1211,50,40,0,10000,3.3
40,0.002,-0.121,50,40,0,10000,3.3
41,0.002,-0.1209,50,40,0,10000,3.3
42,-0.001,-0.1208,50,40,0,10000,3.3
43,0.0032,-0.1207,50,40,0,10000,3.3
44,0.0018000000000000002,-0.1206,50,40,0,10000,3.3
45,0.0014,-0.1205,50,40,0,10000,3.3
