,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,0.0,-5e-06,0.001,40,0,10000,3.3
1,0.0024000000000000002,-4.996e-06,0.001,40,0,10000,3.3
2,-0.0016,-4.992000000000001e-06,0.001,40,0,10000,3.3
3,0.0008,-4.988e-06,0.001,40,0,10000,3.3
4,-0.0008,-4.984e-06,0.001,40,0,10000,3.3
5,-0.0016,-4.980000000000001e-06,0.001,40,0,10000,3.3
6,0.0024000000000000002,-4.976e-06,0.001,40,0,10000,3.3
7,-0.0016,-4.972e-06,0.001,40,0,10000,3.3
8,0.0016,-4.9680000000000005e-06,0.001,40,0,10000,3.3
9,0.0016,-4.964e-06,0.001,40,0,10000,3.3
10,-0.0016,-4.960000000000001e-06,0.001,40,0,10000,3.3
11,0.0024000000000000002,-4.9560000000000005e-06,0.001,40,0,10000,3.3
12,0.0,-4.952e-06,0.001,40,0,10000,3.3
13,-0.0024000000000000002,-4.948000000000001e-06,0.001,40,0,10000,3.3
14,0.004,-4.9440000000000004e-06,0.001,40,0,10000,3.3
15,-0.0024000000000000002,-4.94e-06,0.001,40,0,10000,3.3
16,0.0016,-4.936000000000001e-06,0.001,40,0,10000,3.3
17,0.0016,-4.932e-06,0.001,40,0,10000,3.3
18,-0.0032,-4.928e-06,0.001,40,0,10000,3.3
19,0.0032,-4.924000000000001e-06,0.001,40,0,10000,3.3
20,-0.0016,-4.92e-06,0.001,40,0,10000,3.3
21,0.0,-4.916e-06,0.001,40,0,10000,3.3
22,0.0048000000000000004,-4.9120000000000006e-06,0.001,40,0,10000,3.3
23,-0.0024000000000000002,-4.908e-06,0.001,40,0,10000,3.3
24,0.0024000000000000002,-4.904000000000001e-06,0.001,40,0,10000,3.3
25,0.0016,-4.9000000000000005e-06,0.001,40,0,10000,3.3
26,-0.0008,-4.896e-06,0.001,40,0,10000,3.3
27,0.0032,-4.892000000000001e-06,0.001,40,0,10000,3.3
28,-0.0008,-4.8880000000000005e-06,0.001,40,0,10000,3.3
29,-0.0008,-4.884e-06,0.001,40,0,10000,3.3
30,0.0008,-4.880000000000001e-06,0.001,40,0,10000,3.3
31,0.0008,-4.876e-06,0.001,40,0,10000,3.3
32,0.0008,-4.872e-06,0.001,40,0,10000,3.3
33,0.0024000000000000002,-4.868000000000001e-06,0.001,40,0,10000,3.3
34,0.0008,-4.864e-06,0.001,40,0,10000,3.3
35,0.0,-4.86e-06,0.001,40,0,10000,3.3
36,0.0032,-4.856000000000001e-06,0.001,40,0,10000,3.3
37,0.0016,-4.852e-06,0.001,40,0,10000,3.3
38,0.0,-4.848e-06,0.001,40,0,10000,3.3
39,0.0032,-4.8440000000000005e-06,0.001,40,0,10000,3.3
40,-0.0032,-4.84e-06,0.001,40,0,10000,3.3
41,0.0024000000000000002,-4.836000000000001e-06,0.001,40,0,10000,3.3
42,0.0016,-4.8320000000000005e-06,0.001,40,0,10000,3.3
43,-0.0008,-4.828e-06,0.001,40,0,10000,3.3
44,0.0008,-4.824000000000001e-06,0.001,40,0,10000,3.3
45,0.0,-4.8200000000000004e-06,0.001,40,0,10000,3.3
46,0.0008,-4.816e-06,0.001,40,0,10000,3.3
47,0.0024000000000000002,-4.812000000000001e-06,0.001,40,0,10000,3.3
48,-0.0024000000000000002,-4.808e-06,0.001,40,0,10000,3.3
49,0.0016,-4.804e-06,0.001,40,0,10000,3.3
50,0.0024000000000000002,-4.800000000000001e-06,0.001,40,0,10000,3.3
51,0.0016,-4.796e-06,0.001,40,0,10000,3.3
52,0.0,-4.792e-06,0.001,40,0,10000,3.3
53,0.0008,-4.7880000000000006e-06,0.001,40,0,10000,3.3
54,0.0008,-4.784e-06,0.001,40,0,10000,3.3
55,0.0,-4.78e-06,0.001,40,0,10000,3.3
56,0.0008,-4.7760000000000005e-06,0.001,40,0,10000,3.3
57,-0.0016,-4.772e-06,0.001,40,0,10000,3.3
58,0.0024000000000000002,-4.768000000000001e-06,0.001,40,0,10000,3.3
59,0.0016,-4.7640000000000005e-06,0.001,40,0,10000,3.3
60,-0.004,-4.76e-06,0.001,40,0,10000,3.3
61,0.004,-4.756000000000001e-06,0.001,40,0,10000,3.3
62,0.0,-4.752e-06,0.001,40,0,10000,3.3
63,0.0008,-4.748e-06,0.001,40,0,10000,3.3
64,0.0032,-4.744000000000001e-06,0.001,40,0,10000,3.3
65,-0.0032,-4.74e-06,0.001,40,0,10000,3.3
66,0.0032,-4.736e-06,0.001,40,0,10000,3.3
67,0.0008,-4.732000000000001e-06,0.001,40,0,10000,3.3
68,-0.0016,-4.728e-06,0.001,40,0,10000,3.3
69,0.0032,-4.724e-06,0.001,40,0,10000,3.3
70,-0.0008,-4.7200000000000005e-06,0.001,40,0,10000,3.3
71,0.0024000000000000002,-4.716e-06,0.001,40,0,10000,3.3
72,0.0008,-4.712e-06,0.001,40,0,10000,3.3
73,-0.0016,-4.7080000000000005e-06,0.001,40,0,10000,3.3
74,0.0016,-4.704e-06,0.001,40,0,10000,3.3
75,0.0,-4.700000000000001e-06,0.001,40,0,10000,3.3
76,0.0008,-4.6960000000000004e-06,0.001,40,0,10000,3.3
77,0.0016,-4.692e-06,0.001,40,0,10000,3.3
78,0.0,-4.688000000000001e-06,0.001,40,0,10000,3.3
79,0.0,-4.684e-06,0.001,40,0,10000,3.3
80,-0.0008,-4.68e-06,0.001,40,0,10000,3.3
81,0.0032,-4.676000000000001e-06,0.001,40,0,10000,3.3
82,-0.0016,-4.672e-06,0.001,40,0,10000,3.3
83,0.0008,-4.668e-06,0.001,40,0,10000,3.3
84,0.0008,-4.664000000000001e-06,0.001,40,0,10000,3.3
85,-0.0016,-4.66e-06,0.001,40,0,10000,3.3
86,0.0024000000000000002,-4.656000000000001e-06,0.001,40,0,10000,3.3
87,0.0,-4.6520000000000005e-06,0.001,40,0,10000,3.3
88,-0.0008,-4.648e-06,0.001,40,0,10000,3.3
89,0.0024000000000000002,-4.644000000000001e-06,0.001,40,0,10000,3.3
90,-0.0016,-4.6400000000000005e-06,0.001,40,0,10000,3.3
91,0.0016,-4.636e-06,0.001,40,0,10000,3.3
92,0.0008,-4.632000000000001e-06,0.001,40,0,10000,3.3
93,-0.0016,-4.628e-06,0.001,40,0,10000,3.3
94,0.004,-4.624e-06,0.001,40,0,10000,3.3
95,-0.0008,-4.620000000000001e-06,0.001,40,0,10000,3.3
96,0.0,-4.616e-06,0.001,40,0,10000,3.3
97,0.0016,-4.612e-06,0.001,40,0,10000,3.3
98,-0.0008,-4.608000000000001e-06,0.001,40,0,10000,3.3
99,0.0016,-4.604e-06,0.001,40,0,10000,3.3
100,0.0,-4.6e-06,0.001,40,0,10000,3.3
101,-0.0016,-4.5960000000000006e-06,0.001,40,0,10000,3.3
102,0.0,-4.592e-06,0.001,40,0,10000,3.3
103,-0.0008,-4.588000000000001e-06,0.001,40,0,10000,3.3
104,0.0,-4.5840000000000005e-06,0.001,40,0,10000,3.3
105,0.0,-4.58e-06,0.001,40,0,10000,3.3
106,-0.0008,-4.576000000000001e-06,0.001,40,0,10000,3.3
107,0.0008,-4.5720000000000004e-06,0.001,40,0,10000,3.3
108,-0.0008,-4.568e-06,0.001,40,0,10000,3.3
109,0.0016,-4.564000000000001e-06,0.001,40,0,10000,3.3
110,0.0,-4.56e-06,0.001,40,0,10000,3.3
111,0.0,-4.556e-06,0.001,40,0,10000,3.3
112,0.0,-4.552000000000001e-06,0.001,40,0,10000,3.3
113,0.0,-4.548e-06,0.001,40,0,10000,3.3
