,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
0,-0.08,-0.125,0.005,310,0,10000,3.6
1,-0.064,-0.1249,0.005,310,0,10000,3.6
2,-0.04,-0.1248,0.005,310,0,10000,3.6
3,-0.048,-0.1247,0.005,310,0,10000,3.6
4,-0.048,-0.1246,0.005,310,0,10000,3.6
5,-0.064,-0.1245,0.005,310,0,10000,3.6
6,-0.056,-0.1244,0.005,310,0,10000,3.6
7,-0.048,-0.1243,0.005,310,0,10000,3.6
8,-0.056,-0.1242,0.005,310,0,10000,3.6
9,-0.064,-0.1241,0.005,310,0,10000,3.6
10,-0.048,-0.124,0.005,310,0,10000,3.6
11,-0.048,-0.1239,0.005,310,0,10000,3.6
12,-0.056,-0.1238,0.005,310,0,10000,3.6
13,-0.04,-0.1237,0.005,310,0,10000,3.6
14,-0.096,-0.1236,0.005,310,0,10000,3.6
15,-0.056,-0.1235,0.005,310,0,10000,3.6
16,-0.07200000000000001,-0.1234,0.005,310,0,10000,3.6
17,-0.032,-0.12329999999999999,0.005,310,0,10000,3.6
18,-0.032,-0.1232,0.005,310,0,10000,3.6
19,-0.016,-0.1231,0.005,310,0,10000,3.6
20,-0.032,-0.123,0.005,310,0,10000,3.6
21,-0.04,-0.1229,0.005,310,0,10000,3.6
22,-0.024,-0.1228,0.005,310,0,10000,3.6
23,-0.048,-0.1227,0.005,310,0,10000,3.6
24,-0.024,-0.1226,0.005,310,0,10000,3.6
25,-0.048,-0.1225,0.005,310,0,10000,3.6
26,-0.056,-0.1224,0.005,310,0,10000,3.6
27,-0.024,-0.1223,0.005,310,0,10000,3.6
28,-0.064,-0.1222,0.005,310,0,10000,3.6
29,-0.048,-0.1221,0.005,310,0,10000,3.6
30,-0.056,-0.122,0.005,310,0,10000,3.6
31,-0.048,-0.1219,0.005,310,0,10000,3.6
32,-0.016,-0.1218,0.005,310,0,10000,3.6
33,-0.032,-0.1217,0.005,310,0,10000,3.6
34,-0.016,-0.1216,0.005,310,0,10000,3.6
35,-0.04,-0.1215,0.005,310,0,10000,3.6
36,-0.04,-0.1214,0.005,310,0,10000,3.6
37,-0.048,-0.1213,0.005,310,0,10000,3.6
38,-0.048,-0.1212,0.005,310,0,10000,3.6
39,-0.04,-0.1211,0.005,310,0,10000,3.6
40,-0.088,-0.121,0.005,310,0,10000,3.6
41,-0.048,-0.1209,0.005,310,0,10000,3.6
42,-0.048,-0.1208,0.005,310,0,10000,3.6
43,-0.07200000000000001,-0.1207,0.005,310,0,10000,3.6
44,-0.048,-0.1206,0.005,310,0,10000,3.6
45,-0.024,-0.1205,0.005,310,0,10000,3.6
46,-0.056,-0.12040000000000001,0.005,310,0,10000,3.6
47,-0.032,-0.1203,0.005,310,0,10000,3.6
48,-0.024,-0.1202,0.005,310,0,10000,3.6
49,-0.032,-0.1201,0.005,310,0,10000,3.6
50,-0.048,-0.12,0.005,310,0,10000,3.6
51,-0.032,-0.1199,0.005,310,0,10000,3.6
52,-0.016,-0.1198,0.005,310,0,10000,3.6
53,-0.024,-0.1197,0.005,310,0,10000,3.6
54,-0.032,-0.1196,0.005,310,0,10000,3.6
55,-0.024,-0.1195,0.005,310,0,10000,3.6
56,-0.016,-0.1194,0.005,310,0,10000,3.6
57,-0.024,-0.1193,0.005,310,0,10000,3.6
58,-0.032,-0.1192,0.005,310,0,10000,3.6
59,-0.04,-0.1191,0.005,310,0,10000,3.6
60,-0.032,-0.119,0.005,310,0,10000,3.6
61,-0.048,-0.1189,0.005,310,0,10000,3.6
62,-0.04,-0.1188,0.005,310,0,10000,3.6
63,-0.04,-0.1187,0.005,310,0,10000,3.6
64,-0.064,-0.1186,0.005,310,0,10000,3.6
65,-0.048,-0.1185,0.005,310,0,10000,3.6
66,-0.048,-0.1184,0.005,310,0,10000,3.6
67,-0.016,-0.1183,0.005,310,0,10000,3.6
68,-0.048,-0.1182,0.005,310,0,10000,3.6
69,-0.016,-0.1181,0.005,310,0,10000,3.6
70,-0.024,-0.118,0.005,310,0,10000,3.6
71,-0.024,-0.1179,0.005,310,0,10000,3.6
72,-0.04,-0.1178,0.005,310,0,10000,3.6
73,-0.016,-0.1177,0.005,310,0,10000,3.6
74,-0.016,-0.1176,0.005,310,0,10000,3.6
75,-0.032,-0.1175,0.005,310,0,10000,3.6
76,-0.024,-0.1174,0.005,310,0,10000,3.6
77,-0.016,-0.1173,0.005,310,0,10000,3.6
78,-0.016,-0.1172,0.005,310,0,10000,3.6
79,-0.016,-0.1171,0.005,310,0,10000,3.6
