,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia
0,-0.025,0.00048000000000000007,5.0,60.0,0.0,50.0
1,-0.024980000000000002,0.0010400000000000001,,,,
2,-0.024960000000000003,0.00072,,,,
3,-0.02494,0.00064,,,,
4,-0.02492,0.0005600000000000001,,,,
5,-0.024900000000000002,0.00072,,,,
6,-0.024880000000000003,0.00072,,,,
7,-0.02486,0.00072,,,,
8,-0.02484,0.0,,,,
9,-0.024820000000000002,0.00048000000000000007,,,,
10,-0.024800000000000003,0.0005600000000000001,,,,
11,-0.02478,0.00024000000000000003,,,,
12,-0.02476,0.00048000000000000007,,,,
13,-0.02474,0.00072,,,,
14,-0.024720000000000002,0.00072,,,,
15,-0.0247,0.0005600000000000001,,,,
16,-0.02468,-0.00032,,,,
17,-0.02466,-8e-05,,,,
18,-0.024640000000000002,0.00024000000000000003,,,,
19,-0.024620000000000003,0.0004,,,,
20,-0.0246,0.00072,,,,
21,-0.02458,0.00088,,,,
22,-0.024560000000000002,0.00072,,,,
23,-0.024540000000000003,0.00032,,,,
24,-0.02452,0.00088,,,,
25,-0.0245,0.00072,,,,
26,-0.024480000000000002,0.00072,,,,
27,-0.024460000000000003,0.00072,,,,
28,-0.02444,0.0005600000000000001,,,,
29,-0.02442,8e-05,,,,
30,-0.0244,0.00016,,,,
31,-0.024380000000000002,0.00048000000000000007,,,,
32,-0.02436,0.00048000000000000007,,,,
33,-0.02434,0.0005600000000000001,,,,
34,-0.02432,0.00016,,,,
35,-0.024300000000000002,0.00048000000000000007,,,,
36,-0.024280000000000003,0.00088,,,,
37,-0.02426,0.00088,,,,
38,-0.02424,0.00048000000000000007,,,,
39,-0.024220000000000002,0.00064,,,,
40,-0.024200000000000003,0.0,,,,
41,-0.02418,0.00048000000000000007,,,,
42,-0.02416,0.00064,,,,
43,-0.02414,0.0010400000000000001,,,,
44,-0.024120000000000003,0.0004,,,,
45,-0.0241,0.00048000000000000007,,,,
46,-0.02408,-8e-05,,,,
47,-0.02406,0.0009600000000000001,,,,
48,-0.024040000000000002,0.00024000000000000003,,,,
49,-0.02402,0.00032,,,,
50,-0.024,0.00048000000000000007,,,,
51,-0.02398,-0.00024000000000000003,,,,
52,-0.023960000000000002,0.00048000000000000007,,,,
53,-0.023940000000000003,0.00064,,,,
54,-0.02392,0.00024000000000000003,,,,
