,Datos,Datos Ch2,Tiempo,Tiempo Ch2,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia
88,-0.01162,-0.01162,0.002,-0.004,,,,
89,-0.01161,-0.01161,0.006,-0.004,,,,
90,-0.011600000000000001,-0.011600000000000001,0.006,-0.004,,,,
91,-0.011590000000000001,-0.011590000000000001,0.002,-0.004,,,,
92,-0.01158,-0.01158,0.004,0.012,,,,
93,-0.01157,-0.01157,0.006,0.012,,,,
94,-0.01156,-0.01156,0.0,0.012,,,,
95,-0.011550000000000001,-0.011550000000000001,0.008,-0.004,,,,
96,-0.01154,-0.01154,0.0,0.008,,,,
97,-0.01153,-0.01153,0.002,0.008,,,,
98,-0.01152,-0.01152,0.0,0.008,,,,
99,-0.011510000000000001,-0.011510000000000001,0.002,0.0,,,,
100,-0.0115,-0.0115,0.008,0.004,,,,
101,-0.01149,-0.01149,0.002,0.012,,,,
102,-0.01148,-0.01148,0.0,0.0,,,,
103,-0.011470000000000001,-0.011470000000000001,0.0,0.0,,,,
104,-0.011460000000000001,-0.011460000000000001,0.002,0.004,,,,
105,-0.01145,-0.01145,0.0,0.004,,,,
106,-0.01144,-0.01144,0.002,0.008,,,,
107,-0.011430000000000001,-0.011430000000000001,0.0,0.02,,,,
108,-0.011420000000000001,-0.011420000000000001,0.004,0.0,,,,
109,-0.01141,-0.01141,0.002,-0.008,,,,
110,-0.0114,-0.0114,0.004,-0.004,,,,
111,-0.01139,-0.01139,-0.004,-0.008,,,,
112,-0.011380000000000001,-0.011380000000000001,0.0,0.004,,,,
113,-0.01137,-0.01137,-0.004,0.012,,,,
114,-0.01136,-0.01136,-0.002,0.004,,,,
115,-0.01135,-0.01135,0.004,0.004,,,,
116,-0.011340000000000001,-0.011340000000000001,0.018000000000000002,-0.016,,,,
117,-0.01133,-0.01133,0.002,0.004,,,,
118,-0.01132,-0.01132,0.006,0.004,,,,
119,-0.01131,-0.01131,0.006,-0.008,,,,
120,-0.011300000000000001,-0.011300000000000001,-0.002,-0.008,,,,
121,-0.011290000000000001,-0.011290000000000001,0.0,-0.004,,,,
122,-0.01128,-0.01128,0.006,-0.012,,,,
123,-0.01127,-0.01127,-0.002,-0.004,,,,
124,-0.011260000000000001,-0.011260000000000001,0.004,0.0,,,,
125,-0.011250000000000001,-0.011250000000000001,0.018000000000000002,0.012,,,,
126,-0.01124,-0.01124,0.0,0.0,,,,
127,-0.01123,-0.01123,0.0,-0.016,,,,
128,-0.01122,-0.01122,0.004,-0.012,,,,
129,-0.011210000000000001,-0.011210000000000001,0.002,0.0,,,,
130,-0.0112,-0.0112,0.02,-0.004,,,,
131,-0.01119,-0.01119,0.0,0.004,,,,
132,-0.01118,-0.01118,-0.002,0.004,,,,
133,-0.011170000000000001,-0.011170000000000001,0.006,0.012,,,,
134,-0.01116,-0.01116,-0.002,-0.004,,,,
135,-0.01115,-0.01115,0.02,0.004,,,,
136,-0.01114,-0.01114,0.0,0.004,,,,
137,-0.011130000000000001,-0.011130000000000001,0.0,-0.004,,,,
138,-0.011120000000000001,-0.011120000000000001,0.0,0.0,,,,
139,-0.01111,-0.01111,-0.002,-0.008,,,,
140,-0.0111,-0.0111,-0.002,0.0,,,,
141,-0.011090000000000001,-0.011090000000000001,0.002,0.012,,,,
142,-0.011080000000000001,-0.011080000000000001,-0.004,0.004,,,,
143,-0.01107,-0.01107,0.002,0.008,,,,
144,-0.01106,-0.01106,-0.002,-0.012,,,,
145,-0.01105,-0.01105,-0.022,0.004,,,,
146,-0.011040000000000001,-0.011040000000000001,-0.004,0.008,,,,
147,-0.01103,-0.01103,0.004,0.012,,,,
148,-0.01102,-0.01102,-0.002,0.0,,,,
149,-0.01101,-0.01101,-0.002,0.0,,,,
150,-0.011000000000000001,-0.011000000000000001,-0.028,0.016,,,,
151,-0.01099,-0.01099,-0.006,0.012,,,,
152,-0.01098,-0.01098,0.002,0.004,,,,
153,-0.01097,-0.01097,-0.004,0.0,,,,
154,-0.010960000000000001,-0.010960000000000001,0.002,0.016,,,,
155,-0.010950000000000001,-0.010950000000000001,-0.028,0.0,,,,
156,-0.01094,-0.01094,0.006,0.004,,,,
157,-0.01093,-0.01093,0.004,0.012,,,,
158,-0.010920000000000001,-0.010920000000000001,0.002,0.012,,,,
159,-0.010910000000000001,-0.010910000000000001,0.0,0.004,,,,
160,-0.0109,-0.0109,-0.002,0.004,,,,
161,-0.01089,-0.01089,-0.004,0.012,,,,
162,-0.01088,-0.01088,0.004,0.016,,,,
163,-0.010870000000000001,-0.010870000000000001,0.004,0.008,,,,
164,-0.01086,-0.01086,-0.002,-0.008,,,,
165,-0.01085,-0.01085,0.0,-0.02,,,,
166,-0.01084,-0.01084,0.004,0.004,,,,
167,-0.010830000000000001,-0.010830000000000001,0.0,-0.004,,,,
168,-0.01082,-0.01082,-0.002,0.004,,,,
169,-0.01081,-0.01081,0.002,-0.004,,,,
170,-0.0108,-0.0108,-0.002,0.0,,,,
171,-0.010790000000000001,-0.010790000000000001,0.002,0.004,,,,
172,-0.010780000000000001,-0.010780000000000001,0.0,-0.008,,,,
173,-0.01077,-0.01077,0.006,0.008,,,,
174,-0.01076,-0.01076,0.0,0.0,,,,
175,-0.010750000000000001,-0.010750000000000001,0.004,-0.004,,,,
176,-0.010740000000000001,-0.010740000000000001,0.004,0.0,,,,
177,-0.01073,-0.01073,0.002,0.008,,,,
178,-0.01072,-0.01072,-0.002,0.012,,,,
179,-0.01071,-0.01071,0.0,0.004,,,,
180,-0.010700000000000001,-0.010700000000000001,0.008,0.004,,,,
181,-0.01069,-0.01069,0.0,0.0,,,,
182,-0.01068,-0.01068,0.0,-0.008,,,,
183,-0.01067,-0.01067,0.002,0.004,,,,
184,-0.010660000000000001,-0.010660000000000001,0.0,0.008,,,,
185,-0.01065,-0.01065,0.006,0.012,,,,
186,-0.01064,-0.01064,0.004,-0.008,,,,
187,-0.01063,-0.01063,0.002,0.004,,,,
188,-0.010620000000000001,-0.010620000000000001,0.004,0.008,,,,
189,-0.010610000000000001,-0.010610000000000001,0.002,0.0,,,,
190,-0.0106,-0.0106,0.004,0.016,,,,
191,-0.01059,-0.01059,-0.002,0.008,,,,
192,-0.01058,-0.01058,-0.004,0.004,,,,
193,-0.010570000000000001,-0.010570000000000001,0.006,-0.004,,,,
194,-0.01056,-0.01056,0.002,0.004,,,,
195,-0.01055,-0.01055,0.004,0.016,,,,
196,-0.01054,-0.01054,0.01,-0.004,,,,
197,-0.010530000000000001,-0.010530000000000001,0.002,0.004,,,,
198,-0.010520000000000002,-0.010520000000000002,0.0,0.004,,,,
199,-0.01051,-0.01051,0.0,-0.004,,,,
200,-0.0105,-0.0105,-0.004,0.004,,,,
201,-0.010490000000000001,-0.010490000000000001,0.002,-0.004,,,,
202,-0.01048,-0.01048,-0.004,0.012,,,,
203,-0.01047,-0.01047,0.002,0.0,,,,
204,-0.01046,-0.01046,0.004,0.008,,,,
205,-0.010450000000000001,-0.010450000000000001,0.002,0.0,,,,
206,-0.010440000000000001,-0.010440000000000001,0.004,0.004,,,,
207,-0.01043,-0.01043,0.006,-0.004,,,,
208,-0.01042,-0.01042,0.0,-0.004,,,,
209,-0.01041,-0.01041,-0.002,0.004,,,,
210,-0.0104,-0.0104,-0.002,0.008,,,,
211,-0.01039,-0.01039,0.0,0.004,,,,
212,-0.01038,-0.01038,0.002,0.0,,,,
213,-0.01037,-0.01037,0.0,0.004,,,,
214,-0.010360000000000001,-0.010360000000000001,-0.004,0.004,,,,
215,-0.010350000000000002,-0.010350000000000002,0.0,0.0,,,,
216,-0.01034,-0.01034,0.002,-0.004,,,,
217,-0.01033,-0.01033,0.0,0.004,,,,
218,-0.010320000000000001,-0.010320000000000001,0.006,0.004,,,,
219,-0.01031,-0.01031,0.002,0.016,,,,
220,-0.0103,-0.0103,0.0,-0.008,,,,
221,-0.01029,-0.01029,0.0,-0.004,,,,
222,-0.010280000000000001,-0.010280000000000001,0.002,0.0,,,,
223,-0.010270000000000001,-0.010270000000000001,0.002,0.02,,,,
224,-0.01026,-0.01026,-0.002,0.0,,,,
225,-0.01025,-0.01025,0.024,0.0,,,,
226,-0.01024,-0.01024,0.004,-0.004,,,,
227,-0.01023,-0.01023,0.004,0.004,,,,
228,-0.01022,-0.01022,0.006,0.004,,,,
229,-0.01021,-0.01021,0.002,-0.008,,,,
230,-0.0102,-0.0102,-0.022,0.0,,,,
231,-0.010190000000000001,-0.010190000000000001,0.0,-0.004,,,,
232,-0.010180000000000002,-0.010180000000000002,-0.004,-0.012,,,,
233,-0.01017,-0.01017,0.004,0.004,,,,
234,-0.01016,-0.01016,0.002,0.008,,,,
235,-0.010150000000000001,-0.010150000000000001,-0.022,-0.004,,,,
236,-0.01014,-0.01014,0.004,-0.012,,,,
237,-0.01013,-0.01013,-0.002,0.016,,,,
238,-0.01012,-0.01012,-0.002,0.004,,,,
239,-0.010110000000000001,-0.010110000000000001,0.004,0.008,,,,
240,-0.010100000000000001,-0.010100000000000001,0.004,0.008,,,,
241,-0.01009,-0.01009,0.002,0.012,,,,
242,-0.01008,-0.01008,0.002,0.012,,,,
243,-0.01007,-0.01007,0.002,0.008,,,,
244,-0.01006,-0.01006,0.0,-0.02,,,,
245,-0.01005,-0.01005,-0.018000000000000002,-0.012,,,,
246,-0.01004,-0.01004,0.002,0.0,,,,
247,-0.01003,-0.01003,0.004,0.0,,,,
248,-0.010020000000000001,-0.010020000000000001,0.006,-0.004,,,,
249,-0.010010000000000002,-0.010010000000000002,-0.002,0.012,,,,
250,-0.01,-0.01,-0.02,0.008,,,,
251,-0.00999,-0.00999,0.002,0.0,,,,
252,-0.009980000000000001,-0.009980000000000001,0.0,0.0,,,,
253,-0.00997,-0.00997,0.0,-0.004,,,,
254,-0.00996,-0.00996,0.002,-0.008,,,,
255,-0.00995,-0.00995,-0.02,0.012,,,,
256,-0.009940000000000001,-0.009940000000000001,0.002,0.012,,,,
257,-0.009930000000000001,-0.009930000000000001,0.002,0.012,,,,
258,-0.00992,-0.00992,0.004,-0.004,,,,
259,-0.00991,-0.00991,0.008,0.004,,,,
260,-0.0099,-0.0099,-0.008,-0.004,,,,
261,-0.00989,-0.00989,0.002,-0.008,,,,
262,-0.00988,-0.00988,0.002,-0.012,,,,
263,-0.00987,-0.00987,0.0,0.004,,,,
264,-0.00986,-0.00986,0.004,0.0,,,,
265,-0.009850000000000001,-0.009850000000000001,-0.012,0.004,,,,
266,-0.009840000000000002,-0.009840000000000002,0.002,0.0,,,,
267,-0.00983,-0.00983,0.008,0.004,,,,
268,-0.00982,-0.00982,0.0,0.008,,,,
269,-0.009810000000000001,-0.009810000000000001,0.002,0.016,,,,
270,-0.0098,-0.0098,-0.014,0.012,,,,
271,-0.00979,-0.00979,0.0,0.0,,,,
272,-0.00978,-0.00978,0.0,-0.004,,,,
273,-0.009770000000000001,-0.009770000000000001,0.006,0.0,,,,
274,-0.009760000000000001,-0.009760000000000001,0.004,0.0,,,,
275,-0.00975,-0.00975,-0.016,0.008,,,,
276,-0.00974,-0.00974,0.002,0.008,,,,
277,-0.00973,-0.00973,0.006,0.008,,,,
278,-0.00972,-0.00972,-0.002,0.008,,,,
279,-0.00971,-0.00971,0.004,0.004,,,,
280,-0.0097,-0.0097,-0.016,0.012,,,,
281,-0.00969,-0.00969,-0.002,0.004,,,,
282,-0.009680000000000001,-0.009680000000000001,0.004,-0.004,,,,
283,-0.009670000000000002,-0.009670000000000002,0.0,0.0,,,,
284,-0.00966,-0.00966,-0.002,-0.004,,,,
285,-0.00965,-0.00965,-0.024,-0.004,,,,
286,-0.009640000000000001,-0.009640000000000001,0.0,0.0,,,,
287,-0.00963,-0.00963,0.004,0.004,,,,
288,-0.00962,-0.00962,0.0,0.004,,,,
289,-0.00961,-0.00961,0.004,0.004,,,,
290,-0.009600000000000001,-0.009600000000000001,0.0,0.004,,,,
291,-0.009590000000000001,-0.009590000000000001,0.004,0.012,,,,
292,-0.00958,-0.00958,0.004,0.004,,,,
293,-0.00957,-0.00957,0.002,0.0,,,,
294,-0.00956,-0.00956,-0.002,0.008,,,,
295,-0.00955,-0.00955,-0.006,0.008,,,,
296,-0.00954,-0.00954,0.002,0.008,,,,
297,-0.00953,-0.00953,0.0,0.0,,,,
298,-0.00952,-0.00952,-0.002,-0.004,,,,
299,-0.009510000000000001,-0.009510000000000001,0.0,0.012,,,,
300,-0.009500000000000001,-0.009500000000000001,0.0,0.0,,,,
301,-0.00949,-0.00949,0.0,0.008,,,,
302,-0.00948,-0.00948,0.002,0.008,,,,
303,-0.009470000000000001,-0.009470000000000001,0.006,-0.004,,,,
304,-0.00946,-0.00946,0.002,-0.008,,,,
305,-0.00945,-0.00945,-0.004,-0.004,,,,
306,-0.00944,-0.00944,0.0,0.008,,,,
307,-0.009430000000000001,-0.009430000000000001,0.004,0.024,,,,
308,-0.009420000000000001,-0.009420000000000001,0.002,0.012,,,,
309,-0.00941,-0.00941,-0.004,0.012,,,,
310,-0.0094,-0.0094,-0.002,0.008,,,,
311,-0.00939,-0.00939,-0.004,0.0,,,,
312,-0.00938,-0.00938,-0.006,0.004,,,,
313,-0.00937,-0.00937,0.002,-0.008,,,,
314,-0.00936,-0.00936,0.004,0.02,,,,
315,-0.00935,-0.00935,0.004,0.012,,,,
316,-0.009340000000000001,-0.009340000000000001,-0.002,-0.004,,,,
317,-0.009330000000000001,-0.009330000000000001,0.002,-0.004,,,,
318,-0.00932,-0.00932,-0.002,0.004,,,,
319,-0.00931,-0.00931,-0.002,-0.012,,,,
320,-0.009300000000000001,-0.009300000000000001,0.006,-0.004,,,,
321,-0.00929,-0.00929,-0.002,0.0,,,,
322,-0.00928,-0.00928,0.004,0.004,,,,
323,-0.00927,-0.00927,0.0,0.004,,,,
324,-0.009260000000000001,-0.009260000000000001,0.002,0.004,,,,
325,-0.009250000000000001,-0.009250000000000001,0.002,0.004,,,,
326,-0.00924,-0.00924,0.0,0.008,,,,
327,-0.00923,-0.00923,0.006,-0.008,,,,
328,-0.00922,-0.00922,0.0,0.0,,,,
329,-0.00921,-0.00921,-0.002,0.0,,,,
330,-0.0092,-0.0092,0.002,0.004,,,,
331,-0.00919,-0.00919,0.004,-0.004,,,,
332,-0.00918,-0.00918,-0.004,0.008,,,,
333,-0.009170000000000001,-0.009170000000000001,-0.002,-0.012,,,,
334,-0.009160000000000001,-0.009160000000000001,0.002,-0.008,,,,
335,-0.00915,-0.00915,-0.002,0.008,,,,
336,-0.00914,-0.00914,0.004,0.012,,,,
337,-0.009130000000000001,-0.009130000000000001,0.004,-0.008,,,,
338,-0.00912,-0.00912,0.0,0.008,,,,
339,-0.00911,-0.00911,-0.004,0.004,,,,
340,-0.0091,-0.0091,0.0,-0.004,,,,
341,-0.00909,-0.00909,0.0,-0.012,,,,
342,-0.009080000000000001,-0.009080000000000001,0.006,0.0,,,,
343,-0.00907,-0.00907,-0.002,-0.004,,,,
344,-0.00906,-0.00906,-0.006,-0.004,,,,
345,-0.00905,-0.00905,0.01,0.0,,,,
346,-0.00904,-0.00904,0.006,-0.004,,,,
347,-0.00903,-0.00903,0.002,0.008,,,,
348,-0.00902,-0.00902,0.0,-0.004,,,,
349,-0.00901,-0.00901,0.0,0.0,,,,
350,-0.009000000000000001,-0.009000000000000001,0.012,0.008,,,,
351,-0.008990000000000001,-0.008990000000000001,0.002,0.008,,,,
352,-0.00898,-0.00898,0.0,-0.004,,,,
353,-0.00897,-0.00897,-0.002,0.0,,,,
354,-0.008960000000000001,-0.008960000000000001,-0.002,0.024,,,,
355,-0.00895,-0.00895,0.014,0.0,,,,
356,-0.00894,-0.00894,0.004,-0.004,,,,
357,-0.00893,-0.00893,0.008,0.004,,,,
358,-0.00892,-0.00892,-0.004,-0.004,,,,
359,-0.008910000000000001,-0.008910000000000001,-0.002,0.0,,,,
360,-0.0089,-0.0089,-0.018000000000000002,0.0,,,,
361,-0.00889,-0.00889,0.002,0.004,,,,
362,-0.00888,-0.00888,-0.002,0.008,,,,
363,-0.00887,-0.00887,0.0,0.012,,,,
364,-0.00886,-0.00886,0.002,0.0,,,,
365,-0.00885,-0.00885,-0.024,-0.004,,,,
366,-0.00884,-0.00884,0.0,-0.008,,,,
367,-0.008830000000000001,-0.008830000000000001,0.002,0.004,,,,
368,-0.008820000000000001,-0.008820000000000001,0.014,0.004,,,,
369,-0.00881,-0.00881,0.002,0.012,,,,
370,-0.0088,-0.0088,-0.024,0.0,,,,
371,-0.008790000000000001,-0.008790000000000001,0.004,0.008,,,,
372,-0.00878,-0.00878,0.004,0.0,,,,
373,-0.00877,-0.00877,-0.002,0.004,,,,
374,-0.00876,-0.00876,-0.004,0.004,,,,
375,-0.00875,-0.00875,-0.024,-0.004,,,,
376,-0.008740000000000001,-0.008740000000000001,0.0,0.004,,,,
377,-0.00873,-0.00873,0.002,0.012,,,,
378,-0.00872,-0.00872,-0.002,0.008,,,,
379,-0.00871,-0.00871,-0.002,-0.008,,,,
380,-0.0087,-0.0087,-0.028,0.012,,,,
381,-0.00869,-0.00869,0.004,0.004,,,,
382,-0.00868,-0.00868,0.004,0.004,,,,
383,-0.00867,-0.00867,0.002,0.012,,,,
384,-0.008660000000000001,-0.008660000000000001,0.006,0.0,,,,
385,-0.008650000000000001,-0.008650000000000001,-0.024,0.004,,,,
386,-0.00864,-0.00864,-0.002,0.032,,,,
387,-0.00863,-0.00863,0.002,0.008,,,,
388,-0.008620000000000001,-0.008620000000000001,-0.002,0.012,,,,
389,-0.00861,-0.00861,-0.002,0.008,,,,
390,-0.0086,-0.0086,-0.002,-0.004,,,,
391,-0.00859,-0.00859,0.002,0.004,,,,
392,-0.00858,-0.00858,0.006,0.012,,,,
393,-0.008570000000000001,-0.008570000000000001,0.002,0.0,,,,
394,-0.008560000000000002,-0.008560000000000002,0.0,-0.004,,,,
395,-0.00855,-0.00855,0.004,0.0,,,,
396,-0.00854,-0.00854,-0.002,0.012,,,,
397,-0.00853,-0.00853,-0.004,0.004,,,,
398,-0.00852,-0.00852,0.004,0.004,,,,
399,-0.00851,-0.00851,0.004,0.0,,,,
400,-0.0085,-0.0085,0.0,-0.004,,,,
401,-0.008490000000000001,-0.008490000000000001,0.004,0.012,,,,
402,-0.008480000000000001,-0.008480000000000001,0.0,0.0,,,,
403,-0.00847,-0.00847,-0.004,-0.016,,,,
404,-0.00846,-0.00846,0.002,0.008,,,,
405,-0.00845,-0.00845,0.002,0.0,,,,
406,-0.00844,-0.00844,0.0,0.008,,,,
407,-0.00843,-0.00843,0.002,0.032,,,,
408,-0.00842,-0.00842,0.002,0.004,,,,
409,-0.00841,-0.00841,0.0,0.0,,,,
410,-0.008400000000000001,-0.008400000000000001,0.008,-0.004,,,,
411,-0.008390000000000002,-0.008390000000000002,0.008,0.004,,,,
412,-0.00838,-0.00838,0.0,0.004,,,,
413,-0.00837,-0.00837,-0.004,0.0,,,,
414,-0.00836,-0.00836,-0.002,-0.008,,,,
415,-0.00835,-0.00835,0.006,0.004,,,,
416,-0.00834,-0.00834,0.002,0.008,,,,
417,-0.00833,-0.00833,0.0,0.0,,,,
418,-0.008320000000000001,-0.008320000000000001,0.0,0.0,,,,
419,-0.008310000000000001,-0.008310000000000001,0.0,0.0,,,,
420,-0.0083,-0.0083,0.002,0.004,,,,
421,-0.00829,-0.00829,0.006,0.004,,,,
422,-0.00828,-0.00828,0.002,0.004,,,,
423,-0.00827,-0.00827,-0.002,0.028,,,,
424,-0.00826,-0.00826,-0.002,0.0,,,,
425,-0.00825,-0.00825,0.01,0.004,,,,
426,-0.00824,-0.00824,0.002,0.012,,,,
427,-0.008230000000000001,-0.008230000000000001,0.002,0.004,,,,
428,-0.008220000000000002,-0.008220000000000002,0.004,0.008,,,,
429,-0.00821,-0.00821,0.004,-0.004,,,,
430,-0.0082,-0.0082,0.016,-0.012,,,,
431,-0.00819,-0.00819,0.002,-0.004,,,,
432,-0.00818,-0.00818,0.004,0.004,,,,
433,-0.00817,-0.00817,0.002,0.004,,,,
434,-0.00816,-0.00816,0.004,0.0,,,,
435,-0.008150000000000001,-0.008150000000000001,0.016,-0.004,,,,
436,-0.008140000000000001,-0.008140000000000001,0.002,0.0,,,,
437,-0.00813,-0.00813,0.0,-0.008,,,,
438,-0.00812,-0.00812,0.002,0.004,,,,
439,-0.00811,-0.00811,0.002,0.0,,,,
440,-0.0081,-0.0081,-0.002,-0.008,,,,
441,-0.00809,-0.00809,0.002,-0.012,,,,
442,-0.00808,-0.00808,-0.006,0.004,,,,
443,-0.00807,-0.00807,0.002,-0.004,,,,
444,-0.008060000000000001,-0.008060000000000001,-0.004,0.02,,,,
445,-0.008050000000000002,-0.008050000000000002,0.008,-0.008,,,,
446,-0.00804,-0.00804,0.002,0.0,,,,
447,-0.00803,-0.00803,0.002,0.0,,,,
448,-0.00802,-0.00802,0.002,-0.012,,,,
449,-0.00801,-0.00801,-0.002,-0.004,,,,
450,-0.008,-0.008,0.014,-0.004,,,,
451,-0.00799,-0.00799,-0.002,0.0,,,,
452,-0.007980000000000001,-0.007980000000000001,0.002,-0.004,,,,
453,-0.007970000000000001,-0.007970000000000001,0.004,0.008,,,,
454,-0.00796,-0.00796,0.002,0.028,,,,
455,-0.00795,-0.00795,-0.018000000000000002,0.004,,,,
456,-0.00794,-0.00794,0.0,0.008,,,,
457,-0.00793,-0.00793,0.004,-0.004,,,,
458,-0.00792,-0.00792,0.004,-0.016,,,,
459,-0.00791,-0.00791,-0.002,0.004,,,,
460,-0.0079,-0.0079,-0.016,0.008,,,,
461,-0.007890000000000001,-0.007890000000000001,0.006,-0.004,,,,
462,-0.007880000000000002,-0.007880000000000002,0.002,0.008,,,,
463,-0.00787,-0.00787,-0.002,0.004,,,,
464,-0.00786,-0.00786,0.002,0.004,,,,
465,-0.00785,-0.00785,-0.016,-0.024,,,,
466,-0.00784,-0.00784,0.0,0.004,,,,
467,-0.00783,-0.00783,0.0,0.0,,,,
468,-0.00782,-0.00782,0.002,0.0,,,,
469,-0.00781,-0.00781,0.004,-0.012,,,,
470,-0.0078000000000000005,-0.0078000000000000005,-0.014,0.004,,,,
471,-0.00779,-0.00779,0.002,-0.004,,,,
472,-0.0077800000000000005,-0.0077800000000000005,0.002,0.0,,,,
473,-0.00777,-0.00777,0.004,0.004,,,,
474,-0.00776,-0.00776,-0.002,0.004,,,,
475,-0.00775,-0.00775,-0.016,0.02,,,,
