,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica
0,-0.025,0.00072,5.0,50.0,0.0
1,-0.024980000000000002,0.0004,,,
2,-0.024960000000000003,0.0005600000000000001,,,
3,-0.02494,0.0004,,,
4,-0.02492,0.0004,,,
5,-0.024900000000000002,0.0005600000000000001,,,
6,-0.024880000000000003,0.0005600000000000001,,,
7,-0.02486,0.0005600000000000001,,,
8,-0.02484,0.0004,,,
9,-0.024820000000000002,0.00024000000000000003,,,
10,-0.024800000000000003,0.0005600000000000001,,,
11,-0.02478,0.00032,,,
12,-0.02476,0.00048000000000000007,,,
13,-0.02474,0.0005600000000000001,,,
14,-0.024720000000000002,0.00072,,,
15,-0.0247,0.0005600000000000001,,,
16,-0.02468,0.00088,,,
17,-0.02466,0.00048000000000000007,,,
18,-0.024640000000000002,0.00064,,,
19,-0.024620000000000003,0.00072,,,
20,-0.0246,0.00024000000000000003,,,
21,-0.02458,0.0009600000000000001,,,
22,-0.024560000000000002,0.00072,,,
23,-0.024540000000000003,0.00064,,,
24,-0.02452,0.0005600000000000001,,,
25,-0.0245,0.0004,,,
26,-0.024480000000000002,0.0005600000000000001,,,
27,-0.024460000000000003,0.00072,,,
28,-0.02444,0.00032,,,
29,-0.02442,0.00072,,,
30,-0.0244,0.0005600000000000001,,,
31,-0.024380000000000002,0.00032,,,
32,-0.02436,0.00072,,,
33,-0.02434,0.00048000000000000007,,,
34,-0.02432,0.0004,,,
35,-0.024300000000000002,0.0004,,,
36,-0.024280000000000003,0.0004,,,
37,-0.02426,0.0005600000000000001,,,
38,-0.02424,0.0004,,,
39,-0.024220000000000002,0.0008,,,
40,-0.024200000000000003,0.0008,,,
41,-0.02418,0.0010400000000000001,,,
42,-0.02416,0.00072,,,
43,-0.02414,0.0008,,,
44,-0.024120000000000003,0.0005600000000000001,,,
45,-0.0241,0.00088,,,
46,-0.02408,0.00064,,,
47,-0.02406,0.00032,,,
48,-0.024040000000000002,0.0004,,,
49,-0.02402,0.00088,,,
50,-0.024,0.0005600000000000001,,,
